source_file,hunt_code,hunt_name,residency,points,eligible_applicants,total_permits,permits_2025_res,permits_2025_nr,permits_2025_total,boundary_id,hunt_type,draw_design,season
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,16,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,16,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,15,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,15,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,14,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,14,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,13,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,13,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,12,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,12,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,11,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,11,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,10,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,10,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,9,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,9,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,8,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,8,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,7,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,7,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,6,2,2,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,6,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,5,8,8,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,5,0,0,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,4,34,34,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,4,1,1,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,3,92,67,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,3,4,3,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,2,125,22,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,2,3,1,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,1,201,41,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,1,10,1,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Resident,0,297,31,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1004,Northeastern Area,Nonresident,0,15,2,205,8,213,886,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,19,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,19,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,18,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,18,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,17,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,17,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,16,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,16,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,15,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,15,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,14,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,14,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,13,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,13,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,12,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,12,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,11,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,11,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,10,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,10,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,9,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,9,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,8,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,8,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,7,1,1,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,7,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,6,2,2,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,6,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,5,11,11,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,5,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,4,84,84,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,4,0,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,3,182,153,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,3,2,1,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,2,252,77,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,2,2,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,1,355,69,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,1,1,0,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Resident,0,585,67,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1005,Northern Area,Nonresident,0,10,3,464,4,468,888,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
2025_PERMITS=2026_MODEL__TURKEY DRAW RESULTS.pdf,TK1006,Southeastern Area,Resident,19,0,0,159,11,170,884,Limited Entry,Max/Weighted Split,"April 11 - April 30, 2026 | Youth only : May 1-3, 2026"
