actual_draw_year,model_target_year,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,hunt_code,hunt_name,species,sex_type,draw_design,weapon,hunt_type,season,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,successful_applicants,unsuccessful_applicants,success_ratio,p_draw,p_draw_percent,record_type,boundary_id,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,permits_2025_res,permits_2025_nr,permits_2025_total,audit_action
2025,2026,BLACK_BEAR_CONSERVATION_ORGANIZATION_ALLOCATION,official_2026_hunt_specific_conservation_organization_allocation,official_2026_hunt_specific_conservation_organization_allocation,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 Black Bear Draw odds.pdf,83,,BR7307,La Sal,Black Bear,Either Sex,Organizations,Multiseason,Conservation,,,,,,,14,,,,,,conservation_auction_allocation,684,NOT_SCORABLE_AUCTIONED_CONSERVATION,black_bear_2025_draw_odds_model_target_2026_permit_totals,SOURCE_RECONCILED_FROM_HUNT_SPECIFIC_TEXT,manual_source_reconciliation,OK,"Preserved supplemental normalized artifact for year-specific comparison. Conservation permit is auctioned/organization allocation; not a scorable draw result. Conservation permit is purchased from assigned conservation organizations; not a draw-odds permit. Assigned organizations: Mule Deer Foundation; Sportsmen for Fish and Wildlife; Utah Houndsmen Association. Source text: Hunt# BR7307 - Multiseason - Conservation Either Sex Black Bear (2026), La Sal. PDF source provides total conservation permits only; resident/nonresident split is intentionally blank.",,,14,removed_prior_br7307_aggregate_or_point_shape
2025,2026,BLACK_BEAR_CONSERVATION_ORGANIZATION_ALLOCATION,official_2025_2027_conservation_permit_workbook,official_2025_2027_conservation_permit_workbook,pipeline/RAW/hunt_unit_database/2026/pdf/Conservation Permits/2025-27 Conservation Permits.pdf,,conservation_permit_allocation,BR7307,La Sal,Black Bear,Either Sex,UHA,Multiseason,Conservation,,,,,,,1,,,,,,conservation_auction_allocation,684,NOT_SCORABLE_AUCTIONED_CONSERVATION,black_bear_2025_draw_odds_model_target_2026_permit_totals,SOURCE_RECONCILED_FROM_CONSERVATION_PERMIT_WORKBOOK,manual_source_reconciliation,OK,Conservation permit source row 36: one permit line assigned to UHA from 2025-27 Conservation Permits; no resident/nonresident split; not a draw-odds permit.,,,1,inserted_one_source_line_one_permit
2025,2026,BLACK_BEAR_CONSERVATION_ORGANIZATION_ALLOCATION,official_2025_2027_conservation_permit_workbook,official_2025_2027_conservation_permit_workbook,pipeline/RAW/hunt_unit_database/2026/pdf/Conservation Permits/2025-27 Conservation Permits.pdf,,conservation_permit_allocation,BR7307,La Sal,Black Bear,Either Sex,SFW,Multiseason,Conservation,,,,,,,1,,,,,,conservation_auction_allocation,684,NOT_SCORABLE_AUCTIONED_CONSERVATION,black_bear_2025_draw_odds_model_target_2026_permit_totals,SOURCE_RECONCILED_FROM_CONSERVATION_PERMIT_WORKBOOK,manual_source_reconciliation,OK,Conservation permit source row 37: one permit line assigned to SFW from 2025-27 Conservation Permits; no resident/nonresident split; not a draw-odds permit.,,,1,inserted_one_source_line_one_permit
2025,2026,BLACK_BEAR_CONSERVATION_ORGANIZATION_ALLOCATION,official_2025_2027_conservation_permit_workbook,official_2025_2027_conservation_permit_workbook,pipeline/RAW/hunt_unit_database/2026/pdf/Conservation Permits/2025-27 Conservation Permits.pdf,,conservation_permit_allocation,BR7307,La Sal,Black Bear,Either Sex,MDF,Multiseason,Conservation,,,,,,,1,,,,,,conservation_auction_allocation,684,NOT_SCORABLE_AUCTIONED_CONSERVATION,black_bear_2025_draw_odds_model_target_2026_permit_totals,SOURCE_RECONCILED_FROM_CONSERVATION_PERMIT_WORKBOOK,manual_source_reconciliation,OK,Conservation permit source row 38: one permit line assigned to MDF from 2025-27 Conservation Permits; no resident/nonresident split; not a draw-odds permit.,,,1,inserted_one_source_line_one_permit
2025,2026,BLACK_BEAR_CONSERVATION_ORGANIZATION_ALLOCATION,official_2025_2027_conservation_permit_workbook,official_2025_2027_conservation_permit_workbook,pipeline/RAW/hunt_unit_database/2026/pdf/Conservation Permits/2025-27 Conservation Permits.pdf,,conservation_permit_allocation,BR7307,La Sal,Black Bear,Either Sex,SFW,Multiseason,Conservation,,,,,,,1,,,,,,conservation_auction_allocation,684,NOT_SCORABLE_AUCTIONED_CONSERVATION,black_bear_2025_draw_odds_model_target_2026_permit_totals,SOURCE_RECONCILED_FROM_CONSERVATION_PERMIT_WORKBOOK,manual_source_reconciliation,OK,Conservation permit source row 39: one permit line assigned to SFW from 2025-27 Conservation Permits; no resident/nonresident split; not a draw-odds permit.,,,1,inserted_one_source_line_one_permit
