hunt_code,residency,points,field,fresh_download_value,canonical_value,fresh_hunt_name,canonical_hunt_name,source_file
DB0008,Resident,2,eligible_applicants,17,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Resident,2,regular_permits,16,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Resident,2,total_permits,16,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Nonresident,1,eligible_applicants,1,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Nonresident,1,regular_permits,1,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Nonresident,1,total_permits,1,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Resident,1,eligible_applicants,55,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Resident,1,regular_permits,55,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Resident,1,total_permits,55,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Resident,3,eligible_applicants,5,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Resident,3,regular_permits,5,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Resident,3,total_permits,5,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Resident,4,eligible_applicants,4,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Resident,4,regular_permits,4,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Resident,4,total_permits,4,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Nonresident,4,eligible_applicants,1,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Nonresident,4,regular_permits,1,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB0008,Nonresident,4,total_permits,1,0,Deer Extended Archery Only,Deer Extended Archery Only,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1501,Resident,4,eligible_applicants,,0,Box Elder,Box Elder,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1501,Resident,1,eligible_applicants,14,0,Box Elder,Box Elder,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1501,Resident,1,regular_permits,14,0,Box Elder,Box Elder,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1501,Resident,1,total_permits,14,0,Box Elder,Box Elder,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1501,Resident,3,eligible_applicants,1,0,Box Elder,Box Elder,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1501,Resident,3,regular_permits,1,0,Box Elder,Box Elder,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1501,Resident,3,total_permits,1,0,Box Elder,Box Elder,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1501,Nonresident,2,eligible_applicants,2,0,Box Elder,Box Elder,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1501,Nonresident,2,regular_permits,2,0,Box Elder,Box Elder,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1501,Nonresident,2,total_permits,2,0,Box Elder,Box Elder,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1502,Resident,1,eligible_applicants,143,0,Cache,Cache,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1502,Resident,1,regular_permits,143,0,Cache,Cache,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1502,Resident,1,total_permits,143,0,Cache,Cache,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1502,Resident,2,eligible_applicants,24,0,Cache,Cache,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1502,Resident,2,regular_permits,24,0,Cache,Cache,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1502,Resident,2,total_permits,24,0,Cache,Cache,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1502,Resident,4,eligible_applicants,4,0,Cache,Cache,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1502,Resident,4,regular_permits,4,0,Cache,Cache,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1502,Resident,4,total_permits,4,0,Cache,Cache,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,3,eligible_applicants,27,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,3,regular_permits,27,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,3,total_permits,27,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,1,eligible_applicants,10,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,1,regular_permits,10,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,1,total_permits,10,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,10,eligible_applicants,1,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,10,regular_permits,1,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,10,total_permits,1,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,5,eligible_applicants,,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,4,eligible_applicants,9,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,4,regular_permits,9,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,4,total_permits,9,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Nonresident,1,eligible_applicants,22,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Nonresident,1,regular_permits,22,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Nonresident,1,total_permits,22,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Nonresident,3,eligible_applicants,5,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Nonresident,3,regular_permits,5,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Nonresident,3,total_permits,5,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Nonresident,2,eligible_applicants,4,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Nonresident,2,regular_permits,4,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Nonresident,2,total_permits,4,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Nonresident,13,eligible_applicants,1,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Nonresident,13,regular_permits,1,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Nonresident,13,total_permits,1,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,2,eligible_applicants,116,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,2,regular_permits,116,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1503,Resident,2,total_permits,116,0,Manti/San Rafael,Manti/san Rafael,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Resident,7,eligible_applicants,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Resident,7,regular_permits,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Resident,7,total_permits,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Resident,4,eligible_applicants,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Resident,4,regular_permits,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Resident,4,total_permits,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Resident,3,eligible_applicants,3,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Resident,3,regular_permits,3,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Resident,3,total_permits,3,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Resident,1,eligible_applicants,80,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Resident,1,regular_permits,78,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Resident,1,total_permits,78,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,12,eligible_applicants,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,12,regular_permits,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,12,total_permits,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,2,eligible_applicants,2,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,2,regular_permits,2,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,2,total_permits,2,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,22,eligible_applicants,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,22,regular_permits,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,22,total_permits,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,4,eligible_applicants,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,4,regular_permits,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,4,total_permits,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,6,eligible_applicants,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,6,regular_permits,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1504,Nonresident,6,total_permits,1,0,Nebo,Nebo,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Resident,10,eligible_applicants,,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Nonresident,3,eligible_applicants,1,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Nonresident,3,regular_permits,1,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Nonresident,3,total_permits,1,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Nonresident,2,eligible_applicants,1,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Nonresident,2,regular_permits,1,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Nonresident,2,total_permits,1,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Nonresident,1,eligible_applicants,10,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Nonresident,1,regular_permits,10,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Nonresident,1,total_permits,10,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Nonresident,4,eligible_applicants,,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Resident,2,eligible_applicants,20,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Resident,2,regular_permits,19,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Resident,2,total_permits,19,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Resident,3,eligible_applicants,6,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Resident,3,regular_permits,6,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1506,Resident,3,total_permits,6,0,Fillmore,Fillmore,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1508,Nonresident,1,eligible_applicants,,0,Kamas,Kamas,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1508,Nonresident,2,eligible_applicants,1,0,Kamas,Kamas,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1508,Nonresident,2,regular_permits,1,0,Kamas,Kamas,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1508,Nonresident,2,total_permits,1,0,Kamas,Kamas,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1508,Resident,3,eligible_applicants,,0,Kamas,Kamas,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1508,Resident,1,eligible_applicants,61,0,Kamas,Kamas,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1508,Resident,1,regular_permits,60,0,Kamas,Kamas,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1508,Resident,1,total_permits,60,0,Kamas,Kamas,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1508,Resident,2,eligible_applicants,10,0,Kamas,Kamas,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1508,Resident,2,regular_permits,10,0,Kamas,Kamas,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1508,Resident,2,total_permits,10,0,Kamas,Kamas,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1508,Resident,4,eligible_applicants,,0,Kamas,Kamas,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,5,eligible_applicants,1,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,5,regular_permits,1,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,5,total_permits,1,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,3,eligible_applicants,3,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,3,regular_permits,3,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,3,total_permits,3,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,4,eligible_applicants,3,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,4,regular_permits,3,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,4,total_permits,3,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,6,eligible_applicants,3,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,6,regular_permits,3,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,6,total_permits,3,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,1,eligible_applicants,144,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,1,regular_permits,144,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,1,total_permits,144,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,4,eligible_applicants,8,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,4,regular_permits,8,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,4,total_permits,8,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,1,eligible_applicants,19,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,2,eligible_applicants,17,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,2,regular_permits,17,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,2,total_permits,17,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,2,eligible_applicants,16,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,2,regular_permits,4,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,2,total_permits,4,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Resident,6,eligible_applicants,,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,3,eligible_applicants,9,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,3,regular_permits,9,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1509,Nonresident,3,total_permits,9,0,"La Sal, La Sal Mtns","La Sal, La Sal Mtns",utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,6,eligible_applicants,,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,4,eligible_applicants,30,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,4,regular_permits,30,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,4,total_permits,30,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,2,eligible_applicants,5,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,2,regular_permits,3,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,2,total_permits,3,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,2,eligible_applicants,45,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,2,regular_permits,45,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,2,total_permits,45,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,3,eligible_applicants,25,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,3,regular_permits,25,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,3,total_permits,25,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,4,eligible_applicants,3,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,4,regular_permits,3,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,4,total_permits,3,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,6,eligible_applicants,1,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,6,regular_permits,1,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,6,total_permits,1,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,1,eligible_applicants,75,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,1,regular_permits,26,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,1,total_permits,26,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,5,eligible_applicants,5,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,5,regular_permits,5,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Resident,5,total_permits,5,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,1,eligible_applicants,4,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,7,eligible_applicants,1,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,7,regular_permits,1,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,7,total_permits,1,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,5,eligible_applicants,1,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,5,regular_permits,1,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,5,total_permits,1,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,3,eligible_applicants,7,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,3,regular_permits,7,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1510,Nonresident,3,total_permits,7,0,Monroe,Monroe,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Nonresident,2,eligible_applicants,5,2,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Nonresident,2,regular_permits,1,2,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Nonresident,2,total_permits,1,2,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Nonresident,1,eligible_applicants,6,1,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Nonresident,1,regular_permits,0,1,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Nonresident,1,total_permits,0,1,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Resident,4,eligible_applicants,,1,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Resident,4,regular_permits,0,1,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Resident,4,total_permits,0,1,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Nonresident,4,eligible_applicants,4,1,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Nonresident,4,regular_permits,4,1,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Nonresident,4,total_permits,4,1,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Nonresident,5,eligible_applicants,,0,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Resident,3,eligible_applicants,6,4,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Resident,3,regular_permits,6,4,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Resident,3,total_permits,6,4,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Resident,1,eligible_applicants,34,45,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Resident,1,regular_permits,24,33,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Resident,1,total_permits,24,33,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Nonresident,6,eligible_applicants,,0,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Nonresident,7,eligible_applicants,,0,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
DB1511,Resident,10,eligible_applicants,1,0,Mt Dutton,Mt Dutton,utahdraws_big_game_2026_general_season_buck_deer_mht5.json
