hunt_code,year,residency,points,eligible_applicants,total_drawn,bonus_permits,regular_permits,total_permits,status,success_ratio,hunt_name,source_file,page_number,p_draw_percent,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2026_conservation,permits_2026_expo,permits_2026_sportsman,permit_status,permit_allocation_type,special_permit_area_id,special_permit_category,special_permit_note,special_permit_overlay_source,permit_source_authority,permit_note,permit_overlay_source,data_status,permits_2026_source,public_permits_2026,public_permits_2026_source,permits_year_res,permits_year_nr,permits_year_total,boundary_id,draw_pool,permit_source,quota_source,truth_source_file,truth_source_status,data_quality_grade,reason_codes,hunt_category,draw_model_class,probability_model,availability_status,new_this_year,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status
BR7014,2022,Resident,15,4,4,4,0,4,,1 in 1.0,San Juan,2021 Bear Draw Results.pdf,22,100,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2022,Resident,2,46,1,0,1,1,,1 in 46.0,San Juan,2021 Bear Draw Results.pdf,22,2.173913043,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2022,Resident,3,40,1,0,1,1,,1 in 40.0,San Juan,2021 Bear Draw Results.pdf,22,2.5,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2022,Resident,4,30,1,0,1,1,,1 in 30.0,San Juan,2021 Bear Draw Results.pdf,22,3.333333333,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2022,Resident,5,34,4,0,4,4,,1 in 8.5,San Juan,2021 Bear Draw Results.pdf,22,11.76470588,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2022,Resident,6,22,4,0,4,4,,1 in 5.5,San Juan,2021 Bear Draw Results.pdf,22,18.18181818,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2022,Resident,7,17,3,0,3,3,,1 in 5.7,San Juan,2021 Bear Draw Results.pdf,22,17.64705882,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2022,Resident,8,17,1,0,1,1,,1 in 17.0,San Juan,2021 Bear Draw Results.pdf,22,5.882352941,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2022,Resident,9,11,2,0,2,2,,1 in 5.5,San Juan,2021 Bear Draw Results.pdf,22,18.18181818,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Nonresident,0,10,0,0,0,0,,,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,0,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Nonresident,1,5,0,0,0,0,,,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,0,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Nonresident,12,2,2,2,0,2,,1 in 1.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,100,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Nonresident,2,7,0,0,0,0,,,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,0,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Nonresident,3,6,0,0,0,0,,,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,0,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Nonresident,4,3,0,0,0,0,,,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,0,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Nonresident,5,6,0,0,0,0,,,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,0,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Nonresident,6,3,0,0,0,0,,,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,0,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Nonresident,7,3,0,0,0,0,,,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,0,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Nonresident,8,1,1,0,1,1,,1 in 1.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,100,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Nonresident,9,1,0,0,0,0,,,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,0,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,3,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,0,42,1,0,1,1,,1 in 42.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,2.380952381,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,1,45,1,0,1,1,,1 in 45.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,2.222222222,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,10,9,7,7,0,7,,1 in 1.3,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,77.77777778,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,11,6,6,6,0,6,,1 in 1.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,100,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,12,3,3,3,0,3,,1 in 1.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,100,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,14,3,3,3,0,3,,1 in 1.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,100,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,17,1,1,1,0,1,,1 in 1.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,100,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,2,36,3,0,3,3,,1 in 12.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,8.333333333,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,3,26,1,0,1,1,,1 in 26.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,3.846153846,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,4,24,2,0,2,2,,1 in 12.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,8.333333333,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,5,22,2,0,2,2,,1 in 11.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,9.090909091,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,6,15,5,0,5,5,,1 in 3.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,33.33333333,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,7,21,3,0,3,3,,1 in 7.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,14.28571429,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,8,6,0,0,0,0,,,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,0,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7014,2023,Resident,9,12,2,0,2,2,,1 in 6.0,San Juan,2022 _black_bear_22_drawing_odds.pdf,24,16.66666667,35,3,38,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,35,3,38,,standard,,,,,,,,,,,,35,3,38,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7015,2022,Nonresident,0,4,0,0,0,0,,,Diamond Mtn/Vernal/Bonanza,2021 Bear Draw Results.pdf,23,0,7,0,7,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,0,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,7,0,7,,standard,,,,,,,,,,,,7,0,7,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7015,2022,Nonresident,1,3,0,0,0,0,,,Diamond Mtn/Vernal/Bonanza,2021 Bear Draw Results.pdf,23,0,7,0,7,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,0,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,7,0,7,,standard,,,,,,,,,,,,7,0,7,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
BR7015,2022,Nonresident,12,1,1,0,1,1,,1 in 1.0,Diamond Mtn/Vernal/Bonanza,2021 Bear Draw Results.pdf,23,100,7,0,7,,,,FULL_SPLIT,FULL_SPLIT,,,,,Utah DWR published 2026 permit allocation,,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,COMPLETE,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,0,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,7,0,7,,standard,,,,,,,,,,,,7,0,7,FALLBACK_EXISTING_2026_PERMITS,DATABASE_2026_DWR_APPROVED_PUBLISHED_PERMIT_ALLOCATIONS,FALLBACK_EXISTING_2026_PERMITS
