hunt_code,hunt_name,species,hunt_type,residency,permits_2026_total,guidebook_page,promotion_status,reason
BI6539,Henry Mtns,Bison,Once-in-a-Lifetime,Resident,11,65,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB0008,Deer Extended,Deer,O.T.C.,Resident,2000,44,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1109,Thousand Lakes,Deer,Limited Entry,Resident,2,53,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1121,Antelope Island,Deer,Limited Entry,Resident,2,50,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1200,Alton,Deer,CWMU,Resident,3,69,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1201,Alton,Deer,CWMU,Resident,1,69,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1202,Antelope Creek,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1203,Avintaquin Canyon,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1204,Bally Watts,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1205,Bar J Ranch,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1206,Bear Mountain,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1207,Bear Springs,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1208,Blackhawk,Deer,CWMU,Resident,2,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1209,Blind Spring,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1211,Blue Spring Hills,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1212,Bluebell,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1213,Boobe Hole,Deer,CWMU,Resident,2,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1215,Buckhorn Ranch,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1216,Castle Valley Outdoors,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1217,Causey Spring,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1219,Chimney Rock,Deer,CWMU,Resident,2,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1222,Coldwater Ranch,Deer,CWMU,Resident,2,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1224,Cotton Thomas,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1227,Deer Haven,Deer,CWMU,Resident,2,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1228,Deseret,Deer,CWMU,Resident,13,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1229,Dilly Ranch,Deer,CWMU,Resident,1,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1230,Double R Ranch,Deer,CWMU,Resident,2,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1231,Dove Creek,Deer,CWMU,Resident,2,70,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1232,Durst Mountain,Deer,CWMU,Resident,2,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1233,East Fork Chalk Creek,Deer,CWMU,Resident,4,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1234,East Zion,Deer,CWMU,Resident,1,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1236,Engineer Springs,Deer,CWMU,Resident,1,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1237,Ensign Ranches,Deer,CWMU,Resident,3,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1238,Folly Ridge,Deer,CWMU,Resident,3,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1239,Fort Ranch,Deer,CWMU,Resident,1,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1240,George Creek,Deer,CWMU,Resident,1,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1241,Golden Spike,Deer,CWMU,Resident,1,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1242,Grass Valley/Clark Canyon,Deer,CWMU,Resident,14,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1243,Grazing Pasture,Deer,CWMU,Resident,1,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1244,Green Canyon,Deer,CWMU,Resident,1,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1245,Guildersleeve,Deer,CWMU,Resident,1,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
DB1246,Hardscrabble,Deer,CWMU,Resident,2,71,PROMOTED,Promoted from corrected 2026 Big Game Application Guidebook truth source because the hunt code was absent from draw_reality_engine_predictive_v2.csv; no draw-odds probability was invented.
