"local_path","size_bytes","size_mb","git_tracked","r2_bucket","r2_key","r2_uri","public_url_candidate","uploaded_at"
"audits/draw_system_design/row_level_draw_design_audit.csv","89179207","85.05","False","uoga-data","hunt-builder/large-files/audits/draw_system_design/row_level_draw_design_audit.csv","r2://uoga-data/hunt-builder/large-files/audits/draw_system_design/row_level_draw_design_audit.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/draw_system_design/row_level_draw_design_audit.csv","2026-06-20T20:54:54"
"audits/prediction_accuracy_backtest/production_equivalent_outputs/20260607T185949Z/truth_inputs/draw_results_long_with_2020_staging.csv","87545229","83.49","False","uoga-data","hunt-builder/large-files/audits/prediction_accuracy_backtest/production_equivalent_outputs/20260607T185949Z/truth_inputs/draw_results_long_with_2020_staging.csv","r2://uoga-data/hunt-builder/large-files/audits/prediction_accuracy_backtest/production_equivalent_outputs/20260607T185949Z/truth_inputs/draw_results_long_with_2020_staging.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/prediction_accuracy_backtest/production_equivalent_outputs/20260607T185949Z/truth_inputs/draw_results_long_with_2020_staging.csv","2026-06-20T20:54:57"
"audits/prediction_accuracy_backtest/production_equivalent_outputs/20260607T185737Z/truth_inputs/draw_results_long_with_2020_staging.csv","87545229","83.49","False","uoga-data","hunt-builder/large-files/audits/prediction_accuracy_backtest/production_equivalent_outputs/20260607T185737Z/truth_inputs/draw_results_long_with_2020_staging.csv","r2://uoga-data/hunt-builder/large-files/audits/prediction_accuracy_backtest/production_equivalent_outputs/20260607T185737Z/truth_inputs/draw_results_long_with_2020_staging.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/prediction_accuracy_backtest/production_equivalent_outputs/20260607T185737Z/truth_inputs/draw_results_long_with_2020_staging.csv","2026-06-20T20:55:00"
"data/utah/foundation_bundle_2026/utah_boundaries_canonical_2026.geojson","87146863","83.11","False","uoga-data","hunt-builder/large-files/data/utah/foundation_bundle_2026/utah_boundaries_canonical_2026.geojson","r2://uoga-data/hunt-builder/large-files/data/utah/foundation_bundle_2026/utah_boundaries_canonical_2026.geojson","https://json.uoga.workers.dev/hunt-builder/large-files/data/utah/foundation_bundle_2026/utah_boundaries_canonical_2026.geojson","2026-06-20T20:55:03"
"processed_data/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson","87146863","83.11","False","uoga-data","hunt-builder/large-files/processed_data/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson","r2://uoga-data/hunt-builder/large-files/processed_data/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson","https://json.uoga.workers.dev/hunt-builder/large-files/processed_data/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson","2026-06-20T20:55:06"
"processed_data/statewide_composite_boundaries_2026.geojson","87146863","83.11","False","uoga-data","hunt-builder/large-files/processed_data/statewide_composite_boundaries_2026.geojson","r2://uoga-data/hunt-builder/large-files/processed_data/statewide_composite_boundaries_2026.geojson","https://json.uoga.workers.dev/hunt-builder/large-files/processed_data/statewide_composite_boundaries_2026.geojson","2026-06-20T20:55:09"
"pages-dist/processed_data/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson","87146863","83.11","False","uoga-data","hunt-builder/large-files/pages-dist/processed_data/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson","r2://uoga-data/hunt-builder/large-files/pages-dist/processed_data/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson","https://json.uoga.workers.dev/hunt-builder/large-files/pages-dist/processed_data/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson","2026-06-20T20:55:12"
"pages-dist/processed_data/statewide_composite_boundaries_2026.geojson","87146863","83.11","False","uoga-data","hunt-builder/large-files/pages-dist/processed_data/statewide_composite_boundaries_2026.geojson","r2://uoga-data/hunt-builder/large-files/pages-dist/processed_data/statewide_composite_boundaries_2026.geojson","https://json.uoga.workers.dev/hunt-builder/large-files/pages-dist/processed_data/statewide_composite_boundaries_2026.geojson","2026-06-20T20:55:16"
"pipeline/R2_OFFLOAD/incoming/processed_data/statewide_composite_boundaries_2026.geojson","87146863","83.11","False","uoga-data","hunt-builder/large-files/pipeline/R2_OFFLOAD/incoming/processed_data/statewide_composite_boundaries_2026.geojson","r2://uoga-data/hunt-builder/large-files/pipeline/R2_OFFLOAD/incoming/processed_data/statewide_composite_boundaries_2026.geojson","https://json.uoga.workers.dev/hunt-builder/large-files/pipeline/R2_OFFLOAD/incoming/processed_data/statewide_composite_boundaries_2026.geojson","2026-06-20T20:55:19"
"data/utah/official_downloads_2026/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson","87146863","83.11","False","uoga-data","hunt-builder/large-files/data/utah/official_downloads_2026/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson","r2://uoga-data/hunt-builder/large-files/data/utah/official_downloads_2026/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson","https://json.uoga.workers.dev/hunt-builder/large-files/data/utah/official_downloads_2026/statewide_composite_boundaries_2026_FINAL_LOCKED.geojson","2026-06-20T20:55:22"
"audits/prediction_accuracy_backtest/production_equivalent_outputs/20260607T125630Z/truth_inputs/draw_results_long_with_2020_staging.csv","86814812","82.79","False","uoga-data","hunt-builder/large-files/audits/prediction_accuracy_backtest/production_equivalent_outputs/20260607T125630Z/truth_inputs/draw_results_long_with_2020_staging.csv","r2://uoga-data/hunt-builder/large-files/audits/prediction_accuracy_backtest/production_equivalent_outputs/20260607T125630Z/truth_inputs/draw_results_long_with_2020_staging.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/prediction_accuracy_backtest/production_equivalent_outputs/20260607T125630Z/truth_inputs/draw_results_long_with_2020_staging.csv","2026-06-20T20:55:26"
"processed_data/hunt_truth_from_json.sqlite","85475328","81.52","False","uoga-data","hunt-builder/large-files/processed_data/hunt_truth_from_json.sqlite","r2://uoga-data/hunt-builder/large-files/processed_data/hunt_truth_from_json.sqlite","https://json.uoga.workers.dev/hunt-builder/large-files/processed_data/hunt_truth_from_json.sqlite","2026-06-20T20:55:29"
"data_truth/draw_results_truth/normalized/draw_results_long_apply_backup.csv","82666674","78.84","False","uoga-data","hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_long_apply_backup.csv","r2://uoga-data/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_long_apply_backup.csv","https://json.uoga.workers.dev/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_long_apply_backup.csv","2026-06-20T20:55:32"
"data_truth/draw_results_truth/normalized/draw_results_long_identity_fixed_20260607_004807.csv","82557409","78.73","False","uoga-data","hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_long_identity_fixed_20260607_004807.csv","r2://uoga-data/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_long_identity_fixed_20260607_004807.csv","https://json.uoga.workers.dev/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_long_identity_fixed_20260607_004807.csv","2026-06-20T20:55:35"
"audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_model__runtime_drafts__point_ladder_unified_runtime_v2026.csv","81534718","77.76","False","uoga-data","hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_model__runtime_drafts__point_ladder_unified_runtime_v2026.csv","r2://uoga-data/hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_model__runtime_drafts__point_ladder_unified_runtime_v2026.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_model__runtime_drafts__point_ladder_unified_runtime_v2026.csv","2026-06-20T20:55:39"
"audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_model/runtime_drafts/point_ladder_unified_runtime_v2026.csv","80309716","76.59","False","uoga-data","hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_model/runtime_drafts/point_ladder_unified_runtime_v2026.csv","r2://uoga-data/hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_model/runtime_drafts/point_ladder_unified_runtime_v2026.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_model/runtime_drafts/point_ladder_unified_runtime_v2026.csv","2026-06-20T20:55:42"
"data_model/runtime_drafts/point_ladder_unified_runtime_v2026.csv","79826760","76.13","False","uoga-data","hunt-builder/large-files/data_model/runtime_drafts/point_ladder_unified_runtime_v2026.csv","r2://uoga-data/hunt-builder/large-files/data_model/runtime_drafts/point_ladder_unified_runtime_v2026.csv","https://json.uoga.workers.dev/hunt-builder/large-files/data_model/runtime_drafts/point_ladder_unified_runtime_v2026.csv","2026-06-20T20:55:45"
"processed_data/draw_system_coverage_report.csv","78555708","74.92","False","uoga-data","hunt-builder/large-files/processed_data/draw_system_coverage_report.csv","r2://uoga-data/hunt-builder/large-files/processed_data/draw_system_coverage_report.csv","https://json.uoga.workers.dev/hunt-builder/large-files/processed_data/draw_system_coverage_report.csv","2026-06-20T20:55:48"
"pages-dist/processed_data/draw_system_coverage_report.csv","78555708","74.92","False","uoga-data","hunt-builder/large-files/pages-dist/processed_data/draw_system_coverage_report.csv","r2://uoga-data/hunt-builder/large-files/pages-dist/processed_data/draw_system_coverage_report.csv","https://json.uoga.workers.dev/hunt-builder/large-files/pages-dist/processed_data/draw_system_coverage_report.csv","2026-06-20T20:55:51"
"audits/truth_document_audit/promote_2024_2025_yearly_truth_to_draw_results_long/current_long_2024_2025_rows_replaced.csv","77218398","73.64","False","uoga-data","hunt-builder/large-files/audits/truth_document_audit/promote_2024_2025_yearly_truth_to_draw_results_long/current_long_2024_2025_rows_replaced.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_document_audit/promote_2024_2025_yearly_truth_to_draw_results_long/current_long_2024_2025_rows_replaced.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_document_audit/promote_2024_2025_yearly_truth_to_draw_results_long/current_long_2024_2025_rows_replaced.csv","2026-06-20T20:55:54"
".pytest_tmp_retry_2022/test_draw_system_coverage_repo0/draw_system_coverage_report.csv","76958457","73.39","False","uoga-data","hunt-builder/large-files/.pytest_tmp_retry_2022/test_draw_system_coverage_repo0/draw_system_coverage_report.csv","r2://uoga-data/hunt-builder/large-files/.pytest_tmp_retry_2022/test_draw_system_coverage_repo0/draw_system_coverage_report.csv","https://json.uoga.workers.dev/hunt-builder/large-files/.pytest_tmp_retry_2022/test_draw_system_coverage_repo0/draw_system_coverage_report.csv","2026-06-20T20:55:57"
".pytest_tmp_retry_after_dh_alias_fix/test_draw_system_coverage_repo0/draw_system_coverage_report.csv","76958457","73.39","False","uoga-data","hunt-builder/large-files/.pytest_tmp_retry_after_dh_alias_fix/test_draw_system_coverage_repo0/draw_system_coverage_report.csv","r2://uoga-data/hunt-builder/large-files/.pytest_tmp_retry_after_dh_alias_fix/test_draw_system_coverage_repo0/draw_system_coverage_report.csv","https://json.uoga.workers.dev/hunt-builder/large-files/.pytest_tmp_retry_after_dh_alias_fix/test_draw_system_coverage_repo0/draw_system_coverage_report.csv","2026-06-20T20:56:00"
"engine_rebuild_from_truth/engine/odds_tables.csv","76853190","73.29","False","uoga-data","hunt-builder/large-files/engine_rebuild_from_truth/engine/odds_tables.csv","r2://uoga-data/hunt-builder/large-files/engine_rebuild_from_truth/engine/odds_tables.csv","https://json.uoga.workers.dev/hunt-builder/large-files/engine_rebuild_from_truth/engine/odds_tables.csv","2026-06-20T20:56:03"
"data_truth/draw_results_truth/normalized/draw_results_2025_for_2026_candidate_promotion_file_records.csv","73821329","70.4","False","uoga-data","hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2025_for_2026_candidate_promotion_file_records.csv","r2://uoga-data/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2025_for_2026_candidate_promotion_file_records.csv","https://json.uoga.workers.dev/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2025_for_2026_candidate_promotion_file_records.csv","2026-06-20T20:56:06"
"audits/truth_document_audit/add_2025_cg9999_otc_availability/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_cg9999_otc_20260618_160358.csv","73820458","70.4","False","uoga-data","hunt-builder/large-files/audits/truth_document_audit/add_2025_cg9999_otc_availability/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_cg9999_otc_20260618_160358.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_document_audit/add_2025_cg9999_otc_availability/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_cg9999_otc_20260618_160358.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_document_audit/add_2025_cg9999_otc_availability/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_cg9999_otc_20260618_160358.csv","2026-06-20T20:56:09"
"audits/truth_document_audit/add_2025_sportsman_truth_rows/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_sportsman_rows_20260618_155351.csv","73813583","70.39","False","uoga-data","hunt-builder/large-files/audits/truth_document_audit/add_2025_sportsman_truth_rows/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_sportsman_rows_20260618_155351.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_document_audit/add_2025_sportsman_truth_rows/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_sportsman_rows_20260618_155351.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_document_audit/add_2025_sportsman_truth_rows/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_sportsman_rows_20260618_155351.csv","2026-06-20T20:56:11"
"data/utah/foundation_bundle_2026/utah_hunt_foundation_2026.sqlite","73383936","69.98","False","uoga-data","hunt-builder/large-files/data/utah/foundation_bundle_2026/utah_hunt_foundation_2026.sqlite","r2://uoga-data/hunt-builder/large-files/data/utah/foundation_bundle_2026/utah_hunt_foundation_2026.sqlite","https://json.uoga.workers.dev/hunt-builder/large-files/data/utah/foundation_bundle_2026/utah_hunt_foundation_2026.sqlite","2026-06-20T20:56:14"
"audits/truth_document_audit/repair_2025_year_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_year_metadata_20260618_155208.csv","72214564","68.87","False","uoga-data","hunt-builder/large-files/audits/truth_document_audit/repair_2025_year_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_year_metadata_20260618_155208.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_document_audit/repair_2025_year_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_year_metadata_20260618_155208.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_document_audit/repair_2025_year_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_year_metadata_20260618_155208.csv","2026-06-20T20:56:17"
"audits/truth_document_audit/repair_2025_year_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_year_metadata_20260618_155109.csv","72212992","68.87","False","uoga-data","hunt-builder/large-files/audits/truth_document_audit/repair_2025_year_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_year_metadata_20260618_155109.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_document_audit/repair_2025_year_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_year_metadata_20260618_155109.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_document_audit/repair_2025_year_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_year_metadata_20260618_155109.csv","2026-06-20T20:56:21"
"data_truth/draw_results_truth/normalized/draw_results_2020_for_2021_candidate_promotion_file_records.BACKUP_BEFORE_YEARLY_PROMOTION_20260612_163957.csv","70858778","67.58","False","uoga-data","hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2020_for_2021_candidate_promotion_file_records.BACKUP_BEFORE_YEARLY_PROMOTION_20260612_163957.csv","r2://uoga-data/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2020_for_2021_candidate_promotion_file_records.BACKUP_BEFORE_YEARLY_PROMOTION_20260612_163957.csv","https://json.uoga.workers.dev/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2020_for_2021_candidate_promotion_file_records.BACKUP_BEFORE_YEARLY_PROMOTION_20260612_163957.csv","2026-06-20T20:56:24"
"audits/truth_document_audit/rebuild_2025_le_oil_from_uploaded_pdfs/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_le_oil_20260618_153152.csv","70723554","67.45","False","uoga-data","hunt-builder/large-files/audits/truth_document_audit/rebuild_2025_le_oil_from_uploaded_pdfs/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_le_oil_20260618_153152.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_document_audit/rebuild_2025_le_oil_from_uploaded_pdfs/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_le_oil_20260618_153152.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_document_audit/rebuild_2025_le_oil_from_uploaded_pdfs/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_le_oil_20260618_153152.csv","2026-06-20T20:56:27"
"audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_truth__draw_results_truth__normalized__draw_results_2025_for_2026_candidate_promotion_file_records.csv","69333975","66.12","False","uoga-data","hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_truth__draw_results_truth__normalized__draw_results_2025_for_2026_candidate_promotion_file_records.csv","r2://uoga-data/hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_truth__draw_results_truth__normalized__draw_results_2025_for_2026_candidate_promotion_file_records.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_truth__draw_results_truth__normalized__draw_results_2025_for_2026_candidate_promotion_file_records.csv","2026-06-20T20:56:30"
"audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_truth/draw_results_truth/normalized/draw_results_2025_for_2026_candidate_promotion_file_records.csv","68263530","65.1","False","uoga-data","hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_truth/draw_results_truth/normalized/draw_results_2025_for_2026_candidate_promotion_file_records.csv","r2://uoga-data/hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_truth/draw_results_truth/normalized/draw_results_2025_for_2026_candidate_promotion_file_records.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/data_truth/draw_results_truth/normalized/draw_results_2025_for_2026_candidate_promotion_file_records.csv","2026-06-20T20:56:33"
"data_truth/draw_results_truth/normalized/draw_results_2025_for_2026_candidate_promotion_file_records.BACKUP_BEFORE_FAMILY_NORMALIZATION_20260609_185337.csv","68028259","64.88","False","uoga-data","hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2025_for_2026_candidate_promotion_file_records.BACKUP_BEFORE_FAMILY_NORMALIZATION_20260609_185337.csv","r2://uoga-data/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2025_for_2026_candidate_promotion_file_records.BACKUP_BEFORE_FAMILY_NORMALIZATION_20260609_185337.csv","https://json.uoga.workers.dev/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2025_for_2026_candidate_promotion_file_records.BACKUP_BEFORE_FAMILY_NORMALIZATION_20260609_185337.csv","2026-06-20T20:56:36"
"audits/truth_document_audit/repair_2025_le_oil_subfamily_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_le_oil_subfamily_metadata_20260618_155026.csv","67585996","64.46","False","uoga-data","hunt-builder/large-files/audits/truth_document_audit/repair_2025_le_oil_subfamily_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_le_oil_subfamily_metadata_20260618_155026.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_document_audit/repair_2025_le_oil_subfamily_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_le_oil_subfamily_metadata_20260618_155026.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_document_audit/repair_2025_le_oil_subfamily_metadata/backups/draw_results_2025_for_2026_candidate_promotion_file_records.csv.backup_before_2025_le_oil_subfamily_metadata_20260618_155026.csv","2026-06-20T20:56:39"
"data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2023_for_2024_canonical_yearly_draw_results.csv","64000440","61.04","False","uoga-data","hunt-builder/large-files/data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2023_for_2024_canonical_yearly_draw_results.csv","r2://uoga-data/hunt-builder/large-files/data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2023_for_2024_canonical_yearly_draw_results.csv","https://json.uoga.workers.dev/hunt-builder/large-files/data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2023_for_2024_canonical_yearly_draw_results.csv","2026-06-20T20:56:41"
"audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2023_for_2024_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T233703Z.csv","64000440","61.04","False","uoga-data","hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2023_for_2024_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T233703Z.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2023_for_2024_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T233703Z.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2023_for_2024_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T233703Z.csv","2026-06-20T20:56:44"
"data_truth/draw_results_truth/normalized/draw_results_2023_for_2024_candidate_promotion_file_records.csv","64000440","61.04","False","uoga-data","hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2023_for_2024_candidate_promotion_file_records.csv","r2://uoga-data/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2023_for_2024_candidate_promotion_file_records.csv","https://json.uoga.workers.dev/hunt-builder/large-files/data_truth/draw_results_truth/normalized/draw_results_2023_for_2024_candidate_promotion_file_records.csv","2026-06-20T20:56:47"
"audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2023_for_2024_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T232844Z.csv","64000440","61.04","False","uoga-data","hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2023_for_2024_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T232844Z.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2023_for_2024_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T232844Z.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2023_for_2024_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T232844Z.csv","2026-06-20T20:56:50"
"audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/pipeline__RAW__hunt_unit_database__2026__csv__Draw__Odds__draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","61220877","58.38","False","uoga-data","hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/pipeline__RAW__hunt_unit_database__2026__csv__Draw__Odds__draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","r2://uoga-data/hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/pipeline__RAW__hunt_unit_database__2026__csv__Draw__Odds__draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/draw_truth_rebuild/hunt_name_cell_shift_2026/candidate_repaired_files/pipeline__RAW__hunt_unit_database__2026__csv__Draw__Odds__draw_results_long_cumulative_2025_draw_folder_DATABASE_ALIGNED_V3.csv","2026-06-20T20:56:53"
"processed_data/backups/permit_allocations_2026_20260523_082859/processed_data/point_ladder_view.csv","60905117","58.08","False","uoga-data","hunt-builder/large-files/processed_data/backups/permit_allocations_2026_20260523_082859/processed_data/point_ladder_view.csv","r2://uoga-data/hunt-builder/large-files/processed_data/backups/permit_allocations_2026_20260523_082859/processed_data/point_ladder_view.csv","https://json.uoga.workers.dev/hunt-builder/large-files/processed_data/backups/permit_allocations_2026_20260523_082859/processed_data/point_ladder_view.csv","2026-06-20T20:56:55"
"data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv","60129536","57.34","False","uoga-data","hunt-builder/large-files/data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv","r2://uoga-data/hunt-builder/large-files/data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv","https://json.uoga.workers.dev/hunt-builder/large-files/data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv","2026-06-20T20:56:58"
"audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2024_for_2025_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T232844Z.csv","60129536","57.34","False","uoga-data","hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2024_for_2025_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T232844Z.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2024_for_2025_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T232844Z.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2024_for_2025_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T232844Z.csv","2026-06-20T20:57:01"
"audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2024_for_2025_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T233703Z.csv","60129536","57.34","False","uoga-data","hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2024_for_2025_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T233703Z.csv","r2://uoga-data/hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2024_for_2025_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T233703Z.csv","https://json.uoga.workers.dev/hunt-builder/large-files/audits/truth_cross_year/final_yearly_canonical_audit/backups/draw_results_2024_for_2025_canonical_yearly_draw_results.backup_before_final_yearly_canonical_20260620T233703Z.csv","2026-06-20T20:57:04"
