file,hunt_code,changed,before,after
processed_data/hunt_master_enriched.csv,DS1000,TRUE,"{""data_status"": """", ""hunt_name"": ""Sportsman Desert Bighorn Sheep"", ""hunt_type"": ""Sportsman Permit"", ""permit_allotment_2026_nr"": ""0"", ""permit_allotment_2026_res"": ""1"", ""permit_allotment_2026_total"": ""1"", ""permit_status"": """", ""permits_2026_nr"": ""0"", ""permits_2026_res"": ""1"", ""permits_2026_total"": ""1"", ""public_permits_2026"": ""1"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""data_status"": ""COMPLETE"", ""hunt_name"": ""Desert Bighorn Sheep - Statewide Permit"", ""hunt_type"": ""Statewide"", ""permit_allotment_2026_nr"": ""0"", ""permit_allotment_2026_res"": ""1"", ""permit_allotment_2026_total"": ""1"", ""permit_status"": ""FULL_SPLIT"", ""permits_2026_nr"": ""0"", ""permits_2026_res"": ""1"", ""permits_2026_total"": ""1"", ""public_permits_2026"": ""1"", ""season"": ""Sept 1 - Dec 31, 2026"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/hunt_master_enriched.csv,DS1000,TRUE,"{""data_status"": """", ""hunt_name"": ""Sportsman Desert Bighorn Sheep"", ""hunt_type"": ""Sportsman Permit"", ""permit_allotment_2026_nr"": ""0"", ""permit_allotment_2026_res"": ""1"", ""permit_allotment_2026_total"": ""1"", ""permit_status"": """", ""permits_2026_nr"": ""0"", ""permits_2026_res"": ""1"", ""permits_2026_total"": ""1"", ""public_permits_2026"": ""1"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""data_status"": ""COMPLETE"", ""hunt_name"": ""Desert Bighorn Sheep - Statewide Permit"", ""hunt_type"": ""Statewide"", ""permit_allotment_2026_nr"": ""0"", ""permit_allotment_2026_res"": ""1"", ""permit_allotment_2026_total"": ""1"", ""permit_status"": ""FULL_SPLIT"", ""permits_2026_nr"": ""0"", ""permits_2026_res"": ""1"", ""permits_2026_total"": ""1"", ""public_permits_2026"": ""1"", ""season"": ""Sept 1 - Dec 31, 2026"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
processed_data/draw_reality_engine.csv,DS6605,TRUE,"{""hunt_name"": ""Draw Pine 5, Valley Big"", ""hunt_type"": ""Conservation"", ""season"": """", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}","{""hunt_name"": ""Pine Valley, Beaver Dam"", ""hunt_type"": ""Conservation"", ""season"": ""Sept 13, 2025 - Dec 31, 2025"", ""sex_type"": ""Male Only"", ""species"": ""Desert Bighorn Sheep"", ""weapon"": ""Any Legal Weapon""}"
