from_year,to_year,year_transition,hunt_code,residency,mean_absolute_error_applicants_at_level,mean_absolute_error_applicants_above,bonus_pool_cutoff_error,guaranteed_at_error,quota_split_error,brier_score_by_point_level,calibration_error_by_probability_bucket
2018,2019,2018->2019,EA1170,Resident,2.529412,3.470588,0,0,20,0.048614,0.053476
2018,2019,2018->2019,RS6712,Resident,7.0,13.851852,0,0,4,0.048468,0.057613
2018,2019,2018->2019,DB1225,Resident,1.37037,1.185185,-1,-1,0,0.074074,0.074074
2018,2019,2018->2019,EB3004,Nonresident,0.444444,0.148148,-1,-1,2,0.037037,0.037037
2018,2019,2018->2019,EB3127,Resident,10.740741,8.185185,0,0,8,0.243537,0.250319
2018,2019,2018->2019,PB5007,Resident,0.777778,0.851852,2,2,4,0.038866,0.045267
2018,2019,2018->2019,DB1246,Resident,0.592593,0.703704,0,0,0,0.037037,0.037037
2018,2019,2018->2019,PB5039,Resident,1.444444,1.666667,2,2,2,0.009259,0.018519
2018,2019,2018->2019,DB1051,Nonresident,1.111111,1.185185,-6,-6,2,0.000579,0.00463
2018,2019,2018->2019,BR7017,Resident,2.6,5.45,,,2,0.0,0.0
2018,2019,2018->2019,EB3037,Resident,3.37037,3.037037,-2,-2,6,0.188209,0.195767
2018,2019,2018->2019,DS6602,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,BR7009,Resident,0.52381,0.47619,-1,-1,2,0.142857,0.142857
2018,2019,2018->2019,EA1003,Nonresident,1.647059,0.882353,-1,-1,12,0.060458,0.068627
2018,2019,2018->2019,PD1038,Nonresident,0.0,0.0,,,0,0.0,0.0
2018,2019,2018->2019,EB3501,Resident,1.333333,4.111111,0,0,0,0.037037,0.037037
2018,2019,2018->2019,EA1063,Nonresident,0.294118,0.0,0,0,20,0.0,0.0
2018,2019,2018->2019,EB3511,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EB3016,Resident,0.925926,1.296296,1,1,2,0.083333,0.092593
2018,2019,2018->2019,DB1597,Nonresident,5.409091,1.590909,-4,-4,134,0.08302,0.086777
2018,2019,2018->2019,EA1100,Resident,5.176471,0.764706,-3,-3,192,0.058824,0.058824
2018,2019,2018->2019,DB1789,Resident,1.363636,1.318182,-2,-2,26,0.000865,0.00627
2018,2019,2018->2019,DB1501,Nonresident,1.136364,0.045455,-1,-1,50,0.0,0.0
2018,2019,2018->2019,PB5302,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1770,Resident,1.227273,0.0,0,0,54,0.0,0.0
2018,2019,2018->2019,DB1055,Nonresident,0.384615,0.961538,,,2,0.038462,0.038462
2018,2019,2018->2019,EA1013,Nonresident,2.823529,2.352941,0,0,6,0.0012,0.008403
2018,2019,2018->2019,DA1023,Resident,6.470588,1.882353,-3,-3,86,0.061728,0.071895
2018,2019,2018->2019,EA1202,Nonresident,0.0,0.0,,,0,0.0,0.0
2018,2019,2018->2019,BR7234,Nonresident,0.0,0.0,,,0,0.0,0.0
2018,2019,2018->2019,DB1015,Resident,3.777778,14.925926,0,0,2,0.029264,0.032922
2018,2019,2018->2019,DB1271,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,BR7100,Resident,2.904762,2.619048,0,0,0,0.049524,0.057143
2018,2019,2018->2019,CG7606,Resident,2.47619,1.571429,-1,-1,8,0.095481,0.091837
2018,2019,2018->2019,EA1165,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1219,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,CG7610,Resident,1.380952,2.857143,-2,-2,2,0.192381,0.2
2018,2019,2018->2019,DB1002,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EA1125,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,PB5060,Nonresident,0.444444,1.296296,,,2,0.0,0.0
2018,2019,2018->2019,MB6208,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1505,Resident,61.545455,3.863636,-3,-3,2714,0.136364,0.136364
2018,2019,2018->2019,DB1508,Nonresident,0.545455,0.0,0,0,24,0.0,0.0
2018,2019,2018->2019,EB3083,Nonresident,0.925926,1.888889,-1,-1,2,0.004115,0.012346
2018,2019,2018->2019,EB3540,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EB3076,Resident,1.666667,1.074074,0,0,0,0.004115,0.012346
2018,2019,2018->2019,DA1021,Resident,7.352941,3.764706,-4,-4,150,0.058824,0.058824
2018,2019,2018->2019,EB3055,Nonresident,0.481481,0.703704,-4,-4,2,0.037037,0.037037
2018,2019,2018->2019,DB1590,Nonresident,2.0,0.727273,-8,-8,84,0.0,0.0
2018,2019,2018->2019,EA1021,Nonresident,1.647059,0.411765,-3,-3,32,0.0,0.0
2018,2019,2018->2019,EB3109,Resident,2.111111,3.444444,-4,-4,2,0.041152,0.049383
2018,2019,2018->2019,DB1595,Nonresident,9.454545,7.818182,-8,-8,160,0.059709,0.070909
2018,2019,2018->2019,DB1530,Nonresident,16.636364,7.863636,-8,-8,314,0.162239,0.170659
2018,2019,2018->2019,MB6222,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DA1013,Resident,2.352941,3.705882,-3,-3,10,0.008702,0.022624
2018,2019,2018->2019,EB3534,Resident,1.37037,2.111111,-2,-2,0,0.037037,0.037037
2018,2019,2018->2019,EA1193,Resident,9.117647,7.117647,-2,-2,62,0.058834,0.059598
2018,2019,2018->2019,CG7603,Nonresident,0.619048,0.666667,-13,-13,2,0.047619,0.047619
2018,2019,2018->2019,DB1519,Resident,13.954545,3.681818,-3,-3,322,0.102182,0.113545
2018,2019,2018->2019,DB1588,Resident,3.681818,0.363636,-1,-1,160,0.045455,0.045455
2018,2019,2018->2019,MB6206,Resident,7.62963,39.37037,0,0,2,0.005926,0.014815
2018,2019,2018->2019,DB1797,Nonresident,0.045455,0.0,0,0,2,0.0,0.0
2018,2019,2018->2019,CG7612,Resident,3.571429,2.380952,1,1,2,0.059524,0.071429
2018,2019,2018->2019,DB1215,Resident,0.481481,0.518519,2,2,2,0.037037,0.037037
2018,2019,2018->2019,BR7011,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,PD1041,Nonresident,0.0,0.0,,,0,0.0,0.0
2018,2019,2018->2019,GO6810,Resident,11.333333,20.814815,0,0,6,0.075556,0.081481
2018,2019,2018->2019,BR7010,Resident,2.095238,1.857143,2,2,2,0.021164,0.031746
2018,2019,2018->2019,DB1074,Resident,3.0,11.518519,,,8,0.074074,0.074074
2018,2019,2018->2019,DB1213,Resident,0.222222,0.148148,1,1,0,0.037037,0.037037
2018,2019,2018->2019,PD1034,Nonresident,0.875,0.75,,,10,0.0,0.0
2018,2019,2018->2019,EB3077,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EA1034,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,BR7004,Nonresident,0.809524,1.190476,0,0,2,0.047619,0.047619
2018,2019,2018->2019,EB3524,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,PB5031,Resident,2.518519,1.185185,1,1,14,0.037037,0.037037
2018,2019,2018->2019,DB1260,Resident,0.62963,1.259259,0,0,2,0.053498,0.061728
2018,2019,2018->2019,DB1323,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1249,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,BI6508,Nonresident,2.888889,7.0,0,0,2,0.157407,0.166667
2018,2019,2018->2019,BR7207,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,PD1036,Resident,18.5,17.1875,,,92,0.0,0.0
2018,2019,2018->2019,PB5020,Resident,0.962963,0.62963,-1,-1,0,0.111111,0.111111
2018,2019,2018->2019,DB1510,Resident,16.727273,4.045455,-4,-4,334,0.105122,0.116327
2018,2019,2018->2019,PB5041,Nonresident,3.0,1.814815,-1,-1,0,0.037037,0.037037
2018,2019,2018->2019,MB6200,Resident,3.296296,15.481481,-1,-1,2,0.037037,0.037037
2018,2019,2018->2019,DB1290,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1516,Resident,27.227273,0.818182,-3,-3,866,0.181818,0.181818
2018,2019,2018->2019,PD1032,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EB3107,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EA1103,Nonresident,2.294118,1.588235,-1,-1,26,0.073529,0.088235
2018,2019,2018->2019,PD1012,Nonresident,0.176471,0.0,0,0,2,0.0,0.0
2018,2019,2018->2019,DB1502,Resident,47.181818,2.909091,-3,-3,2054,0.090909,0.090909
2018,2019,2018->2019,EB3115,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1205,Resident,0.222222,0.518519,-2,-2,0,0.074074,0.074074
2018,2019,2018->2019,EA1177,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,BR7312,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1592,Nonresident,1.272727,0.318182,-3,-3,56,0.0,0.0
2018,2019,2018->2019,EB3045,Resident,8.62963,10.851852,-2,-2,0,0.259259,0.259259
2018,2019,2018->2019,DB1267,Resident,1.074074,2.888889,-1,-1,0,0.053498,0.061728
2018,2019,2018->2019,DB1231,Resident,0.62963,1.444444,1,1,0,0.074074,0.074074
2018,2019,2018->2019,EB3528,Resident,0.37037,0.185185,2,2,0,0.009259,0.018519
2018,2019,2018->2019,DB1014,Nonresident,3.259259,2.407407,1,1,2,0.037037,0.037037
2018,2019,2018->2019,BR7313,Resident,2.333333,4.142857,1,1,4,0.107143,0.119048
2018,2019,2018->2019,EB3551,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1263,Resident,0.333333,0.37037,-1,-1,2,0.037037,0.037037
2018,2019,2018->2019,DB1000,Resident,9.407407,58.37037,1,1,2,0.007316,0.016461
2018,2019,2018->2019,EB3012,Resident,1.074074,1.259259,1,1,4,0.037793,0.042328
2018,2019,2018->2019,PB5021,Nonresident,0.703704,2.444444,1,1,2,0.009259,0.018519
2018,2019,2018->2019,DB1566,Nonresident,2.045455,0.5,-2,-2,80,0.0,0.0
2018,2019,2018->2019,DB1255,Resident,0.296296,0.444444,-1,-1,2,0.009259,0.018519
2018,2019,2018->2019,PB5312,Resident,0.296296,0.296296,-1,-1,2,0.009259,0.018519
2018,2019,2018->2019,DB1310,Nonresident,0.0,0.0,,,0,0.0,0.0
2018,2019,2018->2019,EA1162,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EB3106,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EA1012,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EA1114,Resident,14.882353,10.823529,-3,-3,44,0.058966,0.061716
2018,2019,2018->2019,DB1534,Resident,140.136364,25.772727,-9,-9,4102,0.227273,0.227273
2018,2019,2018->2019,DB1025,Resident,7.777778,5.407407,0,0,2,0.099794,0.104938
2018,2019,2018->2019,EA1064,Resident,25.470588,8.0,-3,-3,328,0.074907,0.089582
2018,2019,2018->2019,RS6712,Nonresident,54.962963,266.148148,1,1,2,0.037037,0.037037
2018,2019,2018->2019,EB3074,Nonresident,1.111111,4.037037,-3,-3,2,0.037037,0.037037
2018,2019,2018->2019,CG7620,Resident,0.142857,0.095238,0,0,4,0.047619,0.047619
2018,2019,2018->2019,EB3127,Nonresident,2.555556,3.185185,-3,-3,2,0.1893,0.197531
2018,2019,2018->2019,PB5334,Nonresident,4.888889,10.740741,0,0,4,0.031935,0.034392
2018,2019,2018->2019,PB5002,Resident,0.592593,0.185185,0,0,2,0.037037,0.037037
2018,2019,2018->2019,BR7017,Nonresident,0.0,0.0,,,0,0.0,0.0
2018,2019,2018->2019,EB3037,Nonresident,0.851852,2.037037,-4,-4,2,0.037037,0.037037
2018,2019,2018->2019,BR7009,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,PD1027,Resident,11.882353,14.352941,-2,-2,88,0.091204,0.102467
2018,2019,2018->2019,BR7228,Nonresident,0.0,0.0,,,0,0.0,0.0
2018,2019,2018->2019,DS6610,Resident,7.074074,39.703704,0,0,2,0.002315,0.009259
2018,2019,2018->2019,EB3501,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EA1176,Resident,3.823529,1.529412,-2,-2,88,0.090317,0.101865
2018,2019,2018->2019,PB5059,Resident,0.62963,0.703704,,,22,0.148148,0.148148
2018,2019,2018->2019,BR7233,Resident,2.25,9.05,,,36,0.35,0.35
2018,2019,2018->2019,CG1012,Resident,1.9,2.05,,,22,0.132,0.14
2018,2019,2018->2019,EB3016,Nonresident,0.962963,2.962963,4,4,0,0.053498,0.061728
2018,2019,2018->2019,DB1212,Resident,0.518519,1.259259,-10,-10,2,0.037037,0.037037
2018,2019,2018->2019,EA1099,Resident,7.764706,1.941176,-2,-2,98,0.0,0.0
2018,2019,2018->2019,DA1023,Nonresident,2.058824,0.882353,-4,-4,14,0.063362,0.075163
2018,2019,2018->2019,PB5032,Resident,7.888889,11.407407,0,0,8,0.045347,0.054581
2018,2019,2018->2019,DA1026,Resident,17.882353,8.764706,-6,-6,460,0.058824,0.058824
2018,2019,2018->2019,DB1289,Resident,0.703704,2.481481,-4,-4,0,0.111111,0.111111
2018,2019,2018->2019,DB1015,Nonresident,2.37037,7.111111,1,1,0,0.111111,0.111111
2018,2019,2018->2019,DB1584,Resident,7.5,3.863636,-7,-7,236,0.136364,0.136364
2018,2019,2018->2019,DB1541,Nonresident,6.590909,5.318182,-4,-4,64,0.092811,0.100207
2018,2019,2018->2019,CG7606,Nonresident,0.47619,0.095238,-3,-3,2,0.047619,0.047619
2018,2019,2018->2019,DB1573,Resident,33.5,1.863636,-3,-3,1126,0.181818,0.181818
2018,2019,2018->2019,CG7610,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EB3561,Resident,1.111111,1.148148,3,3,2,0.002315,0.009259
2018,2019,2018->2019,EB3122,Resident,2.0,3.888889,-3,-3,0,0.111111,0.111111
2018,2019,2018->2019,BR7204,Resident,5.571429,16.142857,1,1,8,0.059524,0.071429
2018,2019,2018->2019,BR1009,Nonresident,0.52381,0.047619,0,0,2,0.000394,0.004329
2018,2019,2018->2019,MB6226,Resident,2.666667,3.407407,-1,-1,2,0.046296,0.055556
2018,2019,2018->2019,PB5314,Resident,0.518519,0.740741,-4,-4,2,0.037037,0.037037
2018,2019,2018->2019,EA1074,Resident,3.705882,0.470588,-1,-1,36,0.024853,0.038235
2018,2019,2018->2019,DS6606,Resident,3.296296,25.37037,0,0,0,0.004115,0.012346
2018,2019,2018->2019,EA1090,Nonresident,0.529412,0.176471,-1,-1,14,0.058824,0.058824
2018,2019,2018->2019,EB3043,Resident,4.925926,9.481481,0,0,2,0.090535,0.098765
2018,2019,2018->2019,EB3023,Nonresident,0.481481,0.962963,-1,-1,2,0.037037,0.037037
2018,2019,2018->2019,GO6820,Resident,5.185185,12.555556,-1,-1,0,0.037037,0.037037
2018,2019,2018->2019,EA1069,Resident,20.117647,0.882353,-3,-3,180,0.064663,0.077357
2018,2019,2018->2019,BR7232,Resident,2.9,7.45,,,36,0.25,0.25
2018,2019,2018->2019,PD1025,Resident,1.823529,3.117647,-1,-1,12,0.061728,0.071895
2018,2019,2018->2019,EA1024,Resident,24.823529,20.117647,-2,-2,108,0.027765,0.040413
2018,2019,2018->2019,EA1196,Nonresident,1.941176,0.411765,-1,-1,14,0.058824,0.058824
2018,2019,2018->2019,EB3097,Resident,3.37037,4.222222,0,0,2,0.000219,0.002849
2018,2019,2018->2019,DB1291,Resident,0.777778,1.037037,-2,-2,2,0.037037,0.037037
2018,2019,2018->2019,EB3008,Resident,3.185185,3.111111,0,0,2,0.05037,0.059259
2018,2019,2018->2019,EB3073,Resident,22.888889,22.037037,0,0,18,0.250966,0.25485
2018,2019,2018->2019,EA1193,Nonresident,0.235294,0.058824,0,0,6,0.058824,0.058824
2018,2019,2018->2019,DB1519,Nonresident,1.681818,0.681818,-2,-2,42,0.080256,0.085227
2018,2019,2018->2019,BR7209,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1588,Nonresident,0.318182,0.0,-1,-1,22,0.045455,0.045455
2018,2019,2018->2019,DB1216,Resident,0.666667,2.074074,-5,-5,2,0.037037,0.037037
2018,2019,2018->2019,EB3552,Resident,1.703704,5.777778,-5,-5,2,0.037037,0.037037
2018,2019,2018->2019,CG7612,Nonresident,0.904762,1.285714,-4,-4,2,0.059524,0.071429
2018,2019,2018->2019,DB1215,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,MB6254,Nonresident,0.0,0.0,,,0,0.0,0.0
2018,2019,2018->2019,EA1058,Resident,14.235294,4.705882,-3,-3,136,0.063171,0.074814
2018,2019,2018->2019,PB5052,Resident,3.37037,1.592593,0,0,14,0.038866,0.045267
2018,2019,2018->2019,MB6223,Resident,1.074074,1.592593,0,0,2,0.004115,0.012346
2018,2019,2018->2019,BR7010,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DA1002,Resident,5.588235,3.764706,-3,-3,38,0.058824,0.058824
2018,2019,2018->2019,DA1009,Nonresident,2.941176,1.058824,-2,-2,26,0.059172,0.063348
2018,2019,2018->2019,EA1156,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EA1159,Resident,1.941176,0.705882,-2,-2,12,0.06736,0.081232
2018,2019,2018->2019,DB1074,Nonresident,1.444444,7.888889,,,2,0.0,0.0
2018,2019,2018->2019,DB1213,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EA1112,Resident,9.882353,9.176471,-2,-2,92,0.03541,0.045639
2018,2019,2018->2019,EB3504,Resident,0.555556,1.185185,0,0,2,0.037037,0.037037
2018,2019,2018->2019,PB5031,Nonresident,1.814815,1.851852,0,0,2,0.016461,0.024691
2018,2019,2018->2019,RS6719,Resident,8.222222,6.407407,-1,-1,4,0.037037,0.037037
2018,2019,2018->2019,EA1184,Nonresident,2.0,0.294118,-2,-2,46,0.058824,0.058824
2018,2019,2018->2019,MB6262,Resident,1.62963,12.518519,,,2,0.0,0.0
2018,2019,2018->2019,RS6720,Resident,5.962963,5.518519,1,1,4,0.009259,0.018519
2018,2019,2018->2019,DB1243,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,MB6004,Resident,11.481481,19.259259,1,1,2,0.004115,0.012346
2018,2019,2018->2019,BR7105,Resident,3.142857,5.142857,-2,-2,2,0.241983,0.251701
2018,2019,2018->2019,PB5020,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1211,Resident,0.259259,0.185185,-2,-2,2,0.037037,0.037037
2018,2019,2018->2019,GO6821,Nonresident,22.740741,102.925926,,,2,0.0,0.0
2018,2019,2018->2019,EB3542,Resident,0.555556,1.444444,-6,-6,2,0.037037,0.037037
2018,2019,2018->2019,EB3123,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,MB6200,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,BR7102,Resident,0.952381,1.333333,0,0,0,0.068783,0.079365
2018,2019,2018->2019,DB1237,Resident,2.407407,5.074074,0,0,0,0.009259,0.018519
2018,2019,2018->2019,DB1502,Nonresident,1.5,0.409091,-5,-5,66,0.0,0.0
2018,2019,2018->2019,EA1110,Resident,12.529412,7.529412,-2,-2,72,0.058824,0.058824
2018,2019,2018->2019,DB1003,Nonresident,32.185185,110.222222,0,0,2,0.000306,0.003367
2018,2019,2018->2019,DB1205,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EA1138,Resident,2.823529,4.0,-1,-1,16,0.059005,0.062092
2018,2019,2018->2019,DS6611,Nonresident,44.111111,184.666667,,,2,0.00037,0.003704
2018,2019,2018->2019,CG7507,Resident,2.238095,4.857143,-1,-1,2,0.335238,0.342857
2018,2019,2018->2019,PB5309,Resident,0.185185,0.518519,-2,-2,2,0.037037,0.037037
2018,2019,2018->2019,DA1033,Nonresident,0.588235,0.529412,1,1,2,0.0,0.0
2018,2019,2018->2019,EB3515,Resident,1.851852,7.925926,0,0,2,0.037037,0.037037
2018,2019,2018->2019,DB1231,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EB3030,Resident,1.962963,3.814815,-5,-5,4,0.259259,0.259259
2018,2019,2018->2019,DB1529,Nonresident,6.590909,2.681818,-7,-7,138,0.055852,0.067194
2018,2019,2018->2019,DB1515,Resident,25.045455,2.272727,-4,-4,1034,0.136364,0.136364
2018,2019,2018->2019,CG7501,Resident,18.15,60.3,,,22,0.072222,0.083333
2018,2019,2018->2019,BR7313,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,PB5310,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1047,Resident,1.851852,2.333333,1,1,2,0.074074,0.074074
2018,2019,2018->2019,BR7014,Resident,8.333333,12.952381,-1,-1,2,0.157554,0.169312
2018,2019,2018->2019,DB1000,Nonresident,8.37037,13.074074,-1,-1,2,0.037037,0.037037
2018,2019,2018->2019,EB3012,Nonresident,0.962963,2.333333,-5,-5,2,0.004115,0.012346
2018,2019,2018->2019,CG7607,Resident,3.47619,2.619048,0,0,2,0.209077,0.220238
2018,2019,2018->2019,EB3509,Resident,2.148148,2.296296,-1,-1,0,0.037037,0.037037
2018,2019,2018->2019,EA1124,Resident,1.588235,0.470588,-2,-2,20,0.058824,0.058824
2018,2019,2018->2019,EA1061,Nonresident,0.294118,0.117647,-1,-1,12,0.058824,0.058824
2018,2019,2018->2019,EA1031,Resident,21.176471,24.823529,-1,-1,126,0.074918,0.089593
2018,2019,2018->2019,PB5312,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EB3042,Resident,13.62963,35.407407,0,0,2,0.037037,0.037037
2018,2019,2018->2019,EB3550,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,GO6805,Resident,4.222222,19.037037,0,0,4,0.004897,0.013468
2018,2019,2018->2019,BR7224,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EB3033,Nonresident,0.259259,0.111111,1,1,0,0.053498,0.061728
2018,2019,2018->2019,EA1064,Nonresident,0.764706,0.0,0,0,26,0.0,0.0
2018,2019,2018->2019,EB3047,Resident,17.814815,80.592593,0,0,0,0.01026,0.019493
2018,2019,2018->2019,PD1002,Resident,7.0,5.411765,-3,-3,36,0.061027,0.070209
2018,2019,2018->2019,EA1183,Resident,4.705882,1.529412,-3,-3,160,0.0,0.0
2018,2019,2018->2019,EB3546,Resident,0.407407,0.481481,0,0,0,0.037037,0.037037
2018,2019,2018->2019,MB6011,Resident,61.074074,203.851852,1,1,8,0.039009,0.045584
2018,2019,2018->2019,PB5002,Nonresident,1.888889,6.703704,0,0,2,0.001029,0.006173
2018,2019,2018->2019,EA1141,Resident,1.117647,0.0,-2,-2,22,0.117647,0.117647
2018,2019,2018->2019,DB1511,Resident,5.545455,0.590909,-3,-3,210,0.090909,0.090909
2018,2019,2018->2019,EB3068,Resident,6.481481,3.851852,-1,-1,2,0.115226,0.123457
2018,2019,2018->2019,EB3002,Resident,2.407407,3.222222,-1,-1,4,0.075103,0.080247
2018,2019,2018->2019,EA1207,Nonresident,0.3125,0.1875,,,10,0.0,0.0
2018,2019,2018->2019,EB3018,Nonresident,3.037037,3.925926,0,0,0,0.046296,0.055556
2018,2019,2018->2019,CG1029,Resident,6.952381,8.619048,0,0,2,0.000476,0.004762
2018,2019,2018->2019,PD1027,Nonresident,0.470588,0.176471,0,0,10,0.058824,0.058824
2018,2019,2018->2019,EB3065,Nonresident,1.925926,3.962963,0,0,0,0.076389,0.083333
2018,2019,2018->2019,EB3525,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DS6610,Nonresident,17.555556,59.962963,,,2,0.037037,0.037037
2018,2019,2018->2019,DB1540,Resident,75.772727,47.090909,-6,-6,1080,0.054664,0.065915
2018,2019,2018->2019,CG1030,Resident,3.619048,1.571429,1,1,10,0.084077,0.089286
2018,2019,2018->2019,BR7233,Nonresident,0.05,0.05,,,2,0.05,0.05
2018,2019,2018->2019,DB1212,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1287,Resident,0.62963,2.444444,3,3,2,0.004115,0.012346
2018,2019,2018->2019,DA1040,Resident,0.6875,0.1875,,,22,0.0,0.0
2018,2019,2018->2019,EA1099,Nonresident,0.411765,0.058824,-1,-1,4,0.0,0.0
2018,2019,2018->2019,EA1217,Nonresident,0.1875,0.0625,,,6,0.0,0.0
2018,2019,2018->2019,CG7615,Nonresident,0.857143,0.952381,-8,-8,2,0.047619,0.047619
2018,2019,2018->2019,DA1026,Nonresident,0.411765,0.352941,1,1,2,0.006536,0.019608
2018,2019,2018->2019,DB1248,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1289,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1772,Resident,21.772727,1.181818,-4,-4,736,0.090909,0.090909
2018,2019,2018->2019,PD1028,Resident,18.882353,9.823529,-5,-5,72,0.070697,0.085251
2018,2019,2018->2019,DB1584,Nonresident,1.318182,1.181818,-2,-2,28,0.058194,0.069519
2018,2019,2018->2019,EB3090,Resident,0.703704,2.444444,2,2,2,0.004115,0.012346
2018,2019,2018->2019,EB3553,Resident,0.962963,1.222222,2,2,0,0.111111,0.111111
2018,2019,2018->2019,EB3122,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,RS6700,Nonresident,0.0,0.0,,,0,0.0,0.0
2018,2019,2018->2019,PB5056,Nonresident,1.703704,5.518519,0,0,0,0.037447,0.040936
2018,2019,2018->2019,PD1003,Resident,9.176471,6.117647,-1,-1,72,0.031634,0.043137
2018,2019,2018->2019,DB1525,Resident,78.181818,25.590909,-3,-3,1336,0.10559,0.116741
2018,2019,2018->2019,EB3003,Resident,0.518519,0.37037,0,0,8,0.111111,0.111111
2018,2019,2018->2019,BR7236,Resident,1.0,1.5,,,36,0.25,0.25
2018,2019,2018->2019,PB5314,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,EA1074,Nonresident,0.529412,0.058824,-1,-1,4,0.058824,0.058824
2018,2019,2018->2019,DS6606,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1030,Resident,1.185185,2.481481,1,1,2,0.037037,0.037037
2018,2019,2018->2019,EB3043,Nonresident,2.925926,2.925926,-1,-1,2,0.037037,0.037037
2018,2019,2018->2019,PB5040,Resident,3.62963,3.0,1,1,4,0.067646,0.070707
2018,2019,2018->2019,CG1034,Resident,7.8,26.65,,,10,0.1,0.1
2018,2019,2018->2019,BR7318,Resident,2.619048,2.47619,0,0,2,0.026786,0.035714
2018,2019,2018->2019,BR7232,Nonresident,0.1,0.0,,,4,0.0,0.0
2018,2019,2018->2019,PD1025,Nonresident,0.0,0.0,1,1,0,0.0,0.0
2018,2019,2018->2019,DB1252,Resident,1.185185,2.481481,-1,-1,0,0.092971,0.100529
