row_key,hunt_code,residency,species,hunt_name,unit_name,average_harvest_age,harvest_success_pct,average_days_hunted,age_source_lineage,blank_classification,likely_should_exist_from_harvest_or_days,classification_reason
DB1538|Nonresident,DB1538,Nonresident,Deer,Kamas,Kamas,,25.5,4.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1538|Resident,DB1538,Resident,Deer,Kamas,Kamas,,25.5,4.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1539|Nonresident,DB1539,Nonresident,Deer,La Sal Mtns,La Sal Mtns,,53.8,3.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1539|Resident,DB1539,Resident,Deer,La Sal Mtns,La Sal Mtns,,53.8,3.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1540|Nonresident,DB1540,Nonresident,Deer,Monroe,Monroe,,76.0,3.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1540|Resident,DB1540,Resident,Deer,Monroe,Monroe,,76.0,3.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1541|Nonresident,DB1541,Nonresident,Deer,Mt Dutton,Mt Dutton,,55.3,3.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1541|Resident,DB1541,Resident,Deer,Mt Dutton,Mt Dutton,,55.3,3.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1542|Nonresident,DB1542,Nonresident,Deer,Nine Mile,Nine Mile,,53.5,4.4,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1542|Resident,DB1542,Resident,Deer,Nine Mile,Nine Mile,,53.5,4.4,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1543|Nonresident,DB1543,Nonresident,Deer,North Slope,North Slope,,40.9,4.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1543|Resident,DB1543,Resident,Deer,North Slope,North Slope,,40.9,4.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1544|Nonresident,DB1544,Nonresident,Deer,Ogden,Ogden,,37.5,3.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1544|Resident,DB1544,Resident,Deer,Ogden,Ogden,,37.5,3.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1546|Nonresident,DB1546,Nonresident,Deer,Panguitch Lake,Panguitch Lake,,60.3,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1546|Resident,DB1546,Resident,Deer,Panguitch Lake,Panguitch Lake,,60.3,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1547|Nonresident,DB1547,Nonresident,Deer,Pine Valley,Pine Valley,,38.9,5.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1547|Resident,DB1547,Resident,Deer,Pine Valley,Pine Valley,,38.9,5.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1549|Nonresident,DB1549,Nonresident,Deer,Fishlake,Fishlake,,52.6,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1549|Resident,DB1549,Resident,Deer,Fishlake,Fishlake,,52.6,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1551|Nonresident,DB1551,Nonresident,Deer,"San Juan, Abajo Mtns","San Juan, Abajo Mtns",,51.4,3.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1551|Resident,DB1551,Resident,Deer,"San Juan, Abajo Mtns","San Juan, Abajo Mtns",,51.4,3.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1552|Nonresident,DB1552,Nonresident,Deer,Vernal/Bonanza,Vernal/Bonanza,,78.3,3.4,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1552|Resident,DB1552,Resident,Deer,Vernal/Bonanza,Vernal/Bonanza,,78.3,3.4,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1553|Nonresident,DB1553,Nonresident,Deer,Yellowstone,Yellowstone,,63.1,3.7,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1553|Resident,DB1553,Resident,Deer,Yellowstone,Yellowstone,,63.1,3.7,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1554|Nonresident,DB1554,Nonresident,Deer,Southwest Desert,Southwest Desert,,43.3,4.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1554|Resident,DB1554,Resident,Deer,Southwest Desert,Southwest Desert,,43.3,4.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1555|Nonresident,DB1555,Nonresident,Deer,"Wasatch Mtns, East","Wasatch Mtns, East",,42.8,3.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1555|Resident,DB1555,Resident,Deer,"Wasatch Mtns, East","Wasatch Mtns, East",,42.8,3.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1556|Nonresident,DB1556,Nonresident,Deer,"Wasatch Mtns, West","Wasatch Mtns, West",,28.2,3.7,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1556|Resident,DB1556,Resident,Deer,"Wasatch Mtns, West","Wasatch Mtns, West",,28.2,3.7,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1559|Nonresident,DB1559,Nonresident,Deer,Zion,Zion,,62.2,4.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1559|Resident,DB1559,Resident,Deer,Zion,Zion,,62.2,4.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1561|Nonresident,DB1561,Nonresident,Deer,Box Elder,Box Elder,,24.1,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1561|Resident,DB1561,Resident,Deer,Box Elder,Box Elder,,24.1,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1563|Nonresident,DB1563,Nonresident,Deer,Manti/San Rafael,Manti/San Rafael,,29.1,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1563|Resident,DB1563,Resident,Deer,Manti/San Rafael,Manti/San Rafael,,29.1,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1564|Nonresident,DB1564,Nonresident,Deer,Nebo,Nebo,,21.7,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1564|Resident,DB1564,Resident,Deer,Nebo,Nebo,,21.7,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1566|Nonresident,DB1566,Nonresident,Deer,Fillmore,Fillmore,,38.2,4.6,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1566|Resident,DB1566,Resident,Deer,Fillmore,Fillmore,,38.2,4.6,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1568|Nonresident,DB1568,Nonresident,Deer,Kamas,Kamas,,21.9,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1568|Resident,DB1568,Resident,Deer,Kamas,Kamas,,21.9,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1569|Nonresident,DB1569,Nonresident,Deer,La Sal Mtns,La Sal Mtns,,53.7,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1569|Resident,DB1569,Resident,Deer,La Sal Mtns,La Sal Mtns,,53.7,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1570|Nonresident,DB1570,Nonresident,Deer,Monroe,Monroe,,62.0,4.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1570|Resident,DB1570,Resident,Deer,Monroe,Monroe,,62.0,4.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1571|Nonresident,DB1571,Nonresident,Deer,Mt Dutton,Mt Dutton,,28.6,4.6,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1571|Resident,DB1571,Resident,Deer,Mt Dutton,Mt Dutton,,28.6,4.6,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1572|Nonresident,DB1572,Nonresident,Deer,Nine Mile,Nine Mile,,24.9,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1572|Resident,DB1572,Resident,Deer,Nine Mile,Nine Mile,,24.9,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1573|Nonresident,DB1573,Nonresident,Deer,North Slope,North Slope,,23.2,4.6,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1573|Resident,DB1573,Resident,Deer,North Slope,North Slope,,23.2,4.6,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1574|Nonresident,DB1574,Nonresident,Deer,Ogden,Ogden,,21.2,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1574|Resident,DB1574,Resident,Deer,Ogden,Ogden,,21.2,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1576|Nonresident,DB1576,Nonresident,Deer,Panguitch Lake,Panguitch Lake,,40.8,4.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1576|Resident,DB1576,Resident,Deer,Panguitch Lake,Panguitch Lake,,40.8,4.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1577|Nonresident,DB1577,Nonresident,Deer,Pine Valley,Pine Valley,,32.6,4.4,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1577|Resident,DB1577,Resident,Deer,Pine Valley,Pine Valley,,32.6,4.4,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1579|Nonresident,DB1579,Nonresident,Deer,Fishlake,Fishlake,,42.5,4.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1579|Resident,DB1579,Resident,Deer,Fishlake,Fishlake,,42.5,4.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1581|Nonresident,DB1581,Nonresident,Deer,"San Juan, Abajo Mtns","San Juan, Abajo Mtns",,44.5,4.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1581|Resident,DB1581,Resident,Deer,"San Juan, Abajo Mtns","San Juan, Abajo Mtns",,44.5,4.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1582|Nonresident,DB1582,Nonresident,Deer,Vernal/Bonanza,Vernal/Bonanza,,62.5,3.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1582|Resident,DB1582,Resident,Deer,Vernal/Bonanza,Vernal/Bonanza,,62.5,3.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1583|Nonresident,DB1583,Nonresident,Deer,Yellowstone,Yellowstone,,43.6,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1583|Resident,DB1583,Resident,Deer,Yellowstone,Yellowstone,,43.6,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1584|Nonresident,DB1584,Nonresident,Deer,Southwest Desert,Southwest Desert,,27.4,5.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1584|Resident,DB1584,Resident,Deer,Southwest Desert,Southwest Desert,,27.4,5.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1585|Nonresident,DB1585,Nonresident,Deer,"Wasatch Mtns, East","Wasatch Mtns, East",,27.5,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1585|Resident,DB1585,Resident,Deer,"Wasatch Mtns, East","Wasatch Mtns, East",,27.5,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1586|Nonresident,DB1586,Nonresident,Deer,"Wasatch Mtns, West","Wasatch Mtns, West",,19.7,4.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1586|Resident,DB1586,Resident,Deer,"Wasatch Mtns, West","Wasatch Mtns, West",,19.7,4.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1589|Nonresident,DB1589,Nonresident,Deer,Zion,Zion,,43.7,3.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1589|Resident,DB1589,Resident,Deer,Zion,Zion,,43.7,3.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1591|Nonresident,DB1591,Nonresident,Deer,Fillmore,Fillmore,,48.6,3.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1591|Resident,DB1591,Resident,Deer,Fillmore,Fillmore,,48.6,3.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1592|Nonresident,DB1592,Nonresident,Deer,Kamas,Kamas,,19.6,3.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1592|Resident,DB1592,Resident,Deer,Kamas,Kamas,,19.6,3.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1593|Nonresident,DB1593,Nonresident,Deer,Nine Mile,Nine Mile,,36.5,3.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1593|Resident,DB1593,Resident,Deer,Nine Mile,Nine Mile,,36.5,3.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1594|Nonresident,DB1594,Nonresident,Deer,Panguitch Lake,Panguitch Lake,,53.4,3.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1594|Resident,DB1594,Resident,Deer,Panguitch Lake,Panguitch Lake,,53.4,3.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1595|Nonresident,DB1595,Nonresident,Deer,Pine Valley,Pine Valley,,35.4,3.6,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1595|Resident,DB1595,Resident,Deer,Pine Valley,Pine Valley,,35.4,3.6,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1596|Nonresident,DB1596,Nonresident,Deer,Fishlake,Fishlake,,49.7,3.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1596|Resident,DB1596,Resident,Deer,Fishlake,Fishlake,,49.7,3.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1597|Nonresident,DB1597,Nonresident,Deer,Zion,Zion,,49.3,3.5,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1597|Resident,DB1597,Resident,Deer,Zion,Zion,,49.3,3.5,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1598|Nonresident,DB1598,Nonresident,Deer,North Slope,North Slope,,31.0,3.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1598|Resident,DB1598,Resident,Deer,North Slope,North Slope,,31.0,3.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1599|Nonresident,DB1599,Nonresident,Deer,Chalk Creek,Chalk Creek,,43.0,3.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1599|Resident,DB1599,Resident,Deer,Chalk Creek,Chalk Creek,,43.0,3.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1600|Nonresident,DB1600,Nonresident,Deer,Chalk Creek,Chalk Creek,,18.8,8.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1600|Resident,DB1600,Resident,Deer,Chalk Creek,Chalk Creek,,18.8,8.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1601|Nonresident,DB1601,Nonresident,Deer,Chalk Creek,Chalk Creek,,32.0,2.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1601|Resident,DB1601,Resident,Deer,Chalk Creek,Chalk Creek,,32.0,2.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1602|Nonresident,DB1602,Nonresident,Deer,Chalk Creek,Chalk Creek,,25.3,4.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1602|Resident,DB1602,Resident,Deer,Chalk Creek,Chalk Creek,,25.3,4.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1603|Nonresident,DB1603,Nonresident,Deer,East Canyon,East Canyon,,32.7,3.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1603|Resident,DB1603,Resident,Deer,East Canyon,East Canyon,,32.7,3.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1604|Nonresident,DB1604,Nonresident,Deer,East Canyon,East Canyon,,15.5,8.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1604|Resident,DB1604,Resident,Deer,East Canyon,East Canyon,,15.5,8.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1605|Nonresident,DB1605,Nonresident,Deer,East Canyon,East Canyon,,23.7,3.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1605|Resident,DB1605,Resident,Deer,East Canyon,East Canyon,,23.7,3.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1606|Nonresident,DB1606,Nonresident,Deer,East Canyon,East Canyon,,7.4,3.6,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1606|Resident,DB1606,Resident,Deer,East Canyon,East Canyon,,7.4,3.6,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1607|Nonresident,DB1607,Nonresident,Deer,Morgan-South Rich,Morgan-South Rich,,30.0,3.4,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1607|Resident,DB1607,Resident,Deer,Morgan-South Rich,Morgan-South Rich,,30.0,3.4,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1608|Nonresident,DB1608,Nonresident,Deer,Morgan-South Rich,Morgan-South Rich,,13.9,8.5,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1608|Resident,DB1608,Resident,Deer,Morgan-South Rich,Morgan-South Rich,,13.9,8.5,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1609|Nonresident,DB1609,Nonresident,Deer,Morgan-South Rich,Morgan-South Rich,,20.8,3.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1609|Resident,DB1609,Resident,Deer,Morgan-South Rich,Morgan-South Rich,,20.8,3.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1610|Nonresident,DB1610,Nonresident,Deer,Morgan-South Rich,Morgan-South Rich,,12.1,4.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1610|Resident,DB1610,Resident,Deer,Morgan-South Rich,Morgan-South Rich,,12.1,4.8,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1611|Nonresident,DB1611,Nonresident,Deer,"Beaver, East","Beaver, East",,29.5,7.6,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1611|Resident,DB1611,Resident,Deer,"Beaver, East","Beaver, East",,29.5,7.6,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1612|Nonresident,DB1612,Nonresident,Deer,"Beaver, East","Beaver, East",,33.8,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1612|Resident,DB1612,Resident,Deer,"Beaver, East","Beaver, East",,33.8,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1613|Nonresident,DB1613,Nonresident,Deer,"Beaver, East","Beaver, East",,49.9,4.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1613|Resident,DB1613,Resident,Deer,"Beaver, East","Beaver, East",,49.9,4.3,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1614|Nonresident,DB1614,Nonresident,Deer,"Beaver, West","Beaver, West",,28.2,9.5,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1614|Resident,DB1614,Resident,Deer,"Beaver, West","Beaver, West",,28.2,9.5,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1615|Nonresident,DB1615,Nonresident,Deer,"Beaver, West","Beaver, West",,39.2,4.5,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1615|Resident,DB1615,Resident,Deer,"Beaver, West","Beaver, West",,39.2,4.5,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1616|Nonresident,DB1616,Nonresident,Deer,"Beaver, West","Beaver, West",,51.8,4.7,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1616|Resident,DB1616,Resident,Deer,"Beaver, West","Beaver, West",,51.8,4.7,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1617|Nonresident,DB1617,Nonresident,Deer,"West Desert, Swasey","West Desert, Swasey",,38.2,9.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1617|Resident,DB1617,Resident,Deer,"West Desert, Swasey","West Desert, Swasey",,38.2,9.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1618|Nonresident,DB1618,Nonresident,Deer,"West Desert, Swasey","West Desert, Swasey",,22.2,4.4,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1618|Resident,DB1618,Resident,Deer,"West Desert, Swasey","West Desert, Swasey",,22.2,4.4,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1619|Nonresident,DB1619,Nonresident,Deer,"West Desert, Swasey","West Desert, Swasey",,23.2,4.5,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1619|Resident,DB1619,Resident,Deer,"West Desert, Swasey","West Desert, Swasey",,23.2,4.5,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1620|Nonresident,DB1620,Nonresident,Deer,Oquirrh/Tintic,Oquirrh/Tintic,,27.1,8.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1620|Resident,DB1620,Resident,Deer,Oquirrh/Tintic,Oquirrh/Tintic,,27.1,8.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1621|Nonresident,DB1621,Nonresident,Deer,Oquirrh/Tintic,Oquirrh/Tintic,,33.4,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1621|Resident,DB1621,Resident,Deer,Oquirrh/Tintic,Oquirrh/Tintic,,33.4,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1622|Nonresident,DB1622,Nonresident,Deer,Oquirrh/Tintic,Oquirrh/Tintic,,47.1,4.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1622|Resident,DB1622,Resident,Deer,Oquirrh/Tintic,Oquirrh/Tintic,,47.1,4.0,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1623|Nonresident,DB1623,Nonresident,Deer,Cedar/Stansbury,Cedar/Stansbury,,25.8,7.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1623|Resident,DB1623,Resident,Deer,Cedar/Stansbury,Cedar/Stansbury,,25.8,7.9,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1624|Nonresident,DB1624,Nonresident,Deer,Cedar/Stansbury,Cedar/Stansbury,,22.5,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1624|Resident,DB1624,Resident,Deer,Cedar/Stansbury,Cedar/Stansbury,,22.5,4.2,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1625|Nonresident,DB1625,Nonresident,Deer,Cedar/Stansbury,Cedar/Stansbury,,37.0,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
DB1625|Resident,DB1625,Resident,Deer,Cedar/Stansbury,Cedar/Stansbury,,37.0,4.1,UNAVAILABLE,SOURCE_MISSING,YES,No valid direct or safe repeated age evidence available in current sources.
