hunt_code,user_expected_family,database_present,database_hunt_name,database_species,database_sex_type,database_weapon,database_hunt_type,database_hunt_class,database_total,database_source,dwr_hunttable_status,dwr_hunttable_total,dwr_hunttable_source_url,hanumber_fetch_status,hanumber_total,utahdraws_status,utahdraws_total,utahdraws_source_files,species_truth_families,species_truth_statuses,species_truth_totals,permit_reconciliation_confidence,permit_reconciliation_winner,permit_reconciliation_total,core_reconciled_bucket,core_resolution_status,core_include_in_core,matching_source_summary,notes
BI1000,CURRENT_NUMBERED_SPORTSMAN,yes,Bison - Statewide Permit,Bison,Hunters Choice,Any Legal Weapon,Statewide,Statewide Permit,,,BOTH_BLANK,,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Bison&gender=Hunters+Choice,OK,0,SOURCE_HAS_VALUE_DATABASE_BLANK,1,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_26_sportsman_bison.csv|pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_all.csv,CONSERVATION_PERMITS_DIRECT,SOURCE_MATCHES_RECOMMENDED,1,MEDIUM_SINGLE_SOURCE,UTAHDRAWS,1,SPORTSMAN_CONTINUITY_LAYER_REVIEW,REVIEW,maybe,UTAHDRAWS_HAS_VALUE,"Conservation permit table has a row for this code, but it is a separate conservation layer and is not sportsman support. Current numbered sportsman permit code; expected permit count is one per species/code."
BR1000,CURRENT_NUMBERED_SPORTSMAN,yes,Black Bear - Statewide Permit,Black Bear,Either Sex,Any Legal Weapon,Statewide,Statewide Permit,,,BOTH_BLANK,,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Black+Bear&gender=Either+Sex,OK,0,SOURCE_HAS_VALUE_DATABASE_BLANK,1,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_30_sportsman_black_bear.csv|pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_all.csv,,,,MEDIUM_SINGLE_SOURCE,UTAHDRAWS,1,SPORTSMAN_CONTINUITY_LAYER_REVIEW,REVIEW,maybe,UTAHDRAWS_HAS_VALUE,Current numbered sportsman permit code; expected permit count is one per species/code.
CG1000,HISTORICAL_SPORTSMAN_ENDED,no,,,,,,,,,,,,,,,,,,,,,,,HISTORICAL_LIBRARY_ONLY,CLOSED_HISTORICAL,no,NO_MATCHING_PERMIT_SOURCE_FOUND,Historical sportsman cougar code; user review says this ended by 2025 and current cougar rolls into CG9999.
CG9999,CURRENT_COUGAR_STATEWIDE_UNLIMITED,yes,Cougar - Statewide,Cougar,Either Sex,Any Legal Weapon,Statewide,Statewide Permit,unlimited,Utah DWR Hunt Planner,BOTH_BLANK,,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Cougar&gender=Either+Sex,OK,0,DATABASE_ONLY_NOT_IN_SOURCE_PULL,,,,,,NO_PERMIT_VALUE,NONE,,SEPARATE_STATEWIDE_UNLIMITED_LAYER,CLOSED_SEPARATE_LAYER,no,NO_MATCHING_PERMIT_SOURCE_FOUND,"Current statewide cougar code; permit quantity is unlimited, not a numbered sportsman quota."
DB0007,CURRENT_NUMBERED_SPORTSMAN,yes,Buck Deer - Statewide Permit,Deer,Buck,Any Legal Weapon,Statewide,Statewide Permit,1,,LIVE_NO_QUOTA_DATABASE_PRESERVED,,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Buck,OK,0,MATCH_ALL_COMPARABLE,1,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_22_sportsman_deer.csv|pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_all.csv,DEER_BUCK_DB_DIRECT,SOURCE_MATCHES_RECOMMENDED,1,MEDIUM_SINGLE_SOURCE,UTAHDRAWS,1,SPORTSMAN_CONTINUITY_LAYER_REVIEW,REVIEW,maybe,UTAHDRAWS_MATCHES_DATABASE|DEER_BUCK_DB_DIRECT_MATCH,Current numbered sportsman permit code; expected permit count is one per species/code.
DS1000,CURRENT_NUMBERED_SPORTSMAN,yes,Desert Bighorn Sheep - Statewide Permit,Desert Bighorn Sheep,Male Only,Any Legal Weapon,Statewide,,1,Utah DWR 2025-2027 Conservation Permit Database,LIVE_NO_QUOTA_DATABASE_PRESERVED,,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Desert+Bighorn+Sheep&gender=Male+Only,OK,0,DATABASE_HAS_VALUE_SOURCE_BLANK,1,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_28_sportsman_desert_bighorn_sheep.csv|pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_all.csv,CONSERVATION_PERMITS_DIRECT,SOURCE_MATCHES_RECOMMENDED,1,MEDIUM_SINGLE_SOURCE,UTAHDRAWS,1,SPORTSMAN_CONTINUITY_LAYER_REVIEW,REVIEW,maybe,UTAHDRAWS_TOTAL_MATCHES_DATABASE,"Conservation permit table has a row for this code, but it is a separate conservation layer and is not sportsman support. Current numbered sportsman permit code; expected permit count is one per species/code."
EB1000,CURRENT_NUMBERED_SPORTSMAN,yes,Elk - Statewide Permit,Elk,Bull,Any Legal Weapon,Statewide,Statewide Permit,15,,LIVE_NO_QUOTA_DATABASE_PRESERVED,,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,OK,0,MISMATCH_TOTAL,1,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_23_sportsman_elk.csv|pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_all.csv,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,3,MEDIUM_SINGLE_SOURCE,UTAHDRAWS,1,SPORTSMAN_CONTINUITY_LAYER_REVIEW,REVIEW,maybe,UTAHDRAWS_HAS_VALUE,"Conservation permit table has a row for this code, but it is a separate conservation layer and is not sportsman support. Current numbered sportsman permit code; expected permit count is one per species/code."
GO1000,CURRENT_NUMBERED_SPORTSMAN,yes,Mountain Goat - Statewide Permit,Mountain Goat,Hunters Choice,Any Legal Weapon,Statewide,Statewide Permit,1,,LIVE_NO_QUOTA_DATABASE_PRESERVED,,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Mountain+Goat&gender=Hunters+Choice,OK,0,MATCH_ALL_COMPARABLE,1,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_29_sportsman_mountain_goat.csv|pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_all.csv,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,3,MEDIUM_SINGLE_SOURCE,UTAHDRAWS,1,SPORTSMAN_CONTINUITY_LAYER_REVIEW,REVIEW,maybe,UTAHDRAWS_MATCHES_DATABASE,"Conservation permit table has a row for this code, but it is a separate conservation layer and is not sportsman support. Current numbered sportsman permit code; expected permit count is one per species/code."
MB1000,CURRENT_NUMBERED_SPORTSMAN,yes,Moose - Statewide Permit,Moose,Bull,Any Legal Weapon,Statewide,Statewide Permit,,,BOTH_BLANK,,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Moose&gender=Bull,OK,0,SOURCE_HAS_VALUE_DATABASE_BLANK,1,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_25_sportsman_moose.csv|pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_all.csv,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,5,MEDIUM_SINGLE_SOURCE,UTAHDRAWS,1,SPORTSMAN_CONTINUITY_LAYER_REVIEW,REVIEW,maybe,UTAHDRAWS_HAS_VALUE,"Conservation permit table has a row for this code, but it is a separate conservation layer and is not sportsman support. Current numbered sportsman permit code; expected permit count is one per species/code."
PB1000,CURRENT_NUMBERED_SPORTSMAN,yes,Pronghorn - Statewide Permit,Pronghorn,Buck,Any Legal Weapon,Statewide,Statewide Permit,,,BOTH_BLANK,,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Pronghorn&gender=Buck,OK,0,SOURCE_HAS_VALUE_DATABASE_BLANK,1,pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_24_sportsman_pronghorn.csv|pipeline/RAW/hunt_unit_database/2026/exports/utahdraws_draw_odds_20260603/csv/2026_sportsman_all.csv,CONSERVATION_PERMITS_DIRECT,SOURCE_DIFFERS_FROM_CURRENT_RECONCILIATION,39,MEDIUM_SINGLE_SOURCE,UTAHDRAWS,1,SPORTSMAN_CONTINUITY_LAYER_REVIEW,REVIEW,maybe,UTAHDRAWS_HAS_VALUE,"Conservation permit table has a row for this code, but it is a separate conservation layer and is not sportsman support. Current numbered sportsman permit code; expected permit count is one per species/code."
