row_key,hunt_code,residency,species,hunt_name,public_average_harvest_age,public_current_age_3yr_average,canonical_average_harvest_age,canonical_current_age_3yr_average,average_age_source_family,current_age_source_family,average_age_blank_cause,current_age_blank_cause,harvest_success_pct,average_days_hunted,average_age_source_file,average_age_review_status
BI6537|Nonresident,BI6537,Nonresident,Bison,"Book Cliffs, Little Creek/South",,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,NOT_SUPPORTED_FOR_SPECIES,90.9,3.7,,
BI6537|Resident,BI6537,Resident,Bison,"Book Cliffs, Little Creek/South",,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,NOT_SUPPORTED_FOR_SPECIES,90.9,3.7,,
BI6538|Nonresident,BI6538,Nonresident,Bison,"Nine Mile, Private Lands Only",,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,NOT_SUPPORTED_FOR_SPECIES,2,2,,
BI6538|Resident,BI6538,Resident,Bison,"Nine Mile, Private Lands Only",,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,NOT_SUPPORTED_FOR_SPECIES,2,2,,
BI6539|Nonresident,BI6539,Nonresident,Bison,Henry Mtns,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,NOT_SUPPORTED_FOR_SPECIES,,,,
BI6539|Resident,BI6539,Resident,Bison,Henry Mtns,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,NOT_SUPPORTED_FOR_SPECIES,,,,
BR1000|Nonresident,BR1000,Nonresident,Black Bear,Black Bear - Statewide Permit,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1000|Resident,BR1000,Resident,Black Bear,Black Bear - Statewide Permit,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1001|Nonresident,BR1001,Nonresident,Black Bear,Black Bear Harvest Objective Units,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1001|Resident,BR1001,Resident,Black Bear,Black Bear Harvest Objective Units,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1007|Nonresident,BR1007,Nonresident,Black Bear,Black Bear Pursuit - Resident,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1007|Resident,BR1007,Resident,Black Bear,Black Bear Pursuit - Resident,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1008|Nonresident,BR1008,Nonresident,Black Bear,Book Cliffs,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1008|Resident,BR1008,Resident,Black Bear,Book Cliffs,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1009|Nonresident,BR1009,Nonresident,Black Bear,La Sal,4.7,,4.7,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR1009|Resident,BR1009,Resident,Black Bear,La Sal,4.7,,4.7,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR1010|Nonresident,BR1010,Nonresident,Black Bear,San Juan,4,,4,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR1010|Resident,BR1010,Resident,Black Bear,San Juan,4,,4,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR1011|Nonresident,BR1011,Nonresident,Black Bear,Book Cliffs,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1011|Resident,BR1011,Resident,Black Bear,Book Cliffs,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1012|Nonresident,BR1012,Nonresident,Black Bear,La Sal,4.7,,4.7,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR1012|Resident,BR1012,Resident,Black Bear,La Sal,4.7,,4.7,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR1013|Nonresident,BR1013,Nonresident,Black Bear,San Juan,4,,4,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR1013|Resident,BR1013,Resident,Black Bear,San Juan,4,,4,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR1015|Nonresident,BR1015,Nonresident,Black Bear,Book Cliffs,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1015|Resident,BR1015,Resident,Black Bear,Book Cliffs,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1016|Nonresident,BR1016,Nonresident,Black Bear,San Juan,4,,4,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR1016|Resident,BR1016,Resident,Black Bear,San Juan,4,,4,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR1017|Nonresident,BR1017,Nonresident,Black Bear,La Sal,4.7,,4.7,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR1017|Resident,BR1017,Resident,Black Bear,La Sal,4.7,,4.7,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR1018|Nonresident,BR1018,Nonresident,Black Bear,Black Bear Pursuit - Nonresident,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR1018|Resident,BR1018,Resident,Black Bear,Black Bear Pursuit - Nonresident,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR7000|Nonresident,BR7000,Nonresident,Black Bear,Beaver,5.8,,5.8,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,70,,,
BR7000|Resident,BR7000,Resident,Black Bear,Beaver,5.8,,5.8,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,70,,,
BR7001|Nonresident,BR7001,Nonresident,Black Bear,Book Cliffs Bitter Creek/South,5.7,,5.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,29,,,
BR7001|Resident,BR7001,Resident,Black Bear,Book Cliffs Bitter Creek/South,5.7,,5.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,29,,,
BR7003|Nonresident,BR7003,Nonresident,Black Bear,Manti North,4.1,,4.1,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,32,,,
BR7003|Resident,BR7003,Resident,Black Bear,Manti North,4.1,,4.1,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,32,,,
BR7004|Nonresident,BR7004,Nonresident,Black Bear,Manti South/San Rafael North,3.7,,3.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,63,,,
BR7004|Resident,BR7004,Resident,Black Bear,Manti South/San Rafael North,3.7,,3.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,63,,,
BR7005|Nonresident,BR7005,Nonresident,Black Bear,Nebo,3.7,,3.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,33,,,
BR7005|Resident,BR7005,Resident,Black Bear,Nebo,3.7,,3.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,33,,,
BR7007|Nonresident,BR7007,Nonresident,Black Bear,Fillmore Pahvant,3,,3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7007|Resident,BR7007,Resident,Black Bear,Fillmore Pahvant,3,,3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7008|Nonresident,BR7008,Nonresident,Black Bear,La Sal,4.7,,4.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,49,,,
BR7008|Resident,BR7008,Resident,Black Bear,La Sal,4.7,,4.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,49,,,
BR7009|Nonresident,BR7009,Nonresident,Black Bear,Mt Dutton,3,,3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7009|Resident,BR7009,Resident,Black Bear,Mt Dutton,3,,3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7010|Nonresident,BR7010,Nonresident,Black Bear,Panguitch Lake/Zion,4.8,,4.8,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,29,,,
BR7010|Resident,BR7010,Resident,Black Bear,Panguitch Lake/Zion,4.8,,4.8,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,29,,,
BR7011|Nonresident,BR7011,Nonresident,Black Bear,Paunsaugunt,3,,3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7011|Resident,BR7011,Resident,Black Bear,Paunsaugunt,3,,3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7012|Nonresident,BR7012,Nonresident,Black Bear,Boulder/Kaiparowits,6.2,,6.2,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,12,,,
BR7012|Resident,BR7012,Resident,Black Bear,Boulder/Kaiparowits,6.2,,6.2,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,12,,,
BR7013|Nonresident,BR7013,Nonresident,Black Bear,Fishlake/Thousand Lakes,3.5,,3.5,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,57,,,
BR7013|Resident,BR7013,Resident,Black Bear,Fishlake/Thousand Lakes,3.5,,3.5,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,57,,,
BR7014|Nonresident,BR7014,Nonresident,Black Bear,San Juan,4,,4,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,33,,,
BR7014|Resident,BR7014,Resident,Black Bear,San Juan,4,,4,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,33,,,
BR7015|Nonresident,BR7015,Nonresident,Black Bear,Diamond Mtn/Vernal/Bonanza,4.2,,4.2,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,8,,,
BR7015|Resident,BR7015,Resident,Black Bear,Diamond Mtn/Vernal/Bonanza,4.2,,4.2,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,8,,,
BR7016|Nonresident,BR7016,Nonresident,Black Bear,Wasatch Mtns West-Central,4.7,,4.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,10,,,
BR7016|Resident,BR7016,Resident,Black Bear,Wasatch Mtns West-Central,4.7,,4.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,10,,,
BR7017|Nonresident,BR7017,Nonresident,Black Bear,Cache/Ogden,6.2,,6.2,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,50,,,
BR7017|Resident,BR7017,Resident,Black Bear,Cache/Ogden,6.2,,6.2,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,50,,,
BR7018|Nonresident,BR7018,Nonresident,Black Bear,Kamas/North Slope Summit,4.3,,4.3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7018|Resident,BR7018,Resident,Black Bear,Kamas/North Slope Summit,4.3,,4.3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7019|Nonresident,BR7019,Nonresident,Black Bear,Chalk Creek/East Canyon/Morgan-South Rich,4.4,,4.4,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7019|Resident,BR7019,Resident,Black Bear,Chalk Creek/East Canyon/Morgan-South Rich,4.4,,4.4,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7020|Nonresident,BR7020,Nonresident,Black Bear,Monroe,3,,3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7020|Resident,BR7020,Resident,Black Bear,Monroe,3,,3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7021|Nonresident,BR7021,Nonresident,Black Bear,Dolores Triangle,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR7021|Resident,BR7021,Resident,Black Bear,Dolores Triangle,,,,,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,
BR7022|Nonresident,BR7022,Nonresident,Black Bear,La Sal Mtns,4.7,,4.7,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR7022|Resident,BR7022,Resident,Black Bear,La Sal Mtns,4.7,,4.7,,UNIT_LEVEL_REPEATED_ANNUAL_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,24_black_bear_report.pdf,REVIEW_UNIT_LEVEL_REPEATED
BR7100|Nonresident,BR7100,Nonresident,Black Bear,Beaver,5.8,,5.8,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,80,,,
BR7100|Resident,BR7100,Resident,Black Bear,Beaver,5.8,,5.8,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,80,,,
BR7101|Nonresident,BR7101,Nonresident,Black Bear,Book Cliffs Bitter Creek/South,5.7,,5.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,36,,,
BR7101|Resident,BR7101,Resident,Black Bear,Book Cliffs Bitter Creek/South,5.7,,5.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,36,,,
BR7102|Nonresident,BR7102,Nonresident,Black Bear,Book Cliffs Little Creek Roadless,4.5,,4.5,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,50,,,
BR7102|Resident,BR7102,Resident,Black Bear,Book Cliffs Little Creek Roadless,4.5,,4.5,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,50,,,
BR7104|Nonresident,BR7104,Nonresident,Black Bear,Manti North,4.1,,4.1,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,62,,,
BR7104|Resident,BR7104,Resident,Black Bear,Manti North,4.1,,4.1,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,62,,,
BR7105|Nonresident,BR7105,Nonresident,Black Bear,Manti South/San Rafael North,3.7,,3.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,76,,,
BR7105|Resident,BR7105,Resident,Black Bear,Manti South/San Rafael North,3.7,,3.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,76,,,
BR7106|Nonresident,BR7106,Nonresident,Black Bear,Nebo,3.7,,3.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,88,,,
BR7106|Resident,BR7106,Resident,Black Bear,Nebo,3.7,,3.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,88,,,
BR7108|Nonresident,BR7108,Nonresident,Black Bear,La Sal,4.7,,4.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,58,,,
BR7108|Resident,BR7108,Resident,Black Bear,La Sal,4.7,,4.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,58,,,
BR7109|Nonresident,BR7109,Nonresident,Black Bear,Mt Dutton,3,,3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,100,,,
BR7109|Resident,BR7109,Resident,Black Bear,Mt Dutton,3,,3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,100,,,
BR7110|Nonresident,BR7110,Nonresident,Black Bear,Nine Mile,5.7,,5.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,50,,,
BR7110|Resident,BR7110,Resident,Black Bear,Nine Mile,5.7,,5.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,50,,,
BR7111|Nonresident,BR7111,Nonresident,Black Bear,North Slope Three Corners/West Daggett,8.7,,8.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,100,,,
BR7111|Resident,BR7111,Resident,Black Bear,North Slope Three Corners/West Daggett,8.7,,8.7,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,100,,,
BR7112|Nonresident,BR7112,Nonresident,Black Bear,Panguitch Lake/Zion,4.8,,4.8,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,67,,,
BR7112|Resident,BR7112,Resident,Black Bear,Panguitch Lake/Zion,4.8,,4.8,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,67,,,
BR7113|Nonresident,BR7113,Nonresident,Black Bear,Paunsaugunt,3,,3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7113|Resident,BR7113,Resident,Black Bear,Paunsaugunt,3,,3,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,,,,
BR7114|Nonresident,BR7114,Nonresident,Black Bear,Boulder/Kaiparowits,6.2,,6.2,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,40,,,
BR7114|Resident,BR7114,Resident,Black Bear,Boulder/Kaiparowits,6.2,,6.2,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,40,,,
BR7115|Nonresident,BR7115,Nonresident,Black Bear,Fishlake/Thousand Lakes,3.5,,3.5,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,83,,,
BR7115|Resident,BR7115,Resident,Black Bear,Fishlake/Thousand Lakes,3.5,,3.5,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,83,,,
BR7116|Nonresident,BR7116,Nonresident,Black Bear,San Juan,4,,4,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,71,,,
BR7116|Resident,BR7116,Resident,Black Bear,San Juan,4,,4,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,71,,,
BR7117|Nonresident,BR7117,Nonresident,Black Bear,Diamond Mtn/Vernal/Bonanza,4.2,,4.2,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,56,,,
BR7117|Resident,BR7117,Resident,Black Bear,Diamond Mtn/Vernal/Bonanza,4.2,,4.2,,FALLBACK_MERGED_AGE,SOURCE_MISSING,,SOURCE_MISSING,56,,,
