hunt_code,prefix,first_seen_year,last_seen_year,years_seen,observed_year_count,missing_years_between_first_last,drop_off_after_year,absent_in_2026,status,source_kinds_by_year,source_files_by_year,source_pages_by_year
BI6509,BI,2019,2026,2019|2020|2021|2022|2023|2024|2025|2026,8,,,NO,ACTIVE_2026,"{""2019"": [""BIBLE_HUNT_CODES""], ""2020"": [""BIBLE_HUNT_CODES""], ""2021"": [""BIBLE_HUNT_CODES""], ""2022"": [""BIBLE_HUNT_CODES""], ""2023"": [""BIBLE_HUNT_CODES""], ""2024"": [""BIBLE_HUNT_CODES""], ""2025"": [""BIBLE_HUNT_CODES""], ""2026"": [""GENERATED_UTAHDRAWS_2026""]}","{""2019"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2019\\19_bg-odds.pdf""], ""2020"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__O.I.L. BISON.pdf""], ""2021"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2022_MODEL__O.I.L. BISON.pdf""], ""2022"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__O.I.L. BISON.pdf""], ""2023"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2024_MODEL__O.I.L. BISON.pdf""], ""2024"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2025_MODEL__O.I.L. BISON.pdf""], ""2025"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf""], ""2026"": [""C:\\Users\\tyler\\Desktop\\GitHub\\HUNT-BUILDER\\pipeline\\RAW\\hunt_unit_database\\2026\\exports\\utahdraws_draw_odds_20260603\\official_style\\pdf_2025_naming_convention\\2026_PERMITS=2027_MODEL__O.I.L. BISON.pdf""]}","{""2019"": [""496""], ""2020"": [""8"", ""498""], ""2021"": [""7"", ""504""], ""2022"": [""7"", ""512""], ""2023"": [""7"", ""496""], ""2024"": [""7"", ""487""], ""2025"": [""7"", ""42"", ""540""], ""2026"": [""7""]}"
BI6515,BI,2019,2020,2019|2020,2,,2020,YES,DROPPED_BEFORE_2026,"{""2019"": [""BIBLE_HUNT_CODES""], ""2020"": [""BIBLE_HUNT_CODES""]}","{""2019"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2019\\19_bg-odds.pdf""], ""2020"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__O.I.L. BISON.pdf""]}","{""2019"": [""497""], ""2020"": [""9"", ""499""]}"
BI6516,BI,2019,2026,2019|2020|2021|2022|2023|2024|2025|2026,8,,,NO,ACTIVE_2026,"{""2019"": [""BIBLE_HUNT_CODES""], ""2020"": [""BIBLE_HUNT_CODES""], ""2021"": [""BIBLE_HUNT_CODES""], ""2022"": [""BIBLE_HUNT_CODES""], ""2023"": [""BIBLE_HUNT_CODES""], ""2024"": [""BIBLE_HUNT_CODES""], ""2025"": [""BIBLE_HUNT_CODES""], ""2026"": [""GENERATED_UTAHDRAWS_2026""]}","{""2019"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2019\\19_bg-odds.pdf""], ""2020"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__O.I.L. BISON.pdf""], ""2021"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2022_MODEL__O.I.L. BISON.pdf""], ""2022"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__O.I.L. BISON.pdf""], ""2023"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2024_MODEL__O.I.L. BISON.pdf""], ""2024"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2025_MODEL__O.I.L. BISON.pdf""], ""2025"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf""], ""2026"": [""C:\\Users\\tyler\\Desktop\\GitHub\\HUNT-BUILDER\\pipeline\\RAW\\hunt_unit_database\\2026\\exports\\utahdraws_draw_odds_20260603\\official_style\\pdf_2025_naming_convention\\2026_PERMITS=2027_MODEL__O.I.L. BISON.pdf""]}","{""2019"": [""498""], ""2020"": [""10"", ""500""], ""2021"": [""8"", ""505""], ""2022"": [""8"", ""513""], ""2023"": [""8"", ""497""], ""2024"": [""8"", ""488""], ""2025"": [""8"", ""43"", ""541""], ""2026"": [""8""]}"
BI6517,BI,2019,2021,2019|2020|2021,3,,2021,YES,DROPPED_BEFORE_2026,"{""2019"": [""BIBLE_HUNT_CODES""], ""2020"": [""BIBLE_HUNT_CODES""], ""2021"": [""BIBLE_HUNT_CODES""]}","{""2019"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2019\\19_bg-odds.pdf""], ""2020"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__O.I.L. BISON.pdf""], ""2021"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2022_MODEL__O.I.L. BISON.pdf""]}","{""2019"": [""499""], ""2020"": [""11"", ""501""], ""2021"": [""9"", ""506""]}"
BI6518,BI,2019,2019,2019,1,,2019,YES,DROPPED_BEFORE_2026,"{""2019"": [""BIBLE_HUNT_CODES""]}","{""2019"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2019\\19_bg-odds.pdf""]}","{""2019"": [""500""]}"
BI6519,BI,2019,2021,2019|2020|2021,3,,2021,YES,DROPPED_BEFORE_2026,"{""2019"": [""BIBLE_HUNT_CODES""], ""2020"": [""BIBLE_HUNT_CODES""], ""2021"": [""BIBLE_HUNT_CODES""]}","{""2019"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2019\\19_bg-odds.pdf""], ""2020"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__O.I.L. BISON.pdf""], ""2021"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2022_MODEL__O.I.L. BISON.pdf""]}","{""2019"": [""501""], ""2020"": [""12"", ""502""], ""2021"": [""10"", ""507""]}"
BI6520,BI,2019,2021,2019|2020|2021,3,,2021,YES,DROPPED_BEFORE_2026,"{""2019"": [""BIBLE_HUNT_CODES""], ""2020"": [""BIBLE_HUNT_CODES""], ""2021"": [""BIBLE_HUNT_CODES""]}","{""2019"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2019\\19_bg-odds.pdf""], ""2020"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__O.I.L. BISON.pdf""], ""2021"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2022_MODEL__O.I.L. BISON.pdf""]}","{""2019"": [""502""], ""2020"": [""13"", ""503""], ""2021"": [""11"", ""508""]}"
BI6521,BI,2020,2021,2020|2021,2,,2021,YES,DROPPED_BEFORE_2026,"{""2020"": [""BIBLE_HUNT_CODES""], ""2021"": [""BIBLE_HUNT_CODES""]}","{""2020"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__O.I.L. BISON.pdf""], ""2021"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2022_MODEL__O.I.L. BISON.pdf""]}","{""2020"": [""14"", ""504""], ""2021"": [""12"", ""509""]}"
BI6522,BI,2020,2020,2020,1,,2020,YES,DROPPED_BEFORE_2026,"{""2020"": [""BIBLE_HUNT_CODES""]}","{""2020"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__O.I.L. BISON.pdf""]}","{""2020"": [""15"", ""505""]}"
BI6523,BI,2020,2021,2020|2021,2,,2021,YES,DROPPED_BEFORE_2026,"{""2020"": [""BIBLE_HUNT_CODES""], ""2021"": [""BIBLE_HUNT_CODES""]}","{""2020"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__O.I.L. BISON.pdf""], ""2021"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2022_MODEL__O.I.L. BISON.pdf""]}","{""2020"": [""16"", ""506""], ""2021"": [""13"", ""510""]}"
BI6524,BI,2020,2021,2020|2021,2,,2021,YES,DROPPED_BEFORE_2026,"{""2020"": [""BIBLE_HUNT_CODES""], ""2021"": [""BIBLE_HUNT_CODES""]}","{""2020"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2020\\2020_PERMITS=2021_MODEL__O.I.L. BISON.pdf""], ""2021"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2022_MODEL__O.I.L. BISON.pdf""]}","{""2020"": [""17"", ""507""], ""2021"": [""14"", ""511""]}"
BI6526,BI,2021,2021,2021,1,,2021,YES,DROPPED_BEFORE_2026,"{""2021"": [""BIBLE_HUNT_CODES""]}","{""2021"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2021\\2021_PERMITS=2022_MODEL__O.I.L. BISON.pdf""]}","{""2021"": [""15"", ""512""]}"
BI6528,BI,2022,2026,2022|2023|2024|2025|2026,5,,,NO,ACTIVE_2026,"{""2022"": [""BIBLE_HUNT_CODES""], ""2023"": [""BIBLE_HUNT_CODES""], ""2024"": [""BIBLE_HUNT_CODES""], ""2025"": [""BIBLE_HUNT_CODES""], ""2026"": [""GENERATED_UTAHDRAWS_2026""]}","{""2022"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__O.I.L. BISON.pdf""], ""2023"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2024_MODEL__O.I.L. BISON.pdf""], ""2024"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2025_MODEL__O.I.L. BISON.pdf""], ""2025"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf""], ""2026"": [""C:\\Users\\tyler\\Desktop\\GitHub\\HUNT-BUILDER\\pipeline\\RAW\\hunt_unit_database\\2026\\exports\\utahdraws_draw_odds_20260603\\official_style\\pdf_2025_naming_convention\\2026_PERMITS=2027_MODEL__O.I.L. BISON.pdf""]}","{""2022"": [""9"", ""514""], ""2023"": [""9"", ""498""], ""2024"": [""9"", ""489""], ""2025"": [""9"", ""44"", ""542""], ""2026"": [""9""]}"
BI6529,BI,2022,2026,2022|2023|2024|2025|2026,5,,,NO,ACTIVE_2026,"{""2022"": [""BIBLE_HUNT_CODES""], ""2023"": [""BIBLE_HUNT_CODES""], ""2024"": [""BIBLE_HUNT_CODES""], ""2025"": [""BIBLE_HUNT_CODES""], ""2026"": [""GENERATED_UTAHDRAWS_2026""]}","{""2022"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__O.I.L. BISON.pdf""], ""2023"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2024_MODEL__O.I.L. BISON.pdf""], ""2024"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2025_MODEL__O.I.L. BISON.pdf""], ""2025"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf""], ""2026"": [""C:\\Users\\tyler\\Desktop\\GitHub\\HUNT-BUILDER\\pipeline\\RAW\\hunt_unit_database\\2026\\exports\\utahdraws_draw_odds_20260603\\official_style\\pdf_2025_naming_convention\\2026_PERMITS=2027_MODEL__O.I.L. BISON.pdf""]}","{""2022"": [""10"", ""515""], ""2023"": [""10"", ""499""], ""2024"": [""10"", ""490""], ""2025"": [""10"", ""45"", ""543""], ""2026"": [""10""]}"
BI6530,BI,2022,2024,2022|2023|2024,3,,2024,YES,DROPPED_BEFORE_2026,"{""2022"": [""BIBLE_HUNT_CODES""], ""2023"": [""BIBLE_HUNT_CODES""], ""2024"": [""BIBLE_HUNT_CODES""]}","{""2022"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__O.I.L. BISON.pdf""], ""2023"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2024_MODEL__O.I.L. BISON.pdf""], ""2024"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2025_MODEL__O.I.L. BISON.pdf""]}","{""2022"": [""11"", ""516""], ""2023"": [""11"", ""500""], ""2024"": [""11"", ""491""]}"
BI6531,BI,2022,2026,2022|2023|2024|2025|2026,5,,,NO,ACTIVE_2026,"{""2022"": [""BIBLE_HUNT_CODES""], ""2023"": [""BIBLE_HUNT_CODES""], ""2024"": [""BIBLE_HUNT_CODES""], ""2025"": [""BIBLE_HUNT_CODES""], ""2026"": [""GENERATED_UTAHDRAWS_2026""]}","{""2022"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__O.I.L. BISON.pdf""], ""2023"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2024_MODEL__O.I.L. BISON.pdf""], ""2024"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2025_MODEL__O.I.L. BISON.pdf""], ""2025"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf""], ""2026"": [""C:\\Users\\tyler\\Desktop\\GitHub\\HUNT-BUILDER\\pipeline\\RAW\\hunt_unit_database\\2026\\exports\\utahdraws_draw_odds_20260603\\official_style\\pdf_2025_naming_convention\\2026_PERMITS=2027_MODEL__O.I.L. BISON.pdf""]}","{""2022"": [""12"", ""517""], ""2023"": [""12"", ""501""], ""2024"": [""12"", ""492""], ""2025"": [""11"", ""46"", ""544""], ""2026"": [""11""]}"
BI6532,BI,2022,2026,2022|2023|2024|2025|2026,5,,,NO,ACTIVE_2026,"{""2022"": [""BIBLE_HUNT_CODES""], ""2023"": [""BIBLE_HUNT_CODES""], ""2024"": [""BIBLE_HUNT_CODES""], ""2025"": [""BIBLE_HUNT_CODES""], ""2026"": [""GENERATED_UTAHDRAWS_2026""]}","{""2022"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__O.I.L. BISON.pdf""], ""2023"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2024_MODEL__O.I.L. BISON.pdf""], ""2024"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2025_MODEL__O.I.L. BISON.pdf""], ""2025"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf""], ""2026"": [""C:\\Users\\tyler\\Desktop\\GitHub\\HUNT-BUILDER\\pipeline\\RAW\\hunt_unit_database\\2026\\exports\\utahdraws_draw_odds_20260603\\official_style\\pdf_2025_naming_convention\\2026_PERMITS=2027_MODEL__O.I.L. BISON.pdf""]}","{""2022"": [""13"", ""518""], ""2023"": [""13"", ""502""], ""2024"": [""13"", ""493""], ""2025"": [""12"", ""47"", ""545""], ""2026"": [""12""]}"
BI6533,BI,2022,2023,2022|2023,2,,2023,YES,DROPPED_BEFORE_2026,"{""2022"": [""BIBLE_HUNT_CODES""], ""2023"": [""BIBLE_HUNT_CODES""]}","{""2022"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__O.I.L. BISON.pdf""], ""2023"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2024_MODEL__O.I.L. BISON.pdf""]}","{""2022"": [""14"", ""519""], ""2023"": [""14"", ""503""]}"
BI6534,BI,2022,2026,2022|2023|2024|2025|2026,5,,,NO,ACTIVE_2026,"{""2022"": [""BIBLE_HUNT_CODES""], ""2023"": [""BIBLE_HUNT_CODES""], ""2024"": [""BIBLE_HUNT_CODES""], ""2025"": [""BIBLE_HUNT_CODES""], ""2026"": [""GENERATED_UTAHDRAWS_2026""]}","{""2022"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2022\\2022_PERMITS=2023_MODEL__O.I.L. BISON.pdf""], ""2023"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2023_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2023\\2023_PERMITS=2024_MODEL__O.I.L. BISON.pdf""], ""2024"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2024\\2024_PERMITS=2025_MODEL__O.I.L. BISON.pdf""], ""2025"": [""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT.pdf"", ""C:\\Users\\tyler\\Desktop\\BIBLE HUNT CODES\\2025\\2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf""], ""2026"": [""C:\\Users\\tyler\\Desktop\\GitHub\\HUNT-BUILDER\\pipeline\\RAW\\hunt_unit_database\\2026\\exports\\utahdraws_draw_odds_20260603\\official_style\\pdf_2025_naming_convention\\2026_PERMITS=2027_MODEL__O.I.L. BISON.pdf""]}","{""2022"": [""15"", ""520""], ""2023"": [""15"", ""504""], ""2024"": [""14"", ""494""], ""2025"": [""13"", ""48"", ""546""], ""2026"": [""13""]}"
