hunt_code,hunt_name,permits_2024_res_before,permits_2024_nr_before,permits_2024_total_before,permits_2024_source_before,permits_2024_res_after,permits_2024_nr_after,permits_2024_total_after,permits_2024_source_after,supplement_source
BI6500,Antelope Island,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
DB1002,Antelope Island Premium,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
DA1041,"Nine Mile, Green River Valley",9,2,11,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,9,2,11,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,draw_results_2023_for_2024_UPLOADED_COMBINED_long
BR1008,Book Cliffs,12,0,12,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,12,0,12,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,draw_results_2023_for_2024_UPLOADED_COMBINED_long
BR1011,Book Cliffs,9,2,11,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,9,2,11,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,draw_results_2023_for_2024_UPLOADED_COMBINED_long
BR1015,Book Cliffs,0,1,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,0,1,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,draw_results_2023_for_2024_UPLOADED_COMBINED_long
DB1011,Book Cliffs,8,1,9,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,8,1,9,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
DB1025,Book Cliffs,14,1,15,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,14,1,15,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
DB1044,Book Cliffs,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
DA1030,"Nine Mile, Price River Valley",9,0,9,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,9,0,9,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,draw_results_2023_for_2024_UPLOADED_COMBINED_long
DA1046,"Nine Mile, Price River Valley",14,0,14,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,14,0,14,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,draw_results_2023_for_2024_UPLOADED_COMBINED_long
BR7102,Book Cliffs Little Creek Roadless,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,draw_results_2023_for_2024_UPLOADED_COMBINED_long
BR7224,Book Cliffs Little Creek Roadless,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,draw_results_2023_for_2024_UPLOADED_COMBINED_long
BR7225,Book Cliffs Little Creek Roadless,2,0,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,2,0,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,draw_results_2023_for_2024_UPLOADED_COMBINED_long
BR7301,Book Cliffs Little Creek Roadless,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,draw_results_2023_for_2024_UPLOADED_COMBINED_long
EB3002,"Book Cliffs, Little Creek Roadless",1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
EB3028,"Book Cliffs, Little Creek Roadless",1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
EB3079,"Book Cliffs, Little Creek Roadless",1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
EB3104,"Book Cliffs, Little Creek Roadless",1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
EB3167,"Book Cliffs, Little Creek Roadless",1,1,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,1,1,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
DB1018,"Book Cliffs, South",5,1,6,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,5,1,6,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
PB5002,"Book Cliffs, South",3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
PB5027,"Book Cliffs, South",9,2,11,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,9,2,11,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
RS6701,"Book Cliffs, South",1,1,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,1,1,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
RE1000,"Box Elder, Newfoundland Mtn",3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_UPLOADED_COMBINED_long,draw_results_2023_for_2024_UPLOADED_COMBINED_long
RS6703,"Box Elder, Newfoundland Mtn",1,1,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,1,1,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
RS6704,"Box Elder, Newfoundland Mtn",3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,draw_results_2023_for_2024_long
