file,year,row_number,hunt_code,field,old_value,new_value,source_pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132512,DS1000,total_eligible_applicants,,5086,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132512,DS1000,total_success_ratio,,"1 in 5,086.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132512,DS1000,total_p_draw,,0.000196618167519,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132512,DS1000,total_p_draw_percent,,0.019661817,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,resident_eligible_applicants,,10847,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,resident_success_ratio,,"1 in 10,847.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,resident_p_draw,,9.21913893242e-05,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,resident_p_draw_percent,,0.0092191389,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,total_eligible_applicants,,10847,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,total_success_ratio,,"1 in 10,847.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,total_p_draw,,9.21913893242e-05,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132513,EB1000,total_p_draw_percent,,0.0092191389,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,resident_eligible_applicants,,4113,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,resident_success_ratio,,"1 in 4,113.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,resident_p_draw,,0.00024313153416,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,resident_p_draw_percent,,0.024313153,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,total_eligible_applicants,,4113,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,total_success_ratio,,"1 in 4,113.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,total_p_draw,,0.00024313153416,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132514,GO1000,total_p_draw_percent,,0.024313153,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,resident_eligible_applicants,,6585,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,resident_success_ratio,,"1 in 6,585.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,resident_p_draw,,0.000151860288535,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,resident_p_draw_percent,,0.015186029,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,total_eligible_applicants,,6585,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,total_success_ratio,,"1 in 6,585.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,total_p_draw,,0.000151860288535,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132515,MB1000,total_p_draw_percent,,0.015186029,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,resident_eligible_applicants,,4528,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,resident_success_ratio,,"1 in 4,528.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,resident_p_draw,,0.000220848056537,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,resident_p_draw_percent,,0.022084806,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,total_eligible_applicants,,4528,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,total_success_ratio,,"1 in 4,528.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,total_p_draw,,0.000220848056537,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132516,PB1000,total_p_draw_percent,,0.022084806,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,resident_eligible_applicants,,5238,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,resident_success_ratio,,"1 in 5,238.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,resident_p_draw,,0.000190912562047,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,resident_p_draw_percent,,0.019091256,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,total_eligible_applicants,,5238,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,total_success_ratio,,"1 in 5,238.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,total_p_draw,,0.000190912562047,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132517,RS0001,total_p_draw_percent,,0.019091256,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,resident_eligible_applicants,,1247,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,resident_success_ratio,,"1 in 1,247.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,resident_p_draw,,0.000801924619086,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,resident_p_draw_percent,,0.080192462,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,total_eligible_applicants,,1247,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,total_success_ratio,,"1 in 1,247.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,total_p_draw,,0.000801924619086,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
data_truth/draw_results_truth/normalized/draw_results_long.csv,2022,132518,TK0001,total_p_draw_percent,,0.080192462,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,resident_eligible_applicants,,5965,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,resident_success_ratio,,"1 in 5,965.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,resident_p_draw,,0.000167644593462,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,resident_p_draw_percent,,0.016764459,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,total_eligible_applicants,,5965,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,total_success_ratio,,"1 in 5,965.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,total_p_draw,,0.000167644593462,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30577,BI1000,total_p_draw_percent,,0.016764459,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,resident_eligible_applicants,,1585,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,resident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,resident_regular_permits,,1,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,resident_success_ratio,,"1 in 1,585.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,resident_p_draw,,0.000630914826498,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,resident_p_draw_percent,,0.063091483,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,nonresident_eligible_applicants,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,nonresident_bonus_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,nonresident_regular_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,nonresident_total_permits,,0,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,nonresident_success_ratio,,N/A,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,total_eligible_applicants,,1585,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,total_success_ratio,,"1 in 1,585.0",audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,total_p_draw,,0.000630914826498,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
outputs/2022 scorable draw results.csv,2022,30578,BR1000,total_p_draw_percent,,0.063091483,audits/2025_canonical_finalization/fresh_live_pulls_20260621_192945/older_years_biggame_odds/2022/22-23_sportsman_odds.pdf
