hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,source_presence,hanumber_res,hanumber_nr,hanumber_total,hunttable_res,hunttable_nr,hunttable_total,utahdraws_res,utahdraws_nr,utahdraws_total,buck_deer_res,buck_deer_nr,buck_deer_total,database_res_reference,database_nr_reference,database_total_reference,recommended_res,recommended_nr,recommended_total,winner_source,confidence,source_support_count,conflicting_sources,database_alignment,recommended_action,decision_reason,hanumber_status,hunttable_status,utahdraws_status,buck_deer_status,database_status,split_bucket,matching_non_database_sources,matching_source_count,matching_res,matching_nr,matching_total,split_review_note,remaining_unresolved_bucket,remaining_review_required,resolution_status,resolved_res,resolved_nr,resolved_total,resolved_matching_sources,resolved_matching_source_count,resolved_source_rule
BI6503,Henry Mtns,Bison,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Oct 28 2026 - Nov 8 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,4,2,6,4,2,6,3,2,5,,,,4,2,6,4,2,6,HANUMBER,REVIEW_SOURCE_CONFLICT,2,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,LIVE_DWR_RES_NR_SPLIT,true_source_conflicts,HANUMBER|HUNTTABLE,2,4,2,6,Non-database sources conflict and fewer than three current sources match.,true_source_conflicts,false,RESOLVED_BY_HANUMBER_HUNTTABLE_DATABASE_EXACT_MATCH,4,2,6,HANUMBER|HUNTTABLE|DATABASE,3,"HaNumber current DWR value, HuntTable current DWR value, and DATABASE reference match exactly; conflicting source remains audit evidence but row is moved out of unresolved current-permit review."
BI6531,"Book Cliffs, Little Creek/South",Bison,Hunters Choice,Any Legal Weapon,Once-in-a-lifetime,Sept 21 2026 - Oct 02 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,10,0,10,10,0,10,9,0,9,,,,10,0,10,10,0,10,HANUMBER,REVIEW_SOURCE_CONFLICT,2,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,LIVE_DWR_RES_NR_SPLIT,true_source_conflicts,HANUMBER|HUNTTABLE,2,10,0,10,Non-database sources conflict and fewer than three current sources match.,true_source_conflicts,false,RESOLVED_BY_HANUMBER_HUNTTABLE_DATABASE_EXACT_MATCH,10,0,10,HANUMBER|HUNTTABLE|DATABASE,3,"HaNumber current DWR value, HuntTable current DWR value, and DATABASE reference match exactly; conflicting source remains audit evidence but row is moved out of unresolved current-permit review."
DB0008,Extended Archery Deer,Deer,Hunters Choice,Archery,Extended Archery,"Sept 12-Oct 15, 2026 -OR- Sept 12-Nov 30, 2026 | See guidebook for units & dates",HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,,,2000,,,2000,1781,197,2016,,,,,,2000,,,2000,HANUMBER,REVIEW_SOURCE_CONFLICT,2,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,LIVE_DWR_TOTAL_ONLY,true_source_conflicts,HANUMBER|HUNTTABLE,2,,,2000,Non-database sources conflict and fewer than three current sources match.,true_source_conflicts,false,RESOLVED_BY_HANUMBER_HUNTTABLE_DATABASE_EXACT_MATCH,,,2000,HANUMBER|HUNTTABLE|DATABASE,3,"HaNumber current DWR value, HuntTable current DWR value, and DATABASE reference match exactly; conflicting source remains audit evidence but row is moved out of unresolved current-permit review."
DS6601,"Kaiparowits, East",Desert Bighorn Sheep,Male Only,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,10,3,13,10,3,13,9,3,12,,,,10,3,13,10,3,13,HANUMBER,REVIEW_SOURCE_CONFLICT,2,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,LIVE_DWR_RES_NR_SPLIT,true_source_conflicts,HANUMBER|HUNTTABLE,2,10,3,13,Non-database sources conflict and fewer than three current sources match.,true_source_conflicts,false,RESOLVED_BY_HANUMBER_HUNTTABLE_DATABASE_EXACT_MATCH,10,3,13,HANUMBER|HUNTTABLE|DATABASE,3,"HaNumber current DWR value, HuntTable current DWR value, and DATABASE reference match exactly; conflicting source remains audit evidence but row is moved out of unresolved current-permit review."
DS6609,"San Rafael, North",Desert Bighorn Sheep,Male Only,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Nov 10 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,8,0,8,8,0,8,7,0,7,,,,8,0,8,8,0,8,HANUMBER,REVIEW_SOURCE_CONFLICT,2,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,LIVE_DWR_RES_NR_SPLIT,true_source_conflicts,HANUMBER|HUNTTABLE,2,8,0,8,Non-database sources conflict and fewer than three current sources match.,true_source_conflicts,false,RESOLVED_BY_HANUMBER_HUNTTABLE_DATABASE_EXACT_MATCH,8,0,8,HANUMBER|HUNTTABLE|DATABASE,3,"HaNumber current DWR value, HuntTable current DWR value, and DATABASE reference match exactly; conflicting source remains audit evidence but row is moved out of unresolved current-permit review."
EB3000,"Beaver, East",Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,22,3,25,22,3,25,21,3,24,,,,22,3,25,22,3,25,HANUMBER,REVIEW_SOURCE_CONFLICT,2,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,LIVE_DWR_RES_NR_SPLIT,true_source_conflicts,HANUMBER|HUNTTABLE,2,22,3,25,Non-database sources conflict and fewer than three current sources match.,true_source_conflicts,false,RESOLVED_BY_HANUMBER_HUNTTABLE_DATABASE_EXACT_MATCH,22,3,25,HANUMBER|HUNTTABLE|DATABASE,3,"HaNumber current DWR value, HuntTable current DWR value, and DATABASE reference match exactly; conflicting source remains audit evidence but row is moved out of unresolved current-permit review."
EB3003,"Cache, Meadowville",Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,9,1,10,9,1,10,8,1,9,,,,9,1,10,9,1,10,HANUMBER,REVIEW_SOURCE_CONFLICT,2,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,LIVE_DWR_RES_NR_SPLIT,true_source_conflicts,HANUMBER|HUNTTABLE,2,9,1,10,Non-database sources conflict and fewer than three current sources match.,true_source_conflicts,false,RESOLVED_BY_HANUMBER_HUNTTABLE_DATABASE_EXACT_MATCH,9,1,10,HANUMBER|HUNTTABLE|DATABASE,3,"HaNumber current DWR value, HuntTable current DWR value, and DATABASE reference match exactly; conflicting source remains audit evidence but row is moved out of unresolved current-permit review."
EB3005,"Cache, South",Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,10,1,11,10,1,11,9,1,10,,,,10,1,11,10,1,11,HANUMBER,REVIEW_SOURCE_CONFLICT,2,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,LIVE_DWR_RES_NR_SPLIT,true_source_conflicts,HANUMBER|HUNTTABLE,2,10,1,11,Non-database sources conflict and fewer than three current sources match.,true_source_conflicts,false,RESOLVED_BY_HANUMBER_HUNTTABLE_DATABASE_EXACT_MATCH,10,1,11,HANUMBER|HUNTTABLE|DATABASE,3,"HaNumber current DWR value, HuntTable current DWR value, and DATABASE reference match exactly; conflicting source remains audit evidence but row is moved out of unresolved current-permit review."
EB3006,Manti,Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,148,17,165,148,17,165,146,16,162,,,,148,17,165,148,17,165,HANUMBER,REVIEW_SOURCE_CONFLICT,2,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,LIVE_DWR_RES_NR_SPLIT,true_source_conflicts,HANUMBER|HUNTTABLE,2,148,17,165,Non-database sources conflict and fewer than three current sources match.,true_source_conflicts,false,RESOLVED_BY_HANUMBER_HUNTTABLE_DATABASE_EXACT_MATCH,148,17,165,HANUMBER|HUNTTABLE|DATABASE,3,"HaNumber current DWR value, HuntTable current DWR value, and DATABASE reference match exactly; conflicting source remains audit evidence but row is moved out of unresolved current-permit review."
EB3008,"Fillmore, Pahvant",Elk,Bull,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,HANUMBER|HUNTTABLE|UTAHDRAWS|DATABASE,19,2,21,19,2,21,18,2,20,,,,19,2,21,19,2,21,HANUMBER,REVIEW_SOURCE_CONFLICT,2,UTAHDRAWS,DATABASE_MATCHES_RECOMMENDED,REVIEW_BEFORE_PROMOTION,"hanumber selected by precedence, but conflicts with: utahdraws.",OK,LIVE_AND_DATABASE,SOURCE_AND_DATABASE,,LIVE_DWR_RES_NR_SPLIT,true_source_conflicts,HANUMBER|HUNTTABLE,2,19,2,21,Non-database sources conflict and fewer than three current sources match.,true_source_conflicts,false,RESOLVED_BY_HANUMBER_HUNTTABLE_DATABASE_EXACT_MATCH,19,2,21,HANUMBER|HUNTTABLE|DATABASE,3,"HaNumber current DWR value, HuntTable current DWR value, and DATABASE reference match exactly; conflicting source remains audit evidence but row is moved out of unresolved current-permit review."
