source_csv,raw_path,raw_exists,raw_size_bytes,raw_rows,raw_columns,has_hunt_code,hunt_codes,reported_hunt_years,model_target_years,source_classes,top_source_files,species_counts,status
harvest_quality_features_by_hunt_code_2022_for_2023.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2023\harvest_results_2022_for_2023_database\harvest_quality_features_by_hunt_code_2022_for_2023.csv,True,108717,924,18,True,924,2022,2023,,{},"{""Antlerless Elk"": 104, ""Black Bear"": 87, ""CWMU Antlerless Elk"": 57, ""Limited Entry Buck Deer"": 195, ""Limited Entry Buck Pronghorn"": 88, ""Limited Entry Bull Elk"": 193, ""Limited Entry Bull Moose"": 40, ""Private-Lands Only Antlerless Elk"": 25}",RAW_GENERATED_CSV_PRESENT
harvest_results_2022_for_2023_all_long.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2023\harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_all_long.csv,True,352426,1023,34,True,924,2022,2023,,"{""22_black_bear_report.pdf"": 133, ""968EFF87__2022_le_oial_all.pdf"": 599, ""9cb7bd59__cougar_2022.pdf"": 53, ""FF6D4B3D__2022_antlerless_hr.pdf"": 238}","{""Antlerless Elk"": 104, ""Black Bear"": 133, ""CWMU Antlerless Elk"": 57, ""Cougar"": 53, ""Limited Entry Buck Deer"": 195, ""Limited Entry Buck Pronghorn"": 88, ""Limited Entry Bull Elk"": 193, ""Limited Entry Bull Moose"": 40}",RAW_GENERATED_CSV_PRESENT
harvest_results_2022_for_2023_antlerless.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2023\harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_antlerless.csv,True,81011,238,34,True,238,2022,2023,,"{""FF6D4B3D__2022_antlerless_hr.pdf"": 238}","{""Antlerless Deer"": 20, ""Antlerless Elk"": 104, ""Antlerless Moose"": 3, ""CWMU Antlerless Deer"": 3, ""CWMU Antlerless Elk"": 57, ""CWMU Doe Pronghorn"": 9, ""Doe Pronghorn"": 16, ""Private-Lands Only Antlerless Elk"": 25}",RAW_GENERATED_CSV_PRESENT
harvest_results_2022_for_2023_black_bear.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2023\harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_black_bear.csv,True,41285,133,34,True,87,2022,2023,,"{""22_black_bear_report.pdf"": 133}","{""Black Bear"": 133}",RAW_GENERATED_CSV_PRESENT
harvest_results_2022_for_2023_cougar.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2023\harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_cougar.csv,True,16892,53,34,True,0,2022,2023,,"{""9cb7bd59__cougar_2022.pdf"": 53}","{""Cougar"": 53}",RAW_GENERATED_CSV_PRESENT
harvest_results_2022_for_2023_hunt_code_keyed.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2023\harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_hunt_code_keyed.csv,True,321266,924,34,True,924,2022,2023,,"{""22_black_bear_report.pdf"": 87, ""968EFF87__2022_le_oial_all.pdf"": 599, ""FF6D4B3D__2022_antlerless_hr.pdf"": 238}","{""Antlerless Elk"": 104, ""Black Bear"": 87, ""CWMU Antlerless Elk"": 57, ""Limited Entry Buck Deer"": 195, ""Limited Entry Buck Pronghorn"": 88, ""Limited Entry Bull Elk"": 193, ""Limited Entry Bull Moose"": 40, ""Private-Lands Only Antlerless Elk"": 25}",RAW_GENERATED_CSV_PRESENT
harvest_results_2022_for_2023_le_oial_all.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2023\harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_le_oial_all.csv,True,214711,599,34,True,599,2022,2023,,"{""968EFF87__2022_le_oial_all.pdf"": 599}","{""Limited Entry Buck Deer"": 195, ""Limited Entry Buck Pronghorn"": 88, ""Limited Entry Bull Elk"": 193, ""Limited Entry Bull Moose"": 40, ""Once-in-a-Lifetime Bison"": 19, ""Once-in-a-Lifetime Desert Bighorn Sheep"": 24, ""Once-in-a-Lifetime Mountain Goat"": 18, ""Once-in-a-Lifetime Rocky Mountain Bighorn Sheep"": 22}",RAW_GENERATED_CSV_PRESENT
harvest_results_2022_for_2023_summary.csv,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2023\harvest_results_2022_for_2023_database\harvest_results_2022_for_2023_summary.csv,True,899,19,5,False,0,,,,{},"{""Antlerless Deer"": 1, ""Antlerless Elk"": 1, ""Antlerless Moose"": 1, ""CWMU Antlerless Deer"": 1, ""CWMU Antlerless Elk"": 1, ""CWMU Doe Pronghorn"": 1, ""Doe Pronghorn"": 1, ""Private-Lands Only Antlerless Elk"": 1}",RAW_GENERATED_CSV_PRESENT
