hunt_code,harvest_reported_hunt_year,harvest_permits,harvest_permits_unique,harvest_hunt_name,harvest_row_count,harvest_source_files,same_year_draw_year,same_year_draw_total,same_year_status,same_year_draw_row_count,same_year_draw_by_residency,prior_draw_year_draw_year,prior_draw_year_draw_total,prior_draw_year_status,prior_draw_year_draw_row_count,prior_draw_year_draw_by_residency,next_draw_year_draw_year,next_draw_year_draw_total,next_draw_year_status,next_draw_year_draw_row_count,next_draw_year_draw_by_residency,best_alignment,best_alignment_status
BI6503,2021,18,18,Henry Mtns (hunter's choice),8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,14,PERMIT_CONFLICT,52,"{""Nonresident"": ""5"", ""Resident"": ""9""}",2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,21,PERMIT_CONFLICT,55,"{""Nonresident"": ""1"", ""Resident"": ""20""}",same_year,PERMIT_CONFLICT
BI6504,2021,15,15,Henry Mtns (hunter's choice),8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,17,PERMIT_CONFLICT,53,"{""Nonresident"": ""15"", ""Resident"": ""2""}",2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,20,PERMIT_CONFLICT,51,"{""Nonresident"": ""3"", ""Resident"": ""17""}",same_year,PERMIT_CONFLICT
BI6505,2021,14,14,Henry Mtns (cow only),8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,13,PERMIT_CONFLICT,50,"{""Nonresident"": ""12"", ""Resident"": ""1""}",2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,19,PERMIT_CONFLICT,39,"{""Nonresident"": ""2"", ""Resident"": ""17""}",same_year,PERMIT_CONFLICT
BI6506,2021,13,13,Henry Mtns (cow only),8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,12,PERMIT_CONFLICT,50,"{""Nonresident"": ""12"", ""Resident"": ""0""}",2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,18,PERMIT_CONFLICT,38,"{""Nonresident"": ""2"", ""Resident"": ""16""}",same_year,PERMIT_CONFLICT
BI6509,2021,7,7,"Henry Mtns (archery, hunter's choice)",8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,6,PERMIT_CONFLICT,51,"{""Nonresident"": ""6"", ""Resident"": ""0""}",2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,7,PERMIT_MATCH,22,"{""Nonresident"": ""0"", ""Resident"": ""7""}",next_draw_year,PERMIT_MATCH
BI6516,2021,15,15,Henry Mtns (hunter's choice),8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,14,PERMIT_CONFLICT,52,"{""Nonresident"": ""13"", ""Resident"": ""1""}",2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,18,PERMIT_CONFLICT,50,"{""Nonresident"": ""2"", ""Resident"": ""16""}",same_year,PERMIT_CONFLICT
BI6517,2021,9,9,Book Cliffs (hunter's choice),8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,5,PERMIT_CONFLICT,50,"{""Nonresident"": ""1"", ""Resident"": ""4""}",2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,8,PERMIT_CONFLICT,53,"{""Nonresident"": ""1"", ""Resident"": ""7""}",same_year,PERMIT_CONFLICT
BI6519,2021,19,19,"Book Cliffs, Little Creek Roadless (hunter's choice)",8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,18,PERMIT_CONFLICT,52,"{""Nonresident"": ""8"", ""Resident"": ""10""}",2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,20,PERMIT_CONFLICT,50,"{""Nonresident"": ""2"", ""Resident"": ""18""}",same_year,PERMIT_CONFLICT
BI6520,2021,6,6,Book Cliffs (cow only),8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,3,PERMIT_CONFLICT,50,"{""Nonresident"": ""3"", ""Resident"": ""0""}",2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,4,PERMIT_CONFLICT,38,"{""Nonresident"": ""1"", ""Resident"": ""3""}",same_year,PERMIT_CONFLICT
BI6521,2021,5,5,"Book Cliffs (archery, hunter's choice)",8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,5,PERMIT_MATCH,52,"{""Nonresident"": ""4"", ""Resident"": ""1""}",2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,5,PERMIT_MATCH,44,"{""Nonresident"": ""1"", ""Resident"": ""4""}",same_year,PERMIT_MATCH
BI6523,2021,5,5,"Book Cliffs, Bitter Creek/South (hunter's choice)",8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,3,PERMIT_CONFLICT,51,"{""Nonresident"": ""3"", ""Resident"": ""0""}",2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,4,PERMIT_CONFLICT,48,"{""Nonresident"": ""1"", ""Resident"": ""3""}",same_year,PERMIT_CONFLICT
BI6524,2021,18,18,"Book Cliffs, Little Creek Roadless (cow only)",8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,19,PERMIT_CONFLICT,49,"{""Nonresident"": ""18"", ""Resident"": ""1""}",2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,20,PERMIT_CONFLICT,27,"{""Nonresident"": ""2"", ""Resident"": ""18""}",same_year,PERMIT_CONFLICT
BI6527,2021,163,163,Nine Mile,8,21_bg_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},same_year,DRAW_BLANK_HARVEST_AVAILABLE
BR7000,2021,10,10,Beaver,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,10,PERMIT_MATCH,18,"{""Nonresident"": ""1"", ""Resident"": ""9""}",next_draw_year,PERMIT_MATCH
BR7001,2021,45,45,"Book Cliffs, Bitter Creek/South",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,44,PERMIT_CONFLICT,24,"{""Nonresident"": ""4"", ""Resident"": ""40""}",next_draw_year,PERMIT_CONFLICT
BR7003,2021,19,19,"Central Mtns, Manti-North",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,18,PERMIT_CONFLICT,17,"{""Nonresident"": ""1"", ""Resident"": ""17""}",next_draw_year,PERMIT_CONFLICT
BR7004,2021,14,14,"Central Mtns, Manti-South/San Rafael, North",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,14,PERMIT_MATCH,19,"{""Nonresident"": ""1"", ""Resident"": ""13""}",next_draw_year,PERMIT_MATCH
BR7005,2021,12,12,"Central Mtns, Nebo",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,12,PERMIT_MATCH,17,"{""Nonresident"": ""1"", ""Resident"": ""11""}",next_draw_year,PERMIT_MATCH
BR7007,2021,1,1,"Fillmore, Pahvant",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,1,PERMIT_MATCH,7,"{""Resident"": ""1""}",next_draw_year,PERMIT_MATCH
BR7008,2021,45,45,La Sal,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,43,PERMIT_CONFLICT,28,"{""Nonresident"": ""3"", ""Resident"": ""40""}",next_draw_year,PERMIT_CONFLICT
BR7009,2021,3,3,Mt Dutton,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,3,PERMIT_MATCH,5,"{""Resident"": ""3""}",next_draw_year,PERMIT_MATCH
BR7010,2021,9,9,Panguitch Lake/Zion,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,9,PERMIT_MATCH,8,"{""Resident"": ""9""}",next_draw_year,PERMIT_MATCH
BR7011,2021,3,3,Paunsaugunt,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,3,PERMIT_MATCH,9,"{""Resident"": ""3""}",next_draw_year,PERMIT_MATCH
BR7012,2021,28,28,"Plateau, Boulder/Kaiparowits",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,28,PERMIT_MATCH,18,"{""Nonresident"": ""2"", ""Resident"": ""26""}",next_draw_year,PERMIT_MATCH
BR7013,2021,4,4,"Plateau, Fishlake/Thousand Lakes",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,4,PERMIT_MATCH,13,"{""Resident"": ""4""}",next_draw_year,PERMIT_MATCH
BR7014,2021,45,45,San Juan,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,43,PERMIT_CONFLICT,26,"{""Nonresident"": ""3"", ""Resident"": ""40""}",next_draw_year,PERMIT_CONFLICT
BR7015,2021,13,13,"South Slope, Bonanza/Diamond Mtn/Vernal",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,12,PERMIT_CONFLICT,17,"{""Nonresident"": ""1"", ""Resident"": ""11""}",next_draw_year,PERMIT_CONFLICT
BR7016,2021,37,37,"Wasatch Mtns, West-Central",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,37,PERMIT_MATCH,17,"{""Nonresident"": ""3"", ""Resident"": ""34""}",next_draw_year,PERMIT_MATCH
BR7017,2021,1,1,Cache/Ogden,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,1,PERMIT_MATCH,8,"{""Resident"": ""1""}",next_draw_year,PERMIT_MATCH
BR7018,2021,7,7,"Kamas/North Slope, Summit",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,7,PERMIT_MATCH,11,"{""Resident"": ""7""}",next_draw_year,PERMIT_MATCH
BR7100,2021,10,10,Beaver,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,10,PERMIT_MATCH,20,"{""Nonresident"": ""1"", ""Resident"": ""9""}",next_draw_year,PERMIT_MATCH
BR7101,2021,15,15,"Book Cliffs, Bitter Creek/South",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,15,PERMIT_MATCH,17,"{""Nonresident"": ""1"", ""Resident"": ""14""}",next_draw_year,PERMIT_MATCH
BR7102,2021,2,2,"Book Cliffs, Little Creek Roadless",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,2,PERMIT_MATCH,12,"{""Resident"": ""2""}",next_draw_year,PERMIT_MATCH
BR7104,2021,13,13,"Central Mtns, Manti-North",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,13,PERMIT_MATCH,17,"{""Nonresident"": ""1"", ""Resident"": ""12""}",next_draw_year,PERMIT_MATCH
BR7105,2021,14,14,"Central Mtns, Manti-South/San Rafael, North",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,14,PERMIT_MATCH,21,"{""Nonresident"": ""1"", ""Resident"": ""13""}",next_draw_year,PERMIT_MATCH
BR7106,2021,11,11,"Central Mtns, Nebo",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,11,PERMIT_MATCH,22,"{""Nonresident"": ""1"", ""Resident"": ""10""}",next_draw_year,PERMIT_MATCH
BR7108,2021,27,27,La Sal,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,27,PERMIT_MATCH,24,"{""Nonresident"": ""2"", ""Resident"": ""25""}",next_draw_year,PERMIT_MATCH
BR7109,2021,3,3,Mt Dutton,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,3,PERMIT_MATCH,7,"{""Resident"": ""3""}",next_draw_year,PERMIT_MATCH
BR7110,2021,14,14,Nine Mile,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,14,PERMIT_MATCH,11,"{""Nonresident"": ""1"", ""Resident"": ""13""}",next_draw_year,PERMIT_MATCH
BR7111,2021,3,3,"North Slope, Three Corners/West Daggett",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,3,PERMIT_MATCH,11,"{""Resident"": ""3""}",next_draw_year,PERMIT_MATCH
BR7112,2021,3,3,Panguitch Lake/Zion,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,4,PERMIT_CONFLICT,9,"{""Resident"": ""4""}",next_draw_year,PERMIT_CONFLICT
BR7113,2021,3,3,Paunsaugunt,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,3,PERMIT_MATCH,9,"{""Resident"": ""3""}",next_draw_year,PERMIT_MATCH
BR7114,2021,20,20,"Plateau, Boulder/Kaiparowits",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,20,PERMIT_MATCH,15,"{""Nonresident"": ""2"", ""Resident"": ""18""}",next_draw_year,PERMIT_MATCH
BR7115,2021,4,4,"Plateau, Fishlake/Thousand Lakes",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,4,PERMIT_MATCH,15,"{""Resident"": ""4""}",next_draw_year,PERMIT_MATCH
BR7116,2021,27,27,San Juan,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,27,PERMIT_MATCH,21,"{""Nonresident"": ""2"", ""Resident"": ""25""}",next_draw_year,PERMIT_MATCH
BR7117,2021,9,9,"South Slope, Bonanza/Diamond Mtn/Vernal",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,9,PERMIT_MATCH,11,"{""Resident"": ""9""}",next_draw_year,PERMIT_MATCH
BR7118,2021,6,6,"South Slope, Yellowstone",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,6,PERMIT_MATCH,11,"{""Resident"": ""6""}",next_draw_year,PERMIT_MATCH
BR7119,2021,5,5,"Wasatch Mtns, Avintaquin/Currant Creek",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,5,PERMIT_MATCH,14,"{""Resident"": ""5""}",next_draw_year,PERMIT_MATCH
BR7120,2021,24,24,"Wasatch Mtns, West-Central",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,22,PERMIT_CONFLICT,24,"{""Nonresident"": ""1"", ""Resident"": ""21""}",next_draw_year,PERMIT_CONFLICT
BR7121,2021,1,1,Cache/Ogden,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,1,PERMIT_MATCH,12,"{""Resident"": ""1""}",next_draw_year,PERMIT_MATCH
BR7122,2021,6,6,Chalk Creek/East Canyon/Morgan-South Rich,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,6,PERMIT_MATCH,14,"{""Resident"": ""6""}",next_draw_year,PERMIT_MATCH
BR7123,2021,8,8,"Kamas/North Slope, Summit",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,8,PERMIT_MATCH,14,"{""Resident"": ""8""}",next_draw_year,PERMIT_MATCH
BR7200,2021,6,6,Beaver,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,6,PERMIT_MATCH,14,"{""Resident"": ""6""}",next_draw_year,PERMIT_MATCH
BR7201,2021,15,15,"Book Cliffs, Bitter Creek/South",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,15,PERMIT_MATCH,18,"{""Nonresident"": ""1"", ""Resident"": ""14""}",next_draw_year,PERMIT_MATCH
BR7203,2021,11,11,"Central Mtns, Manti-North",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,11,PERMIT_MATCH,15,"{""Nonresident"": ""1"", ""Resident"": ""10""}",next_draw_year,PERMIT_MATCH
BR7204,2021,14,14,"Central Mtns, Manti-South/San Rafael, North",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,14,PERMIT_MATCH,20,"{""Nonresident"": ""1"", ""Resident"": ""13""}",next_draw_year,PERMIT_MATCH
BR7205,2021,4,4,"Central Mtns, Nebo",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,4,PERMIT_MATCH,16,"{""Resident"": ""4""}",next_draw_year,PERMIT_MATCH
BR7207,2021,1,1,"Fillmore, Pahvant",8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,1,PERMIT_MATCH,9,"{""Resident"": ""1""}",next_draw_year,PERMIT_MATCH
BR7208,2021,6,6,La Sal,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,6,PERMIT_MATCH,17,"{""Resident"": ""6""}",next_draw_year,PERMIT_MATCH
BR7209,2021,1,1,Monroe,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,1,PERMIT_MATCH,13,"{""Resident"": ""1""}",next_draw_year,PERMIT_MATCH
BR7210,2021,2,2,Mt Dutton,8,21_black_bear_report.pdf|harvest_quality_features_by_hunt_code_2021_for_2022.csv|harvest_results_2021_for_2022_hunt_code_keyed.csv,2021,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2020,,DRAW_BLANK_HARVEST_AVAILABLE,0,{},2022,2,PERMIT_MATCH,8,"{""Resident"": ""2""}",next_draw_year,PERMIT_MATCH
