actual_draw_year,model_target_year,boundary_id,hunt_code,hunt_name,sex_type,species,hunt_type,weapon,season,draw_design,points,record_type,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,resident_success_ratio,resident_p_draw,resident_p_draw_percent,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,nonresident_success_ratio,nonresident_p_draw,nonresident_p_draw_percent,total_eligible_applicants,total_bonus_permits,total_regular_permits,total_permits,total_success_ratio,total_p_draw,total_p_draw_percent,permits_year_res,permits_year_nr,permits_year_total,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,source_residencies,source_row_count,collapse_conflict_count,source_year,year,model_year,truth_year,permits_year,draw_source_file,source_path,source_pdf,official_page,raw_hunt_name,unit,sex,hunt_draw_class,hunt_class,row_type,successful_applicants,unsuccessful_applicants,candidate_promotion_status,qa_notes
2022,2023,28,DA1001,"Box Elder, West Bear River",,Deer,,Archery,,,,TOTAL_ROW,98,0,24,24,1 in 4.1,,,4,0,0,0,,,,102,0,24,,1 in 4.1,,,,,,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,1,,,,OK,PDFTOTEXT_LAYOUT_REBUILD_2022,,,nonresident; resident,2,0,2022,2022,2023,2022,2023,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",,Antlerless,,,TOTAL_ROW,,,,
2022,2023,28,DA1001,"Box Elder, West Bear River",,Deer,,Archery,,,0,point_level_draw_result,50,0,0,0,,,,4,0,0,0,,,,54,0,0,,,,,,,,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,1,,,,OK,PDFTOTEXT_LAYOUT_REBUILD_2022,,,nonresident; resident,2,0,2022,2022,2023,2022,2023,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",,Antlerless,,,POINT_ROW,,,,
2022,2023,28,DA1001,"Box Elder, West Bear River",,Deer,,Archery,,,1,point_level_draw_result,24,0,0,0,,,,0,0,0,0,,,,24,0,0,,,,,,,,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,1,,,,OK,PDFTOTEXT_LAYOUT_REBUILD_2022,,,nonresident; resident,2,0,2022,2022,2023,2022,2023,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",,Antlerless,,,POINT_ROW,,,,
2022,2023,28,DA1001,"Box Elder, West Bear River",,Deer,,Archery,,,10,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,,,,,,,,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,1,,,,OK,PDFTOTEXT_LAYOUT_REBUILD_2022,,,nonresident; resident,2,0,2022,2022,2023,2022,2023,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",,Antlerless,,,POINT_ROW,,,,
2022,2023,28,DA1001,"Box Elder, West Bear River",,Deer,,Archery,,,11,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,,,,,,,,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,1,,,,OK,PDFTOTEXT_LAYOUT_REBUILD_2022,,,nonresident; resident,2,0,2022,2022,2023,2022,2023,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",,Antlerless,,,POINT_ROW,,,,
2022,2023,28,DA1001,"Box Elder, West Bear River",,Deer,,Archery,,,12,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,,,,,,,,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,1,,,,OK,PDFTOTEXT_LAYOUT_REBUILD_2022,,,nonresident; resident,2,0,2022,2022,2023,2022,2023,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",,Antlerless,,,POINT_ROW,,,,
2022,2023,28,DA1001,"Box Elder, West Bear River",,Deer,,Archery,,,13,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,,,,,,,,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,1,,,,OK,PDFTOTEXT_LAYOUT_REBUILD_2022,,,nonresident; resident,2,0,2022,2022,2023,2022,2023,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",,Antlerless,,,POINT_ROW,,,,
2022,2023,28,DA1001,"Box Elder, West Bear River",,Deer,,Archery,,,14,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,,,,,,,,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,1,,,,OK,PDFTOTEXT_LAYOUT_REBUILD_2022,,,nonresident; resident,2,0,2022,2022,2023,2022,2023,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",,Antlerless,,,POINT_ROW,,,,
2022,2023,28,DA1001,"Box Elder, West Bear River",,Deer,,Archery,,,15,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,,,,,,,,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,1,,,,OK,PDFTOTEXT_LAYOUT_REBUILD_2022,,,nonresident; resident,2,0,2022,2022,2023,2022,2023,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",,Antlerless,,,POINT_ROW,,,,
2022,2023,28,DA1001,"Box Elder, West Bear River",,Deer,,Archery,,,16,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,,,,,,,,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,1,,,,OK,PDFTOTEXT_LAYOUT_REBUILD_2022,,,nonresident; resident,2,0,2022,2022,2023,2022,2023,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,2022_PERMITS=2023_MODEL__ANTLERLESS BIG GAME DRAW RESULTS.pdf,,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",,Antlerless,,,POINT_ROW,,,,
