actual_draw_year,hunt_code,points,record_type,source_file,pdf_page,side,column,values
2026,DB1509,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.234782609 | 1
2026,DB1509,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.234782609 | 1
2026,DB1509,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,20 | 100
2026,DB1509,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,4 | 1
2026,DB1509,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,20 | 1
2026,DB1509,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,4 | 1
2026,DB1509,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw,0.2 | 1
2026,DB1509,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,0.2 | 1
2026,DB1510,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,14.851485 | 100
2026,DB1510,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,15 | 7
2026,DB1510,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,101 | 7
2026,DB1510,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,15 | 7
2026,DB1510,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.148514852 | 1
2026,DB1510,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.148514852 | 1
2026,DB1510,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,12.5 | 100
2026,DB1510,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,1 | 2
2026,DB1510,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,8 | 2
2026,DB1510,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,1 | 2
2026,DB1510,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw,0.125 | 1
2026,DB1510,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,0.125 | 1
2026,DB1510,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,34.666667 | 100
2026,DB1510,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,26 | 3
2026,DB1510,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,75 | 3
2026,DB1510,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,26 | 3
2026,DB1510,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.346666667 | 1
2026,DB1510,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.346666667 | 1
2026,DB1510,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,N/A | 100
2026,DB1510,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,0 | 2
2026,DB1510,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,4 | 2
2026,DB1510,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,0 | 2
2026,DB1510,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,N/A | 1
2026,DB1511,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,N/A | 100
2026,DB1511,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,0 | 2
2026,DB1511,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,45 | 2
2026,DB1511,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,0 | 2
2026,DB1511,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,N/A | 1
2026,DB1511,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,N/A | 100
2026,DB1511,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,0 | 1
2026,DB1511,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,7 | 1
2026,DB1511,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,0 | 1
2026,DB1511,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,N/A | 1
2026,DB1512,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,97.744361 | 100
2026,DB1512,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,130 | 8
2026,DB1512,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,133 | 8
2026,DB1512,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,130 | 8
2026,DB1512,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.977443609 | 1
2026,DB1512,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.977443609 | 1
2026,DB1512,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,16 | 1
2026,DB1512,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,16 | 1
2026,DB1512,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,16 | 1
2026,DB1512,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,6 | 1
2026,DB1512,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,6 | 1
2026,DB1512,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,6 | 1
2026,DB1513,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,78.27957 | 100
2026,DB1513,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,364 | 14
2026,DB1513,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,465 | 14
2026,DB1513,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,364 | 14
2026,DB1513,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.782795699 | 1
2026,DB1513,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.782795699 | 1
2026,DB1513,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,18 | 2
2026,DB1513,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,18 | 2
2026,DB1513,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,18 | 2
2026,DB1513,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,96.470588 | 100
2026,DB1513,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,82 | 1
2026,DB1513,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,85 | 1
2026,DB1513,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,82 | 1
2026,DB1513,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.964705882 | 1
2026,DB1513,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.964705882 | 1
2026,DB1513,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,14 | 1
2026,DB1513,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,14 | 1
2026,DB1513,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,14 | 1
2026,DB1514,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,91.237113 | 100
2026,DB1514,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,354 | 4
2026,DB1514,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,388 | 4
2026,DB1514,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,354 | 4
2026,DB1514,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.912371134 | 1
2026,DB1514,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.912371134 | 1
2026,DB1514,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,97.619048 | 100
2026,DB1514,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,41 | 1
2026,DB1514,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,42 | 1
2026,DB1514,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,41 | 1
2026,DB1514,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.976190476 | 1
2026,DB1514,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.976190476 | 1
2026,DB1516,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,5.45977 | 100
2026,DB1516,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,19 | 40
2026,DB1516,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,348 | 40
2026,DB1516,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,19 | 40
2026,DB1516,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.054597701 | 1
2026,DB1516,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.054597701 | 1
2026,DB1516,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,11.111111 | 100
2026,DB1516,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,4 | 5
2026,DB1516,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,36 | 5
2026,DB1516,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,4 | 5
2026,DB1516,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw,0.111111111 | 1
2026,DB1516,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,0.111111111 | 1
2026,DB1516,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,59.090909 | 100
2026,DB1516,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,156 | 2
2026,DB1516,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,264 | 2
2026,DB1516,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,156 | 2
2026,DB1516,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.590909091 | 1
2026,DB1516,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.590909091 | 1
2026,DB1516,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,96.610169 | 100
2026,DB1516,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,114 | 1
2026,DB1516,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,118 | 1
2026,DB1516,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,114 | 1
2026,DB1516,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.966101695 | 1
2026,DB1516,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.966101695 | 1
2026,DB1517,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,11.419753 | 100
2026,DB1517,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,37 | 25
2026,DB1517,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,324 | 25
2026,DB1517,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,37 | 25
2026,DB1517,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.114197531 | 1
2026,DB1517,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.114197531 | 1
2026,DB1517,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,5 | 100
2026,DB1517,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,20 | 1
2026,DB1517,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw,0.05 | 1
2026,DB1517,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,0.05 | 1
2026,DB1517,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,N/A | 100
2026,DB1517,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,0 | 1
2026,DB1517,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,27 | 1
2026,DB1517,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,0 | 1
2026,DB1517,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,N/A | 1
2026,DB1517,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,33 | 1
2026,DB1517,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,33 | 1
2026,DB1517,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,33 | 1
2026,DB1517,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,15.384615 | 100
2026,DB1517,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,2 | 1
2026,DB1517,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,13 | 1
2026,DB1517,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,2 | 1
2026,DB1517,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw,0.153846154 | 1
2026,DB1517,3,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,0.153846154 | 1
2026,DB1518,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,69.121813 | 100
2026,DB1518,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,244 | 24
2026,DB1518,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,353 | 24
2026,DB1518,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,244 | 24
2026,DB1518,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.69121813 | 1
2026,DB1518,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.69121813 | 1
2026,DB1518,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,99.408284 | 100
2026,DB1518,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,168 | 4
2026,DB1518,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,169 | 4
2026,DB1518,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,168 | 4
2026,DB1518,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.99408284 | 1
2026,DB1518,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.99408284 | 1
2026,DB1519,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,1.578947 | 100
2026,DB1519,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,3 | 12
2026,DB1519,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,190 | 12
2026,DB1519,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,3 | 12
2026,DB1519,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.015789474 | 1
2026,DB1519,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.015789474 | 1
2026,DB1519,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,59.677419 | 100
2026,DB1519,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,74 | 6
2026,DB1519,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,124 | 6
2026,DB1519,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,74 | 6
2026,DB1519,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.596774194 | 1
2026,DB1519,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.596774194 | 1
2026,DB1519,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,57 | 2
2026,DB1519,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,57 | 2
2026,DB1519,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,57 | 2
2026,DB1521,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,68.918919 | 100
2026,DB1521,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,255 | 16
2026,DB1521,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,370 | 16
2026,DB1521,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,255 | 16
2026,DB1521,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.689189189 | 1
2026,DB1521,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.689189189 | 1
2026,DB1521,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,5.405405 | 100
2026,DB1521,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,2 | 1
2026,DB1521,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,37 | 1
2026,DB1521,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,2 | 1
2026,DB1521,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw,0.054054054 | 1
2026,DB1521,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,0.054054054 | 1
2026,DB1521,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,99.115044 | 100
2026,DB1521,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,112 | 1
2026,DB1521,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,113 | 1
2026,DB1521,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,112 | 1
2026,DB1521,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.991150443 | 1
2026,DB1521,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.991150443 | 1
2026,DB1522,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,2.208202 | 100
2026,DB1522,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,7 | 35
2026,DB1522,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,317 | 35
2026,DB1522,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,7 | 35
2026,DB1522,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.022082019 | 1
2026,DB1522,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.022082019 | 1
2026,DB1522,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,70.588235 | 100
2026,DB1522,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,108 | 9
2026,DB1522,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,153 | 9
2026,DB1522,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,108 | 9
2026,DB1522,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.705882353 | 1
2026,DB1522,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.705882353 | 1
2026,DB1522,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,96.078431 | 100
2026,DB1522,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,98 | 2
2026,DB1522,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,102 | 2
2026,DB1522,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,98 | 2
2026,DB1522,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.960784314 | 1
2026,DB1522,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.960784314 | 1
2026,DB1523,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,2.352941 | 100
2026,DB1523,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,6 | 15
2026,DB1523,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,255 | 15
2026,DB1523,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,6 | 15
2026,DB1523,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.023529412 | 1
2026,DB1523,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.023529412 | 1
2026,DB1523,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw_percent,41.176471 | 100
2026,DB1523,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,regular_permits,7 | 1
2026,DB1523,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,eligible_applicants,17 | 1
2026,DB1523,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,total_permits,7 | 1
2026,DB1523,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,p_draw,0.411764706 | 1
2026,DB1523,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,nonresident,success_ratio,0.411764706 | 1
2026,DB1523,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,96.341463 | 100
2026,DB1523,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,79 | 1
2026,DB1523,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,82 | 1
2026,DB1523,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,79 | 1
2026,DB1523,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.963414634 | 1
2026,DB1523,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.963414634 | 1
2026,DB1524,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw_percent,44.642857 | 100
2026,DB1524,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,25 | 1
2026,DB1524,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,56 | 1
2026,DB1524,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,25 | 1
2026,DB1524,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,p_draw,0.446428571 | 1
2026,DB1524,0,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,success_ratio,0.446428571 | 1
2026,DB1524,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,25 | 1
2026,DB1524,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,25 | 1
2026,DB1524,1,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,25 | 1
2026,DB1524,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,regular_permits,10 | 1
2026,DB1524,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,eligible_applicants,10 | 1
2026,DB1524,2,point_level_draw_result,UtahDraws live DrawOddsData: Big Game:General-Season,,resident,total_permits,10 | 1
