source_year,model_year,source_scope,source_pdf,pdf_page,hunt_code,family,raw_hunt_name,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,success_ratio,record_type,extraction_status,parse_method
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,27,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,27,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,26,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,26,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,25,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,25,1,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,24,1,1,0,1,1 in 1.0,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,24,1,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,23,1,1,0,1,1 in 1.0,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,23,2,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,22,7,2,0,2,1 in 3.5,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,22,2,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,21,14,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,21,8,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,20,6,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,20,7,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,19,14,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,19,7,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,18,16,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,18,10,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,17,13,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,17,9,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,16,14,0,2,2,1 in 7.0,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,16,72,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,15,14,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,15,36,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,14,19,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,14,23,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,13,26,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,13,28,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,12,19,0,1,1,1 in 19.0,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,12,28,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,11,21,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,11,29,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,10,21,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,10,34,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,9,22,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,9,25,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,8,34,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,8,49,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,7,29,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,7,39,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,6,29,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,6,38,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,5,31,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,5,42,0,1,1,1 in 42.0,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,4,28,0,1,1,1 in 28.0,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,4,33,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,3,38,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,3,35,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,2,30,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,2,42,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,1,23,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,1,49,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Resident,0,38,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,2,DB1000,DB,Premium Le Archery Buck Deer - Henry Mtns - Archery,Nonresident,0,43,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,3,DB1001,DB,Premium Le Archery Buck Deer - Paunsaugunt - Archery,Resident,32,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,3,DB1001,DB,Premium Le Archery Buck Deer - Paunsaugunt - Archery,Nonresident,32,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,3,DB1001,DB,Premium Le Archery Buck Deer - Paunsaugunt - Archery,Resident,31,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,3,DB1001,DB,Premium Le Archery Buck Deer - Paunsaugunt - Archery,Nonresident,31,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,3,DB1001,DB,Premium Le Archery Buck Deer - Paunsaugunt - Archery,Resident,30,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,3,DB1001,DB,Premium Le Archery Buck Deer - Paunsaugunt - Archery,Nonresident,30,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,3,DB1001,DB,Premium Le Archery Buck Deer - Paunsaugunt - Archery,Resident,29,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,3,DB1001,DB,Premium Le Archery Buck Deer - Paunsaugunt - Archery,Nonresident,29,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,3,DB1001,DB,Premium Le Archery Buck Deer - Paunsaugunt - Archery,Resident,28,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,3,DB1001,DB,Premium Le Archery Buck Deer - Paunsaugunt - Archery,Nonresident,28,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
2025,2026,LIMITED_ENTRY_DEER,2025_PERMITS=2026_MODEL__L.E. BUCK DEER DRAW RESULTS.pdf,3,DB1001,DB,Premium Le Archery Buck Deer - Paunsaugunt - Archery,Resident,27,0,0,0,0,N/A,POINT_ROW,OK,PDFPLUMBER_2025_LE_OIL_UPLOADED_PDF_KEEP_ZERO_ROWS
