year,row_number,hunt_code,boundary_id_filled
2024,228,DB1003,94
2024,229,DB1003,94
2024,230,DB1003,94
2024,231,DB1003,94
2024,232,DB1003,94
2024,233,DB1003,94
2024,234,DB1003,94
2024,235,DB1003,94
2024,236,DB1003,94
2024,237,DB1003,94
2024,238,DB1003,94
2024,239,DB1003,94
2024,240,DB1003,94
2024,241,DB1003,94
2024,242,DB1003,94
2024,243,DB1003,94
2024,244,DB1003,94
2024,245,DB1003,94
2024,246,DB1003,94
2024,247,DB1003,94
2024,248,DB1003,94
2024,249,DB1003,94
2024,250,DB1003,94
2024,251,DB1003,94
2024,252,DB1003,94
2024,253,DB1003,94
2024,254,DB1003,94
2024,255,DB1003,94
2024,256,DB1003,94
2024,257,DB1003,94
2024,258,DB1004,163
2024,259,DB1004,163
2024,260,DB1004,163
2024,261,DB1004,163
2024,262,DB1004,163
2024,263,DB1004,163
2024,264,DB1004,163
2024,265,DB1004,163
2024,266,DB1004,163
2024,267,DB1004,163
2024,268,DB1004,163
2024,269,DB1004,163
2024,270,DB1004,163
2024,271,DB1004,163
2024,272,DB1004,163
2024,273,DB1004,163
2024,274,DB1004,163
2024,275,DB1004,163
2024,276,DB1004,163
2024,277,DB1004,163
2024,278,DB1004,163
2024,279,DB1004,163
2024,280,DB1004,163
2024,281,DB1004,163
2024,282,DB1004,163
2024,283,DB1004,163
2024,284,DB1004,163
2024,285,DB1004,163
2024,286,DB1004,163
2024,287,DB1004,163
2024,288,DB1004,163
2024,289,DB1004,163
2024,290,DB1004,163
2024,291,DB1004,163
2024,292,DB1004,163
2024,293,DB1004,163
2024,294,DB1004,163
2024,295,DB1004,163
2024,296,DB1004,163
2024,297,DB1004,163
2024,298,DB1004,163
2024,299,DB1004,163
2024,300,DB1004,163
2024,301,DB1004,163
2024,302,DB1004,163
2024,303,DB1004,163
2024,304,DB1004,163
2024,305,DB1004,163
2024,306,DB1004,163
2024,307,DB1004,163
2024,308,DB1004,163
2024,309,DB1004,163
2024,310,DB1004,163
2024,311,DB1004,163
2024,312,DB1004,163
2024,313,DB1004,163
2024,314,DB1004,163
2024,315,DB1004,163
2024,316,DB1004,163
2024,317,DB1004,163
2024,318,DB1004,163
2024,319,DB1004,163
2024,320,DB1004,163
2024,321,DB1004,163
2024,322,DB1005,94
2024,323,DB1005,94
2024,324,DB1005,94
2024,325,DB1005,94
2024,326,DB1005,94
2024,327,DB1005,94
2024,328,DB1005,94
2024,329,DB1005,94
2024,330,DB1005,94
2024,331,DB1005,94
2024,332,DB1005,94
2024,333,DB1005,94
2024,334,DB1005,94
2024,335,DB1005,94
2024,336,DB1005,94
2024,337,DB1005,94
2024,338,DB1005,94
2024,339,DB1005,94
2024,340,DB1005,94
2024,341,DB1005,94
2024,342,DB1005,94
2024,343,DB1005,94
2024,344,DB1005,94
2024,345,DB1005,94
2024,346,DB1005,94
2024,347,DB1005,94
2024,348,DB1005,94
2024,349,DB1005,94
2024,350,DB1005,94
2024,351,DB1005,94
2024,352,DB1005,94
2024,353,DB1005,94
2024,354,DB1005,94
2024,355,DB1005,94
2024,356,DB1005,94
2024,357,DB1005,94
2024,358,DB1005,94
2024,359,DB1005,94
2024,360,DB1005,94
2024,361,DB1005,94
2024,362,DB1005,94
2024,363,DB1005,94
2024,364,DB1005,94
2024,365,DB1005,94
2024,366,DB1005,94
2024,367,DB1005,94
2024,368,DB1005,94
2024,369,DB1005,94
2024,370,DB1005,94
2024,371,DB1005,94
2024,372,DB1005,94
2024,373,DB1005,94
2024,374,DB1005,94
2024,375,DB1005,94
2024,376,DB1005,94
2024,377,DB1005,94
2024,378,DB1005,94
2024,379,DB1005,94
2024,380,DB1005,94
2024,381,DB1005,94
2024,382,DB1005,94
2024,383,DB1005,94
2024,384,DB1005,94
2024,385,DB1005,94
2024,386,DB1006,163
2024,387,DB1006,163
2024,388,DB1006,163
2024,389,DB1006,163
2024,390,DB1006,163
2024,391,DB1006,163
2024,392,DB1006,163
2024,393,DB1006,163
2024,394,DB1006,163
2024,395,DB1006,163
2024,396,DB1006,163
2024,397,DB1006,163
2024,398,DB1006,163
2024,399,DB1006,163
2024,400,DB1006,163
2024,401,DB1006,163
2024,402,DB1006,163
2024,403,DB1006,163
2024,404,DB1006,163
2024,405,DB1006,163
2024,406,DB1006,163
2024,407,DB1006,163
2024,408,DB1006,163
2024,409,DB1006,163
2024,410,DB1006,163
2024,411,DB1006,163
2024,412,DB1006,163
2024,413,DB1006,163
2024,414,DB1006,163
2024,415,DB1006,163
2024,416,DB1006,163
2024,417,DB1006,163
2024,418,DB1006,163
2024,419,DB1006,163
2024,420,DB1006,163
2024,421,DB1006,163
2024,422,DB1006,163
2024,423,DB1006,163
2024,424,DB1006,163
2024,425,DB1006,163
2024,426,DB1006,163
2024,427,DB1006,163
2024,428,DB1006,163
2024,429,DB1006,163
2024,430,DB1006,163
2024,431,DB1006,163
2024,432,DB1006,163
2024,433,DB1006,163
2024,434,DB1006,163
2024,435,DB1006,163
2024,436,DB1006,163
2024,437,DB1006,163
2024,438,DB1006,163
2024,439,DB1006,163
2024,440,DB1006,163
2024,441,DB1006,163
2024,442,DB1006,163
2024,443,DB1006,163
2024,444,DB1006,163
2024,445,DB1006,163
2024,446,DB1006,163
2024,447,DB1006,163
2024,448,DB1006,163
2024,449,DB1006,163
2024,450,DB1007,94
2024,451,DB1007,94
2024,452,DB1007,94
2024,453,DB1007,94
2024,454,DB1007,94
2024,455,DB1007,94
2024,456,DB1007,94
2024,457,DB1007,94
2024,458,DB1007,94
2024,459,DB1007,94
2024,460,DB1007,94
2024,461,DB1007,94
2024,462,DB1007,94
2024,463,DB1007,94
2024,464,DB1007,94
2024,465,DB1007,94
2024,466,DB1007,94
2024,467,DB1007,94
2024,468,DB1007,94
2024,469,DB1007,94
2024,470,DB1007,94
2024,471,DB1007,94
2024,472,DB1007,94
2024,473,DB1007,94
2024,474,DB1007,94
2024,475,DB1007,94
2024,476,DB1007,94
2024,477,DB1007,94
2024,478,DB1007,94
2024,479,DB1007,94
2024,480,DB1007,94
2024,481,DB1007,94
2024,482,DB1007,94
2024,483,DB1007,94
2024,484,DB1007,94
2024,485,DB1007,94
2024,486,DB1007,94
2024,487,DB1007,94
2024,488,DB1007,94
2024,489,DB1007,94
2024,490,DB1007,94
2024,491,DB1007,94
2024,492,DB1007,94
2024,493,DB1007,94
2024,494,DB1007,94
2024,495,DB1007,94
2024,496,DB1007,94
2024,497,DB1007,94
2024,498,DB1007,94
2024,499,DB1007,94
2024,500,DB1007,94
2024,501,DB1007,94
2024,502,DB1007,94
2024,503,DB1007,94
2024,504,DB1007,94
2024,505,DB1007,94
2024,506,DB1007,94
2024,507,DB1007,94
2024,508,DB1007,94
2024,509,DB1007,94
2024,510,DB1007,94
2024,511,DB1007,94
2024,512,DB1007,94
2024,513,DB1007,94
2024,514,DB1008,163
2024,515,DB1008,163
2024,516,DB1008,163
2024,517,DB1008,163
2024,518,DB1008,163
2024,519,DB1008,163
2024,520,DB1008,163
2024,521,DB1008,163
2024,522,DB1008,163
2024,523,DB1008,163
2024,524,DB1008,163
2024,525,DB1008,163
2024,526,DB1008,163
2024,527,DB1008,163
2024,528,DB1008,163
2024,529,DB1008,163
2024,530,DB1008,163
2024,531,DB1008,163
2024,532,DB1008,163
2024,533,DB1008,163
2024,534,DB1008,163
2024,535,DB1008,163
2024,536,DB1008,163
2024,537,DB1008,163
2024,538,DB1008,163
2024,539,DB1008,163
2024,540,DB1008,163
2024,541,DB1008,163
2024,542,DB1008,163
2024,543,DB1008,163
2024,544,DB1008,163
2024,545,DB1008,163
2024,546,DB1008,163
2024,547,DB1008,163
2024,548,DB1008,163
2024,549,DB1008,163
2024,550,DB1008,163
2024,551,DB1008,163
2024,552,DB1008,163
2024,553,DB1008,163
2024,554,DB1008,163
2024,555,DB1008,163
2024,556,DB1008,163
2024,557,DB1008,163
2024,558,DB1008,163
2024,559,DB1008,163
2024,560,DB1008,163
2024,561,DB1008,163
2024,562,DB1008,163
2024,563,DB1008,163
2024,564,DB1008,163
2024,565,DB1008,163
2024,566,DB1008,163
2024,567,DB1008,163
2024,568,DB1008,163
2024,569,DB1008,163
2024,570,DB1008,163
2024,571,DB1008,163
2024,572,DB1008,163
2024,573,DB1008,163
2024,574,DB1008,163
2024,575,DB1008,163
2024,576,DB1008,163
2024,577,DB1008,163
2024,578,DB1010,163
2024,579,DB1010,163
2024,580,DB1010,163
2024,581,DB1010,163
2024,582,DB1010,163
2024,583,DB1010,163
2024,584,DB1010,163
2024,585,DB1010,163
2024,586,DB1010,163
2024,587,DB1010,163
2024,588,DB1010,163
2024,589,DB1010,163
2024,590,DB1010,163
2024,591,DB1010,163
2024,592,DB1010,163
2024,593,DB1010,163
2024,594,DB1010,163
2024,595,DB1010,163
2024,596,DB1010,163
2024,597,DB1010,163
2024,598,DB1010,163
2024,599,DB1010,163
2024,600,DB1010,163
2024,601,DB1010,163
2024,602,DB1010,163
2024,603,DB1010,163
2024,604,DB1010,163
2024,605,DB1010,163
2024,606,DB1010,163
2024,607,DB1010,163
2024,608,DB1010,163
2024,609,DB1010,163
2024,610,DB1010,163
2024,611,DB1010,163
2024,612,DB1010,163
2024,613,DB1010,163
2024,614,DB1010,163
2024,615,DB1010,163
2024,616,DB1010,163
2024,617,DB1010,163
2024,618,DB1010,163
2024,619,DB1010,163
2024,620,DB1010,163
2024,621,DB1010,163
2024,622,DB1010,163
2024,623,DB1010,163
2024,624,DB1010,163
2024,625,DB1010,163
2024,626,DB1010,163
2024,627,DB1010,163
2024,628,DB1010,163
2024,629,DB1010,163
2024,630,DB1010,163
2024,631,DB1010,163
2024,632,DB1010,163
2024,633,DB1010,163
2024,634,DB1010,163
2024,635,DB1010,163
2024,636,DB1010,163
2024,637,DB1010,163
2024,638,DB1010,163
2024,639,DB1010,163
2024,640,DB1010,163
2024,641,DB1010,163
2024,642,DB1011,7
2024,643,DB1011,7
2024,644,DB1011,7
2024,645,DB1011,7
2024,646,DB1011,7
2024,647,DB1011,7
2024,648,DB1011,7
2024,649,DB1011,7
2024,650,DB1011,7
2024,651,DB1011,7
2024,652,DB1011,7
2024,653,DB1011,7
2024,654,DB1011,7
2024,655,DB1011,7
2024,656,DB1011,7
2024,657,DB1011,7
2024,658,DB1011,7
2024,659,DB1011,7
2024,660,DB1011,7
2024,661,DB1011,7
2024,662,DB1011,7
2024,663,DB1011,7
2024,664,DB1011,7
2024,665,DB1011,7
2024,666,DB1011,7
2024,667,DB1011,7
2024,668,DB1011,7
2024,669,DB1011,7
2024,670,DB1011,7
2024,671,DB1011,7
2024,672,DB1011,7
2024,673,DB1011,7
2024,674,DB1011,7
2024,675,DB1011,7
2024,676,DB1011,7
2024,677,DB1011,7
2024,678,DB1011,7
2024,679,DB1011,7
2024,680,DB1011,7
2024,681,DB1011,7
2024,682,DB1011,7
2024,683,DB1011,7
2024,684,DB1011,7
2024,685,DB1011,7
2024,686,DB1011,7
2024,687,DB1011,7
2024,688,DB1011,7
2024,689,DB1011,7
2024,690,DB1011,7
2024,691,DB1011,7
2024,692,DB1011,7
2024,693,DB1011,7
2024,694,DB1011,7
2024,695,DB1011,7
2024,696,DB1011,7
2024,697,DB1011,7
2024,698,DB1011,7
2024,699,DB1011,7
2024,700,DB1011,7
2024,701,DB1011,7
2024,702,DB1011,7
2024,703,DB1011,7
2024,704,DB1011,7
2024,705,DB1011,7
2024,706,DB1012,85
2024,707,DB1012,85
2024,708,DB1012,85
2024,709,DB1012,85
2024,710,DB1012,85
2024,711,DB1012,85
2024,712,DB1012,85
2024,713,DB1012,85
2024,714,DB1012,85
2024,715,DB1012,85
2024,716,DB1012,85
2024,717,DB1012,85
2024,718,DB1012,85
2024,719,DB1012,85
2024,720,DB1012,85
2024,721,DB1012,85
2024,722,DB1012,85
2024,723,DB1012,85
2024,724,DB1012,85
2024,725,DB1012,85
2024,726,DB1012,85
2024,727,DB1012,85
2024,728,DB1012,85
2024,729,DB1012,85
2024,730,DB1012,85
2024,731,DB1012,85
2024,732,DB1012,85
2024,733,DB1012,85
2024,734,DB1012,85
2024,735,DB1012,85
2024,736,DB1012,85
2024,737,DB1012,85
2024,738,DB1012,85
2024,739,DB1012,85
2024,740,DB1012,85
2024,741,DB1012,85
2024,742,DB1012,85
2024,743,DB1012,85
2024,744,DB1012,85
2024,745,DB1012,85
2024,746,DB1012,85
2024,747,DB1012,85
2024,748,DB1012,85
2024,749,DB1012,85
2024,750,DB1012,85
2024,751,DB1012,85
2024,752,DB1012,85
2024,753,DB1012,85
2024,754,DB1012,85
2024,755,DB1012,85
2024,756,DB1012,85
2024,757,DB1012,85
2024,758,DB1012,85
2024,759,DB1012,85
2024,760,DB1012,85
2024,761,DB1012,85
2024,762,DB1012,85
2024,763,DB1012,85
2024,764,DB1012,85
2024,765,DB1012,85
2024,766,DB1012,85
2024,767,DB1012,85
2024,768,DB1012,85
2024,769,DB1012,85
2024,770,DB1013,108
2024,771,DB1013,108
2024,772,DB1013,108
2024,773,DB1013,108
2024,774,DB1013,108
2024,775,DB1013,108
2024,776,DB1013,108
2024,777,DB1013,108
2024,778,DB1013,108
2024,779,DB1013,108
2024,780,DB1013,108
2024,781,DB1013,108
2024,782,DB1013,108
2024,783,DB1013,108
2024,784,DB1013,108
2024,785,DB1013,108
2024,786,DB1013,108
2024,787,DB1013,108
2024,788,DB1013,108
2024,789,DB1013,108
2024,790,DB1013,108
2024,791,DB1013,108
2024,792,DB1013,108
2024,793,DB1013,108
2024,794,DB1013,108
2024,795,DB1013,108
2024,796,DB1013,108
2024,797,DB1013,108
2024,798,DB1013,108
2024,799,DB1013,108
2024,800,DB1013,108
2024,801,DB1013,108
2024,802,DB1013,108
2024,803,DB1013,108
2024,804,DB1013,108
2024,805,DB1013,108
2024,806,DB1013,108
2024,807,DB1013,108
2024,808,DB1013,108
2024,809,DB1013,108
2024,810,DB1013,108
2024,811,DB1013,108
2024,812,DB1013,108
2024,813,DB1013,108
2024,814,DB1013,108
2024,815,DB1013,108
2024,816,DB1013,108
2024,817,DB1013,108
2024,818,DB1013,108
2024,819,DB1013,108
2024,820,DB1013,108
2024,821,DB1013,108
2024,822,DB1013,108
2024,823,DB1013,108
2024,824,DB1013,108
2024,825,DB1013,108
2024,826,DB1013,108
2024,827,DB1013,108
2024,828,DB1013,108
2024,829,DB1013,108
2024,830,DB1013,108
2024,831,DB1013,108
2024,832,DB1013,108
2024,833,DB1013,108
2024,834,DB1014,185
2024,835,DB1014,185
2024,836,DB1014,185
2024,837,DB1014,185
2024,838,DB1014,185
2024,839,DB1014,185
2024,840,DB1014,185
2024,841,DB1014,185
2024,842,DB1014,185
2024,843,DB1014,185
2024,844,DB1014,185
2024,845,DB1014,185
2024,846,DB1014,185
2024,847,DB1014,185
2024,848,DB1014,185
2024,849,DB1014,185
2024,850,DB1014,185
2024,851,DB1014,185
2024,852,DB1014,185
2024,853,DB1014,185
2024,854,DB1014,185
2024,855,DB1014,185
2024,856,DB1014,185
2024,857,DB1014,185
2024,858,DB1014,185
2024,859,DB1014,185
2024,860,DB1014,185
2024,861,DB1014,185
2024,862,DB1014,185
2024,863,DB1014,185
2024,864,DB1014,185
2024,865,DB1014,185
2024,866,DB1014,185
2024,867,DB1014,185
2024,868,DB1014,185
2024,869,DB1014,185
2024,870,DB1014,185
2024,871,DB1014,185
2024,872,DB1014,185
2024,873,DB1014,185
2024,874,DB1014,185
2024,875,DB1014,185
2024,876,DB1014,185
2024,877,DB1014,185
2024,878,DB1014,185
2024,879,DB1014,185
2024,880,DB1014,185
2024,881,DB1014,185
2024,882,DB1014,185
2024,883,DB1014,185
2024,884,DB1014,185
2024,885,DB1014,185
2024,886,DB1014,185
2024,887,DB1014,185
2024,888,DB1014,185
2024,889,DB1014,185
2024,890,DB1014,185
2024,891,DB1014,185
2024,892,DB1014,185
2024,893,DB1014,185
2024,894,DB1014,185
2024,895,DB1014,185
2024,896,DB1014,185
2024,897,DB1014,185
2024,898,DB1015,206
2024,899,DB1015,206
2024,900,DB1015,206
2024,901,DB1015,206
2024,902,DB1015,206
2024,903,DB1015,206
2024,904,DB1015,206
2024,905,DB1015,206
2024,906,DB1015,206
2024,907,DB1015,206
2024,908,DB1015,206
2024,909,DB1015,206
2024,910,DB1015,206
2024,911,DB1015,206
2024,912,DB1015,206
2024,913,DB1015,206
2024,914,DB1015,206
2024,915,DB1015,206
2024,916,DB1015,206
2024,917,DB1015,206
2024,918,DB1015,206
2024,919,DB1015,206
2024,920,DB1015,206
2024,921,DB1015,206
2024,922,DB1015,206
2024,923,DB1015,206
2024,924,DB1015,206
2024,925,DB1015,206
2024,926,DB1015,206
2024,927,DB1015,206
2024,928,DB1015,206
2024,929,DB1015,206
2024,930,DB1015,206
2024,931,DB1015,206
2024,932,DB1015,206
2024,933,DB1015,206
2024,934,DB1015,206
2024,935,DB1015,206
2024,936,DB1015,206
2024,937,DB1015,206
2024,938,DB1015,206
2024,939,DB1015,206
2024,940,DB1015,206
2024,941,DB1015,206
2024,942,DB1015,206
2024,943,DB1015,206
2024,944,DB1015,206
2024,945,DB1015,206
2024,946,DB1015,206
2024,947,DB1015,206
2024,948,DB1015,206
2024,949,DB1015,206
2024,950,DB1015,206
2024,951,DB1015,206
2024,952,DB1015,206
2024,953,DB1015,206
2024,954,DB1015,206
2024,955,DB1015,206
2024,956,DB1015,206
2024,957,DB1015,206
2024,958,DB1015,206
2024,959,DB1015,206
2024,960,DB1015,206
2024,961,DB1015,206
2024,962,DB1016,248
2024,963,DB1016,248
2024,964,DB1016,248
2024,965,DB1016,248
2024,966,DB1016,248
2024,967,DB1016,248
2024,968,DB1016,248
2024,969,DB1016,248
2024,970,DB1016,248
2024,971,DB1016,248
2024,972,DB1016,248
2024,973,DB1016,248
2024,974,DB1016,248
2024,975,DB1016,248
2024,976,DB1016,248
2024,977,DB1016,248
2024,978,DB1016,248
2024,979,DB1016,248
2024,980,DB1016,248
2024,981,DB1016,248
2024,982,DB1016,248
2024,983,DB1016,248
2024,984,DB1016,248
2024,985,DB1016,248
2024,986,DB1016,248
2024,987,DB1016,248
2024,988,DB1016,248
2024,989,DB1016,248
2024,990,DB1016,248
2024,991,DB1016,248
2024,992,DB1016,248
2024,993,DB1016,248
2024,994,DB1016,248
2024,995,DB1016,248
2024,996,DB1016,248
2024,997,DB1016,248
2024,998,DB1016,248
2024,999,DB1016,248
2024,1000,DB1016,248
2024,1001,DB1016,248
2024,1002,DB1016,248
2024,1003,DB1016,248
2024,1004,DB1016,248
2024,1005,DB1016,248
2024,1006,DB1016,248
2024,1007,DB1016,248
2024,1008,DB1016,248
2024,1009,DB1016,248
2024,1010,DB1016,248
2024,1011,DB1016,248
2024,1012,DB1016,248
2024,1013,DB1016,248
2024,1014,DB1016,248
2024,1015,DB1016,248
2024,1016,DB1016,248
2024,1017,DB1016,248
2024,1018,DB1016,248
2024,1019,DB1016,248
2024,1020,DB1016,248
2024,1021,DB1016,248
2024,1022,DB1016,248
2024,1023,DB1016,248
2024,1024,DB1016,248
2024,1025,DB1016,248
2024,1026,DB1017,714
2024,1027,DB1017,714
2024,1028,DB1017,714
2024,1029,DB1017,714
2024,1030,DB1017,714
2024,1031,DB1017,714
2024,1032,DB1017,714
2024,1033,DB1017,714
2024,1034,DB1017,714
2024,1035,DB1017,714
2024,1036,DB1017,714
2024,1037,DB1017,714
2024,1038,DB1017,714
2024,1039,DB1017,714
2024,1040,DB1017,714
2024,1041,DB1017,714
2024,1042,DB1017,714
2024,1043,DB1017,714
2024,1044,DB1017,714
2024,1045,DB1017,714
2024,1046,DB1017,714
2024,1047,DB1017,714
2024,1048,DB1017,714
2024,1049,DB1017,714
2024,1050,DB1017,714
2024,1051,DB1017,714
2024,1052,DB1017,714
2024,1053,DB1017,714
2024,1054,DB1017,714
2024,1055,DB1017,714
2024,1056,DB1017,714
2024,1057,DB1017,714
2024,1058,DB1017,714
2024,1059,DB1017,714
2024,1060,DB1017,714
2024,1061,DB1017,714
2024,1062,DB1017,714
2024,1063,DB1017,714
2024,1064,DB1017,714
2024,1065,DB1017,714
2024,1066,DB1017,714
2024,1067,DB1017,714
2024,1068,DB1017,714
2024,1069,DB1017,714
2024,1070,DB1017,714
2024,1071,DB1017,714
2024,1072,DB1017,714
2024,1073,DB1017,714
2024,1074,DB1017,714
2024,1075,DB1017,714
2024,1076,DB1017,714
2024,1077,DB1017,714
2024,1078,DB1017,714
2024,1079,DB1017,714
2024,1080,DB1017,714
2024,1081,DB1017,714
2024,1082,DB1017,714
2024,1083,DB1017,714
2024,1084,DB1017,714
2024,1085,DB1017,714
2024,1086,DB1017,714
2024,1087,DB1017,714
2024,1088,DB1017,714
2024,1089,DB1017,714
2024,1090,DB1018,15
2024,1091,DB1018,15
2024,1092,DB1018,15
2024,1093,DB1018,15
2024,1094,DB1018,15
2024,1095,DB1018,15
2024,1096,DB1018,15
2024,1097,DB1018,15
2024,1098,DB1018,15
2024,1099,DB1018,15
2024,1100,DB1018,15
2024,1101,DB1018,15
2024,1102,DB1018,15
2024,1103,DB1018,15
2024,1104,DB1018,15
2024,1105,DB1018,15
2024,1106,DB1018,15
2024,1107,DB1018,15
2024,1108,DB1018,15
2024,1109,DB1018,15
2024,1110,DB1018,15
2024,1111,DB1018,15
2024,1112,DB1018,15
2024,1113,DB1018,15
2024,1114,DB1018,15
2024,1115,DB1018,15
2024,1116,DB1018,15
2024,1117,DB1018,15
2024,1118,DB1018,15
2024,1119,DB1018,15
2024,1120,DB1018,15
2024,1121,DB1018,15
2024,1122,DB1018,15
2024,1123,DB1018,15
2024,1124,DB1018,15
2024,1125,DB1018,15
2024,1126,DB1018,15
2024,1127,DB1018,15
2024,1128,DB1018,15
2024,1129,DB1018,15
2024,1130,DB1018,15
2024,1131,DB1018,15
2024,1132,DB1018,15
2024,1133,DB1018,15
2024,1134,DB1018,15
2024,1135,DB1018,15
2024,1136,DB1018,15
2024,1137,DB1018,15
2024,1138,DB1018,15
2024,1139,DB1018,15
2024,1140,DB1018,15
2024,1141,DB1018,15
2024,1142,DB1018,15
2024,1143,DB1018,15
2024,1144,DB1018,15
2024,1145,DB1018,15
2024,1146,DB1018,15
2024,1147,DB1018,15
2024,1148,DB1018,15
2024,1149,DB1018,15
2024,1150,DB1018,15
2024,1151,DB1018,15
