draw_year,model_year,bible_folder_year,document_name,family_group,source_role,source_file,pipeline_file,suffix,size_bytes,sha256,copy_status,is_truth_source,is_derived
2024,2025,2024,G.S. BUCK DEER DRAW RESULTS,GENERAL_SEASON,truth_source_pdf,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\.pdf\2024_PERMITS=2025_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,pipeline\RAW\hunt_unit_database\2024\bible_truth\pdf\2024_PERMITS=2025_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,.pdf,459740,6a994a6e4d6b2d3ea1eb5b49d29936433efe5a2903af4278def8b5418cc0d945,COPIED,true,false
2024,2025,2024,L.E. BIG GAME DRAW RESULTS,LE,truth_source_pdf,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\.pdf\2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf,pipeline\RAW\hunt_unit_database\2024\bible_truth\pdf\2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf,.pdf,3028384,130228f912b83a9810f5fa12cf9cace9a255c06bb159cfbb7d66fe2526f26834,COPIED,true,false
2024,2025,2024,L.E. DEER DRAW RESULTS,LE,truth_source_pdf,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\.pdf\2024_PERMITS=2025_MODEL__L.E. DEER DRAW RESULTS.pdf,pipeline\RAW\hunt_unit_database\2024\bible_truth\pdf\2024_PERMITS=2025_MODEL__L.E. DEER DRAW RESULTS.pdf,.pdf,1051004,d4ffca080fb72396ab91c58bd658e4a5180a56b17b6387226d6ad1d68415aa15,COPIED,true,false
2024,2025,2024,L.E. ELK DRAW RESULTS,LE,truth_source_pdf,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\.pdf\2024_PERMITS=2025_MODEL__L.E. ELK DRAW RESULTS.pdf,pipeline\RAW\hunt_unit_database\2024\bible_truth\pdf\2024_PERMITS=2025_MODEL__L.E. ELK DRAW RESULTS.pdf,.pdf,1179837,d0a3c80d39027dc3a73c885b50d0321b62d4cd6d5c82a984d52568170c32f37a,COPIED,true,false
2024,2025,2024,L.E. PRONGHORN DRAW RESULTS,LE,truth_source_pdf,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\.pdf\2024_PERMITS=2025_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,pipeline\RAW\hunt_unit_database\2024\bible_truth\pdf\2024_PERMITS=2025_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,.pdf,539927,34508b3455c66eb8c9e8ac8f4f7ec18db6ea9a523c0001ee14d53ae656186521,COPIED,true,false
2024,2025,2024,LIFETIME G.S. DEER DRAW RESULTS,GENERAL_SEASON,truth_source_pdf,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\.pdf\2024_PERMITS=2025_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf,pipeline\RAW\hunt_unit_database\2024\bible_truth\pdf\2024_PERMITS=2025_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf,.pdf,437601,13c119ae2038952854ed61e70d204397869b3db13cf60a6a0b12adeb095154af,COPIED,true,false
2024,2025,2024,O.I.L. BISON DRAW RESULTS,OIL,truth_source_pdf,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\.pdf\2024_PERMITS=2025_MODEL__O.I.L. BISON DRAW RESULTS.pdf,pipeline\RAW\hunt_unit_database\2024\bible_truth\pdf\2024_PERMITS=2025_MODEL__O.I.L. BISON DRAW RESULTS.pdf,.pdf,196123,f1ad7f560ead6febbecb1c7c7a339616ffefa722e4399a32a1808e17585a381c,COPIED,true,false
2024,2025,2024,O.I.L. BULL MOOSE DRAW RESULTS,OIL,truth_source_pdf,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\.pdf\2024_PERMITS=2025_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,pipeline\RAW\hunt_unit_database\2024\bible_truth\pdf\2024_PERMITS=2025_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,.pdf,289704,4499dcbc640b1fcaec2e61e42ca5ce406a324eb9eb0b6abcbb1aa4e4579979e9,COPIED,true,false
2024,2025,2024,O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS,OIL,truth_source_pdf,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\.pdf\2024_PERMITS=2025_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,pipeline\RAW\hunt_unit_database\2024\bible_truth\pdf\2024_PERMITS=2025_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf,.pdf,200718,47fd25984a7e73cd9c64be209661dec02e77def3dbdd4887494db4bbb485151f,COPIED,true,false
2024,2025,2024,O.I.L. MTN GOAT DRAW RESULTS,OIL,truth_source_pdf,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2024\.pdf\2024_PERMITS=2025_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,pipeline\RAW\hunt_unit_database\2024\bible_truth\pdf\2024_PERMITS=2025_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,.pdf,198933,8612ee314a311ffad5737a302fa49fd5e18450920722bf9cc43049732e1e85e2,COPIED,true,false
