"LocalFile","MB","SHA256","R2Object","PublicURL","UploadedAt"
"audits/database_alignment/identity_registry/year_specific_permit_population_applied.csv","141.33","8BD28277FCA43BC697007E819BCF865C2CC8700FF556D37081EE988BAB28C054","r2://uoga-data/hunt-builder/r2-offload/20260622_123415/audits/database_alignment/identity_registry/year_specific_permit_population_applied.csv","https://json.uoga.workers.dev/hunt-builder/r2-offload/20260622_123415/audits/database_alignment/identity_registry/year_specific_permit_population_applied.csv","2026-06-22T12:34:20"
"data_model/runtime_drafts/draw_reality_engine_v2_manifest.json","0","3716B119F6ECE2BCD531BFC75C87662D5A8408CC6BBC6DB928ADC8FE4E287E6F","r2://uoga-data/hunt-builder/r2-offload/20260622_123415/data_model/runtime_drafts/draw_reality_engine_v2_manifest.json","https://json.uoga.workers.dev/hunt-builder/r2-offload/20260622_123415/data_model/runtime_drafts/draw_reality_engine_v2_manifest.json","2026-06-22T12:34:21"
"data_model/runtime_drafts/draw_reality_engine_v2_schema_changes.csv","0","66DD4133FF641AAABEFD21F0B411782C77154781EE0A6681F1080F16D1A49274","r2://uoga-data/hunt-builder/r2-offload/20260622_123415/data_model/runtime_drafts/draw_reality_engine_v2_schema_changes.csv","https://json.uoga.workers.dev/hunt-builder/r2-offload/20260622_123415/data_model/runtime_drafts/draw_reality_engine_v2_schema_changes.csv","2026-06-22T12:34:23"
"data_model/runtime_drafts/draw_reality_engine_v2_validation_report.json","0.01","DD811FB6E4DA0E814F3A7D5469ED3A5843A6B982FEE2330B4B9171F7F8D609F0","r2://uoga-data/hunt-builder/r2-offload/20260622_123415/data_model/runtime_drafts/draw_reality_engine_v2_validation_report.json","https://json.uoga.workers.dev/hunt-builder/r2-offload/20260622_123415/data_model/runtime_drafts/draw_reality_engine_v2_validation_report.json","2026-06-22T12:34:24"
"data_model/runtime_drafts/draw_reality_engine_v2_vs_current_report.json","0.07","CEC58ED39423F2AE6E0BDA8B31BA20DFFFC9EDFAD8B32940AB246FC9D644BB22","r2://uoga-data/hunt-builder/r2-offload/20260622_123415/data_model/runtime_drafts/draw_reality_engine_v2_vs_current_report.json","https://json.uoga.workers.dev/hunt-builder/r2-offload/20260622_123415/data_model/runtime_drafts/draw_reality_engine_v2_vs_current_report.json","2026-06-22T12:34:25"
"flipbooks/2026/2025-27 Conservation Permits.pdf","0.92","B7B9A50E3B2BCA1807318CAAF7E8A6194A83B11A5A4E90E4CAE6C907AEC8ED5A","r2://uoga-data/hunt-builder/r2-offload/20260622_123415/flipbooks/2026/2025-27 Conservation Permits.pdf","https://json.uoga.workers.dev/hunt-builder/r2-offload/20260622_123415/flipbooks/2026/2025-27%20Conservation%20Permits.pdf","2026-06-22T12:34:26"
"pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv","0.7","E6DF72F1B880B3C3B1E4A0B5B911B1AF05E0B3BB26D50C304A56634732226A9C","r2://uoga-data/hunt-builder/r2-offload/20260622_123415/pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv","https://json.uoga.workers.dev/hunt-builder/r2-offload/20260622_123415/pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv","2026-06-22T12:34:28"
"processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx","0.02","07E66FF43DE27AE8F32E54AD36E8563BA5AC40B9B8E3D09B9535CDBB3455FD14","r2://uoga-data/hunt-builder/r2-offload/20260622_123415/processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27 Conservation Permits.xlsx","https://json.uoga.workers.dev/hunt-builder/r2-offload/20260622_123415/processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2025-27%20Conservation%20Permits.xlsx","2026-06-22T12:34:29"
"processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CONSERVATION MUZZLELOADER.xlsx","0.01","0A1FD8C655CAC66E3EBEB91805ACAFB7BEE07DB060716BB517D85768E6F84B1F","r2://uoga-data/hunt-builder/r2-offload/20260622_123415/processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026 DEER BUCK CONSERVATION MUZZLELOADER.xlsx","https://json.uoga.workers.dev/hunt-builder/r2-offload/20260622_123415/processed_data/hard_data_exports/hunt_tables/2026/CLEAN_XLXS_STAGED/2026%20DEER%20BUCK%20CONSERVATION%20MUZZLELOADER.xlsx","2026-06-22T12:34:30"
