from_report_year,to_report_year,from_model_year,to_model_year,from_hunt_code,to_hunt_code,from_prefix,to_prefix,compare_status,candidate_confidence,identity_score,from_species,to_species,from_unit_or_area,to_unit_or_area,from_weapon,to_weapon,from_title,to_title,from_source_files,to_source_files,recommended_next_action,notes
2023,2024,2024,2025,,MB6217,,MB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Bull Moose,,Sharp Mountain,,Any Legal Weapon,,Hunt: MB6217 Cwmu Bull Moose - Sharp Mountain - Any Legal Weapon,,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2023,2024,2024,2025,,MB6220,,MB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Bull Moose,,South Canyon,,Any Legal Weapon,,Hunt: MB6220 Cwmu Bull Moose - South Canyon - Any Legal Weapon,,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2023,2024,2024,2025,,MB6240,,MB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Bull Moose,,Chimney Rock,,Any Legal Weapon,,Hunt: MB6240 Cwmu Bull Moose - Chimney Rock - Any Legal Weapon,,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2023,2024,2024,2025,,MB6254,,MB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Bull Moose,,Sj Ranch,,Any Legal Weapon,,Hunt: MB6254 Cwmu Bull Moose - Sj Ranch - Any Legal Weapon,,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2023,2024,2024,2025,,MB6265,,MB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Bull Moose,,Little Pole Canyon,,Any Legal Weapon,,Hunt: MB6265 Cwmu Bull Moose - Little Pole Canyon - Any Legal Weapon,,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2023,2024,2024,2025,,PB5345,,PB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Pronghorn,,Green River Flat,,Any Legal Weapon,,Hunt: PB5345 Cwmu Buck Pronghorn - Green River Flat - Any Legal Weapon,,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2023,2024,2024,2025,,PD1046,,PD,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Pronghorn,,,,,,Hunt: PD1046,,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2023,2024,2024,2025,DB1216,DB1259,DB,DB,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,LOW_REVIEW,0.8062,Buck Deer,Buck Deer,Castle Valley Outdoors,Tunnel Hollow,Any Legal Weapon,Any Legal Weapon,Hunt: DB1216 Cwmu Buck Deer - Castle Valley Outdoors - Any Legal Weapon,Hunt: DB1259 Cwmu Buck Deer - Tunnel Hollow - Any Legal Weapon,2023/.pdf/2023_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__L.E. DEER DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__L.E. DEER DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,DB1223,DB1348,DB,DB,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,LOW_REVIEW,0.8276,Buck Deer,Buck Deer,Conover-jensen,Kimberly,Any Legal Weapon,Any Legal Weapon,Hunt: DB1223 Cwmu Buck Deer - Conover-jensen - Any Legal Weapon,Hunt: DB1348 Cwmu Buck Deer - Kimberly - Any Legal Weapon,2023/.pdf/2023_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__L.E. DEER DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__L.E. DEER DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,DB1258,DB1344,DB,DB,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,LOW_REVIEW,0.8083,Buck Deer,Buck Deer,Little Red Creek,Salt Wells,Any Legal Weapon,Any Legal Weapon,Hunt: DB1258 Cwmu Buck Deer - Little Red Creek - Any Legal Weapon,Hunt: DB1344 Cwmu Buck Deer - Salt Wells - Any Legal Weapon,2023/.pdf/2023_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__L.E. DEER DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__L.E. DEER DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,DB1278,DB1345,DB,DB,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,MEDIUM_REVIEW,0.904,Buck Deer,Buck Deer,Powder Mountain,Diamond Mountain,Any Legal Weapon,Any Legal Weapon,Hunt: DB1278 Cwmu Buck Deer - Powder Mountain - Any Legal Weapon,Hunt: DB1345 Cwmu Buck Deer - Diamond Mountain - Any Legal Weapon,2023/.pdf/2023_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__L.E. DEER DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__L.E. DEER DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,DB1297,DB1349,DB,DB,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,LOW_REVIEW,0.8054,Buck Deer,Buck Deer,Stillman Creek Ranch,Weber Florence Creek/stillman Creek,Any Legal Weapon,Any Legal Weapon,Hunt: DB1297 Cwmu Buck Deer - Stillman Creek Ranch - Any Legal Weapon,Hunt: DB1349 Cwmu Buck Deer - Weber Florence Creek/stillman Creek - Any Legal Weapon,2023/.pdf/2023_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__L.E. DEER DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__L.E. DEER DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,DB1307,DB1349,DB,DB,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,MEDIUM_REVIEW,0.8859,Buck Deer,Buck Deer,Weber Florence Creek,Weber Florence Creek/stillman Creek,Any Legal Weapon,Any Legal Weapon,Hunt: DB1307 Cwmu Buck Deer - Weber Florence Creek - Any Legal Weapon,Hunt: DB1349 Cwmu Buck Deer - Weber Florence Creek/stillman Creek - Any Legal Weapon,2023/.pdf/2023_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__L.E. DEER DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__L.E. DEER DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,DB1339,DB1348,DB,DB,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,LOW_REVIEW,0.8376,Buck Deer,Buck Deer,Double J Valley,Kimberly,Any Legal Weapon,Any Legal Weapon,Hunt: DB1339 Cwmu Buck Deer - Double J Valley - Any Legal Weapon,Hunt: DB1348 Cwmu Buck Deer - Kimberly - Any Legal Weapon,2023/.pdf/2023_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__L.E. DEER DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__L.E. DEER DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,DB1340,DB1259,DB,DB,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.975,Buck Deer,Buck Deer,Tunnel Hollow,Tunnel Hollow,Any Legal Weapon,Any Legal Weapon,Hunt: DB1340 Cwmu Buck Deer - Tunnel Hollow - Any Legal Weapon,Hunt: DB1259 Cwmu Buck Deer - Tunnel Hollow - Any Legal Weapon,2023/.pdf/2023_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__L.E. DEER DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__L.E. DEER DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1009,EA1200,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9811,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1009,Hunt: EA1200,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1052,EA1106,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9623,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1052,Hunt: EA1106,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1091,EA1106,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9623,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1091,Hunt: EA1106,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1098,EA1106,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9623,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1098,Hunt: EA1106,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1099,EA1106,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9623,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1099,Hunt: EA1106,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1100,EA1106,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9811,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1100,Hunt: EA1106,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1144,EA1259,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9362,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1144,Hunt: EA1259,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1155,EA1259,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9574,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1155,Hunt: EA1259,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1194,EA1106,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9623,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1194,Hunt: EA1106,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1205,EA1200,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9811,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1205,Hunt: EA1200,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1227,EA1267,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9811,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1227,Hunt: EA1267,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1253,EA1265,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9811,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1253,Hunt: EA1265,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1255,EA1265,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9811,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1255,Hunt: EA1265,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA1257,EA1265,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9811,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA1257,Hunt: EA1265,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EA2035,EA1200,EA,EA,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,HIGH_REVIEW,0.9623,Antlerless Elk,Antlerless Elk,,,,,Hunt: EA2035,Hunt: EA1200,2023/.pdf/2023_PERMITS=2024_MODEL__ANTLERLESS DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__ANTLERLESS DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
2023,2024,2024,2025,EB3510,EB3617,EB,EB,CANDIDATE_SUCCESSOR_BY_YEAR_DOCUMENT,LOW_REVIEW,0.8065,Bull Elk,Bull Elk,Conover-jensen,Diamond Mountain,Any Legal Weapon,Any Legal Weapon,Hunt: EB3510 Cwmu Any Bull Elk - Conover-jensen - Any Legal Weapon,Hunt: EB3617 Cwmu Bull Elk - Diamond Mountain - Any Legal Weapon,2023/.pdf/2023_PERMITS=2024_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2023/.pdf/2023_PERMITS=2024_MODEL__L.E. ELK DRAW RESULTS.pdf,2024/.pdf/2024_PERMITS=2025_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2024/.pdf/2024_PERMITS=2025_MODEL__L.E. ELK DRAW RESULTS.pdf,Review official year documents before promoting this candidate.,Built from independent BIBLE year documents.
