from_report_year,to_report_year,from_model_year,to_model_year,from_hunt_code,to_hunt_code,from_prefix,to_prefix,compare_status,candidate_confidence,identity_score,from_species,to_species,from_unit_or_area,to_unit_or_area,from_weapon,to_weapon,from_title,to_title,from_source_files,to_source_files,recommended_next_action,notes
2024,2025,2025,2026,,DB1119,,DB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Deer,,"La Sal, Moab Valley",,Any Legal Weapon,,"Hunt: DB1119 Limited-entry Alw (rifle) Buck Deer - La Sal, Moab Valley - Any Legal Weapon Page 95",,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,DB1120,,DB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Deer,,"La Sal, Castle Valley",,Any Legal Weapon,,"Hunt: DB1120 Limited-entry Alw (rifle) Buck Deer - La Sal, Castle Valley - Any Legal Weapon Page 96",,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,DB1216,,DB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Deer,,Castle Valley Outdoors,,Any Legal Weapon,,Hunt: DB1216 Cwmu Buck Deer - Castle Valley Outdoors - Any Legal Weapon Page 111,,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,DB1258,,DB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Deer,,Little Red Creek,,Any Legal Weapon,,Hunt: DB1258 Cwmu Buck Deer - Little Red Creek - Any Legal Weapon Page 143,,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__L.E. DEER DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,DB1615,,DB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Deer,,"Beaver, West",,Restricted Muzzleloader,,"Hunt: DB1615 Beaver, West - Restricted Muzzleloader Page 91",,2025/.pdf/2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,DB1616,,DB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Deer,,"Beaver, West",,Restricted Rifle,,"Hunt: DB1616 Beaver, West - Restricted Rifle Page 92",,2025/.pdf/2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,DB1620,,DB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Deer,,Oquirrh/tintic,,Archery,,Hunt: DB1620 Oquirrh/tintic - Archery Page 96,,2025/.pdf/2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,DB1621,,DB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Deer,,Oquirrh/tintic,,Muzzleloader,,Hunt: DB1621 Oquirrh/tintic - Muzzleloader Page 97,,2025/.pdf/2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,DB1622,,DB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Deer,,Oquirrh/tintic,,Any Legal Weapon,,Hunt: DB1622 Oquirrh/tintic - Any Legal Weapon Page 98,,2025/.pdf/2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,DB1627,,DB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Deer,,Cache,,Restricted Rifle,,Hunt: DB1627 Cache - Restricted Rifle Page 102,,2025/.pdf/2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,DB1629,,DB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Deer,,Boulder/Kaiparowits,,Restricted Rifle,,Hunt: DB1629 Boulder/Kaiparowits - Restricted Rifle Page 104,,2025/.pdf/2025_PERMITS=2026_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__LIFETIME G.S. DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH G.S. DEER DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,DB1805,,DB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Buck Deer,,Oquirrh/tintic,,Any Legal Weapon,,Hunt: DB1805 Oquirrh/tintic - Any Legal Weapon,,2025/.pdf/2025_PERMITS=2026_MODEL__D.H. DEER DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,DS6627,,DS,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Desert Bighorn Sheep,,"Escalante, West",,Any Legal Weapon,,"Hunt: DS6627 Desert Bighorn Sheep - Escalante, West - Any Legal Weapon Page 235",,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__O.I.L. BULL MOOSE DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__O.I.L. DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1257,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,Tunnel Hollow,,Any Legal Weapon,,Hunt: EA1257 Cwmu Antlerless Elk - Tunnel Hollow - Any Legal Weapon,,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1263,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,Weber Florence Creek/stillman Creek,,Any Legal Weapon,,Hunt: EA1263 Cwmu Antlerless Elk - Weber Florence Creek/stillman Creek - Any Legal Weapon,,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1272,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,"East Canyon, East",,Any Legal Weapon,,"Hunt: EA1272 Antlerless Elk - East Canyon, East - Any Legal Weapon",,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1273,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,"North Slope, Three Corners",,Any Legal Weapon,,"Hunt: EA1273 Antlerless Elk - North Slope, Three Corners - Any Legal Weapon",,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1274,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,"North Slope, Three Corners",,Archery,,"Hunt: EA1274 Antlerless Elk - North Slope, Three Corners - Archery",,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1276,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,"Wasatch Mtns, Box Elder Peak",,Any Legal Weapon,,"Hunt: EA1276 Antlerless Elk - Wasatch Mtns, Box Elder Peak - Any Legal Weapon",,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1277,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,"North Slope, Three Corners",,Any Legal Weapon,,"Hunt: EA1277 Antlerless Elk - North Slope, Three Corners - Any Legal Weapon",,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1278,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,"Manti, Ferron-nelson Mtn",,Any Legal Weapon,,"Hunt: EA1278 Antlerless Elk - Manti, Ferron-nelson Mtn - Any Legal Weapon",,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1279,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,"Manti, Ferron-nelson Mtn",,Any Legal Weapon,,"Hunt: EA1279 Antlerless Elk - Manti, Ferron-nelson Mtn - Any Legal Weapon",,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1280,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,"La Sal, La Sal Mtns-north",,Any Legal Weapon,,"Hunt: EA1280 Antlerless Elk - La Sal, La Sal Mtns-north - Any Legal Weapon",,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1281,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,"Mt Dutton, Deep Creek",,Any Legal Weapon,,"Hunt: EA1281 Antlerless Elk - Mt Dutton, Deep Creek - Any Legal Weapon",,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1282,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,"Ogden, North",,Archery,,"Hunt: EA1282 Antlerless Elk - Ogden, North - Archery",,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1283,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,Panguitch Lake,,Archery,,Hunt: EA1283 Antlerless Elk - Panguitch Lake - Archery,,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1284,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,Panguitch Lake,,Muzzleloader,,Hunt: EA1284 Antlerless Elk - Panguitch Lake - Muzzleloader,,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1285,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,Panguitch Lake,,Any Legal Weapon,,Hunt: EA1285 Antlerless Elk - Panguitch Lake - Any Legal Weapon,,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EA1286,,EA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Antlerless Elk,,Monroe,,Any Legal Weapon,,Hunt: EA1286 Antlerless Elk - Monroe - Any Legal Weapon,,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EB3205,,EB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Bull Elk,,East Canyon,,H.a.m.s.s.,,Hunt: EB3205 Limited-entry Hamss Bull Elk - East Canyon - H.a.m.s.s. Page 378,,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EB3208,,EB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Bull Elk,,Late -Mor gan-south Rich,,Any Legal Weapon,,Hunt: EB3208 Limited-entry Alw (rifle) Bull Elk - Late -Mor gan-south Rich - Any Legal Weapon Page 379,,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,EB3210,,EB,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Bull Elk,,"Early - North Slope, Three Corners",,Any Legal Weapon,,"Hunt: EB3210 Limited-entry Alw (rifle) Bull Elk - Early - North Slope, Three Corners - Any Legal Weapon Page 380",,2025/.pdf/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/.pdf/2025_PERMITS=2026_MODEL__L.E. ELK DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,MA1007,,MA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Doe Pronghorn,,Morgan-south Rich,,Archery,,Hunt: MA1007 Antlerless Moose Archery - Morgan-south Rich - Archery,,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,MA1008,,MA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Doe Pronghorn,,"Wasatch Mtns, Salt Lake-timpanogos",,Any Legal Weapon,,"Hunt: MA1008 Antlerless Moose - Wasatch Mtns, Salt Lake-timpanogos - Any Legal Weapon",,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,MA1009,,MA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Doe Pronghorn,,Causey Spring,,Any Legal Weapon,,Hunt: MA1009 Cwmu Antlerless Moose - Causey Spring - Any Legal Weapon,,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
2024,2025,2025,2026,,MA1010,,MA,ADDED_NO_YEAR_DOCUMENT_PREDECESSOR,NO_SAFE_MATCH,,,Doe Pronghorn,,Deseret,,Any Legal Weapon,,Hunt: MA1010 Cwmu Antlerless Moose - Deseret - Any Legal Weapon,,2025/.pdf/2025_PERMITS=2026_MODEL__ANTLERLESS DRAW RESULTS.pdf,"Resolve as new, reactivated, renamed outside threshold, or prior-year extraction gap.",Built from independent BIBLE year documents.
