report_year,draw_year,model_year,comparison_hunt_code,prefix,species_from_prefix,best_hunt_title_or_row_text,SEX_TYPE,HUNT_TYPE,WEAPON,2021 RES PERMITS DRAWN,2021 NR PERMITS DRAWN,2021 TOTAL PERMITS DRAWN,unit_or_area_inferred,weapon_or_last_segment_inferred,source_family_values,raw_hunt_codes_observed,source_file_count,source_files,source_locations,hunt_code_review_statuses,candidate_normalized_hunt_codes,year_document_status,notes,resolved_boundary_id,boundary_resolution_status,current_database_presence,current_database_boundary_id,display_boundary_id,hunt_boundary_crosswalk_id,split_index_boundary_id,direct_hunt_code_geojson,direct_boundary_id_geojson
2021,2021,2022,BI1000,BI,Bison,BI1000 Sportsman Bison,Sportsman,Sportsman,,1,0,1,,,SPORTSMAN,BI1000,1,2021/.pdf/2021_PERMITS=2022_MODEL__SPORTSMAN DRAW RESULTS.pdf,pdf_page_1,AS_EXTRACTED,,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: SPORTSMAN_ONE_PERMIT_RULE.,5000,BOUNDARY_ID_CONFIRMED,PRESENT,5000,5000,5000,5000,true,true
2021,2021,2022,BI6500,BI,Bison,Hunt: BI6500 Bison - Antelope Island - Any Legal Weapon Page 1,,Limited Entry,Any Legal Weapon,2,0,2,Antelope Island,Any Legal Weapon,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,BI6500,3,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. DRAW RESULTS.pdf,pdf_page_2|pdf_page_42|pdf_page_499,AS_EXTRACTED,,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.,1,BOUNDARY_ID_CONFIRMED,PRESENT,1,1,1,1,true,false
2021,2021,2022,BI6503,BI,Bison,Hunt: BI6503 Bison (hunter’s Choice) - Henry Mtns (hunter's Choice) - Any Legal Weapon Page 2,Hunter's Choice,Limited Entry,Any Legal Weapon,15,1,16,Henry Mtns (hunter's Choice),Any Legal Weapon,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,BI6503,3,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. DRAW RESULTS.pdf,pdf_page_3|pdf_page_43|pdf_page_500,AS_EXTRACTED,,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.,94,BOUNDARY_ID_CONFIRMED,PRESENT,94,94,94,94,true,false
2021,2021,2022,BI6504,BI,Bison,Hunt: BI6504 Bison (hunter’s Choice) - Henry Mtns (hunter's Choice) - Any Legal Weapon Page 3,Hunter's Choice,Limited Entry,Any Legal Weapon,15,2,17,Henry Mtns (hunter's Choice),Any Legal Weapon,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,BI6504,3,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. DRAW RESULTS.pdf,pdf_page_4|pdf_page_44|pdf_page_501,AS_EXTRACTED,,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.,94,BOUNDARY_ID_CONFIRMED,PRESENT,94,94,94,94,true,false
2021,2021,2022,BI6505,BI,Bison,Hunt: BI6505 Bison (cow Only) - Henry Mtns (cow Only) - Any Legal Weapon Page 4,Cow Only,Limited Entry,Any Legal Weapon,12,1,13,Henry Mtns (cow Only),Any Legal Weapon,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,BI6505,3,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. DRAW RESULTS.pdf,pdf_page_45|pdf_page_5|pdf_page_502,AS_EXTRACTED,,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.,94,BOUNDARY_ID_CONFIRMED,PRESENT,94,94,94,94,true,false
2021,2021,2022,BI6506,BI,Bison,Hunt: BI6506 Bison (cow Only) - Henry Mtns (cow Only) - Any Legal Weapon Page 5,Cow Only,Limited Entry,Any Legal Weapon,12,1,13,Henry Mtns (cow Only),Any Legal Weapon,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,BI6506,3,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. DRAW RESULTS.pdf,pdf_page_46|pdf_page_503|pdf_page_6,AS_EXTRACTED,,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.,94,BOUNDARY_ID_CONFIRMED,PRESENT,94,94,94,94,true,false
2021,2021,2022,BI6509,BI,Bison,Hunt: BI6509 Bison Archery (hunter’s Choice) - Henry Mtns (hunter's Choice) - Archery Page 6,Hunter's Choice,Limited Entry,Archery,6,0,6,Henry Mtns (hunter's Choice),Archery,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,BI6509,3,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. DRAW RESULTS.pdf,pdf_page_47|pdf_page_504|pdf_page_7,AS_EXTRACTED,,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.,94,BOUNDARY_ID_CONFIRMED,PRESENT,94,94,94,94,true,false
2021,2021,2022,BI6516,BI,Bison,Hunt: BI6516 Bison (hunter’s Choice) - Henry Mtns (hunter's Choice) - Any Legal Weapon Page 7,Hunter's Choice,Limited Entry,Any Legal Weapon,13,1,14,Henry Mtns (hunter's Choice),Any Legal Weapon,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,BI6516,3,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. DRAW RESULTS.pdf,pdf_page_48|pdf_page_505|pdf_page_8,AS_EXTRACTED,,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.,94,BOUNDARY_ID_CONFIRMED,PRESENT,94,94,94,94,true,false
2021,2021,2022,BI6517,BI,Bison,Hunt: BI6517 Bison (hunter’s Choice) - Book Cliffs (hunter's Choice) - Any Legal Weapon Page 8,Hunter's Choice,Limited Entry,Any Legal Weapon,7,1,8,Book Cliffs (hunter's Choice),Any Legal Weapon,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,BI6517,3,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. DRAW RESULTS.pdf,pdf_page_49|pdf_page_506|pdf_page_9,AS_EXTRACTED,,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.,7,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,7,true,false
2021,2021,2022,BI6519,BI,Bison,"Hunt: BI6519 Bison (hunter’s Choice) - Book Cliffs, Little Creek Roadless (hunter's Choice) - Any Legal Weapon Page 9",Hunter's Choice,Limited Entry,Any Legal Weapon,18,2,20,"Book Cliffs, Little Creek Roadless (hunter's Choice)",Any Legal Weapon,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,BI6519,3,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. DRAW RESULTS.pdf,pdf_page_10|pdf_page_50|pdf_page_507,AS_EXTRACTED,,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.,12,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,12,true,false
