path,row,hunt_code,boundary_id,old_hunt_name,database_hunt_name
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,252,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,253,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,254,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,255,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,256,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,257,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,258,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,259,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,260,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,261,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,262,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,263,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,264,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,265,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,266,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,267,DA1050,509,The Rose Of Snowville,The Rose of Snowville
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,268,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,269,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,270,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,271,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,272,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,273,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,274,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,275,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,276,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,277,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,278,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,279,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,280,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,281,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,282,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,283,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,284,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,285,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,286,DA1003,115,"Monroe/plateau, Sevier Valley","Monroe/Plateau, Sevier Valley"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,382,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,383,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,384,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,385,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,386,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,387,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,388,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,389,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,390,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,391,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,392,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,393,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,394,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,395,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,396,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,397,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,398,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,399,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,400,DA1027,77,"East Canyon, Davis-north Salt Lake","East Canyon, Davis-North Salt Lake"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,401,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,402,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,403,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,404,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,405,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,406,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,407,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,408,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,409,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,410,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,411,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,412,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,413,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,414,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,415,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
data_truth/draw_results_truth/normalized/canonical_yearly/draw_results_2024_for_2025_canonical_yearly_draw_results.csv,416,EA1010,38,"Antlerless Elk - Cache, Rich","Cache, Rich"
