record_kind,source_dataset,actual_draw_year,year,model_target_year,source_file,source_pdf_page,source_report_title,source_report_family,hunt_code,hunt_name,raw_hunt_name,species,sex_type,hunt_type,hunt_class,weapon,residency,applicant_group,draw_pool,point_system,points,eligible_applicants,bonus_permits,regular_permits,total_permits,total_drawn,successful_applicants,success_ratio,success_ratio_text,p_draw,p_draw_percent,candidate_promotion_status,candidate_promotion_reason,quota_quantity,resident_quota_quantity,nonresident_quota_quantity,merge_source,merge_key
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__BEAR DRAW RESULTS.pdf,1,2026 Black Bear Draw Results,BLACK_BEAR,BER,Bear Bonus Point,Bear Bonus Point,Black Bear,Either Sex,Bear,,,Nonresident,Adult,standard,Bonus,22,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,BER|Nonresident|standard|Bonus|22|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__BEAR DRAW RESULTS.pdf,1,2026 Black Bear Draw Results,BLACK_BEAR,BER,Bear Bonus Point,Bear Bonus Point,Black Bear,Either Sex,Bear,,,Nonresident,Adult,standard,Bonus,24,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,BER|Nonresident|standard|Bonus|24|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__BEAR DRAW RESULTS.pdf,1,2026 Black Bear Draw Results,BLACK_BEAR,BER,Bear Bonus Point,Bear Bonus Point,Black Bear,Either Sex,Bear,,,Nonresident,Adult,standard,Bonus,25,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,BER|Nonresident|standard|Bonus|25|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__BEAR DRAW RESULTS.pdf,1,2026 Black Bear Draw Results,BLACK_BEAR,BER,Bear Bonus Point,Bear Bonus Point,Black Bear,Either Sex,Bear,,,Nonresident,Adult,standard,Bonus,26,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,BER|Nonresident|standard|Bonus|26|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS.pdf,1,2026 Big Game Preference Point Draw Results,DEDICATED_HUNTER,DHL,Dedicated Hunter Preference Point,Dedicated Hunter Preference Point,Deer,Buck,D.H.,,,Nonresident,Adult,dedicated_hunter,Preference,9,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,DHL|Nonresident|dedicated_hunter|Preference|9|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS.pdf,1,2026 Big Game Preference Point Draw Results,DEDICATED_HUNTER,DHL,Dedicated Hunter Preference Point,Dedicated Hunter Preference Point,Deer,Buck,D.H.,,,Nonresident,Adult,dedicated_hunter,Preference,10,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,DHL|Nonresident|dedicated_hunter|Preference|10|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS.pdf,1,2026 Big Game Preference Point Draw Results,DEDICATED_HUNTER,DHL,Dedicated Hunter Preference Point,Dedicated Hunter Preference Point,Deer,Buck,D.H.,,,Resident,Adult,dedicated_hunter,Preference,10,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,DHL|Resident|dedicated_hunter|Preference|10|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__D.H. DEER DRAW RESULTS.pdf,1,2026 Big Game Preference Point Draw Results,DEDICATED_HUNTER,DHL,Dedicated Hunter Preference Point,Dedicated Hunter Preference Point,Deer,Buck,D.H.,,,Resident,Adult,dedicated_hunter,Preference,12,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,DHL|Resident|dedicated_hunter|Preference|12|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,1,2026 Big Game Preference Point Draw Results,GENERAL_SEASON_DEER,GDR,General Deer Preference Point,General Deer Preference Point,Deer,Buck,G.S.,,,Resident,Adult,standard,Preference,22,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,GDR|Resident|standard|Preference|22|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,1,2026 Big Game Preference Point Draw Results,GENERAL_SEASON_DEER,GDR,General Deer Preference Point,General Deer Preference Point,Deer,Buck,G.S.,,,Resident,Adult,standard,Preference,25,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,GDR|Resident|standard|Preference|25|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf,1,2026 Big Game Preference Point Draw Results,GENERAL_SEASON_DEER,GDR,General Deer Preference Point,General Deer Preference Point,Deer,Buck,G.S.,,,Resident,Adult,standard,Preference,26,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,GDR|Resident|standard|Preference|26|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,1,2026 Big Game Bonus Point Draw Results,LIMITED_ENTRY_DEER,DEE,Buck Deer Bonus Point,Buck Deer Bonus Point,Deer,Buck,,,,Resident,Adult,standard,Bonus,31,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,DEE|Resident|standard|Bonus|31|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. ELK.pdf,1,2026 Big Game Bonus Point Draw Results,LIMITED_ENTRY_ELK,ELK,Bull Elk Bonus Point,Bull Elk Bonus Point,Elk,Bull,,,,Nonresident,Adult,standard,Bonus,33,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,ELK|Nonresident|standard|Bonus|33|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf,1,2026 Big Game Bonus Point Draw Results,LIMITED_ENTRY_PRONGHORN,PRO,Buck Pronghorn Bonus Point,Buck Pronghorn Bonus Point,Pronghorn,Buck,,,,Resident,Adult,standard,Bonus,17,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,PRO|Resident|standard|Bonus|17|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf,1,2026 Big Game Bonus Point Draw Results,LIMITED_ENTRY_PRONGHORN,PRO,Buck Pronghorn Bonus Point,Buck Pronghorn Bonus Point,Pronghorn,Buck,,,,Resident,Adult,standard,Bonus,18,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,PRO|Resident|standard|Bonus|18|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf,1,2026 Big Game Bonus Point Draw Results,LIMITED_ENTRY_PRONGHORN,PRO,Buck Pronghorn Bonus Point,Buck Pronghorn Bonus Point,Pronghorn,Buck,,,,Resident,Adult,standard,Bonus,19,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,PRO|Resident|standard|Bonus|19|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf,1,2026 Big Game Bonus Point Draw Results,LIMITED_ENTRY_PRONGHORN,PRO,Buck Pronghorn Bonus Point,Buck Pronghorn Bonus Point,Pronghorn,Buck,,,,Resident,Adult,standard,Bonus,20,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,PRO|Resident|standard|Bonus|20|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf,1,2026 Big Game Bonus Point Draw Results,LIMITED_ENTRY_PRONGHORN,PRO,Buck Pronghorn Bonus Point,Buck Pronghorn Bonus Point,Pronghorn,Buck,,,,Resident,Adult,standard,Bonus,22,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,PRO|Resident|standard|Bonus|22|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf,1,2026 Big Game Bonus Point Draw Results,LIMITED_ENTRY_PRONGHORN,PRO,Buck Pronghorn Bonus Point,Buck Pronghorn Bonus Point,Pronghorn,Buck,,,,Resident,Adult,standard,Bonus,23,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,PRO|Resident|standard|Bonus|23|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf,1,2026 Big Game Bonus Point Draw Results,LIMITED_ENTRY_PRONGHORN,PRO,Buck Pronghorn Bonus Point,Buck Pronghorn Bonus Point,Pronghorn,Buck,,,,Resident,Adult,standard,Bonus,24,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,PRO|Resident|standard|Bonus|24|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf,1,2026 Big Game Bonus Point Draw Results,LIMITED_ENTRY_PRONGHORN,PRO,Buck Pronghorn Bonus Point,Buck Pronghorn Bonus Point,Pronghorn,Buck,,,,Resident,Adult,standard,Bonus,25,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,PRO|Resident|standard|Bonus|25|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. PRONGHORN.pdf,1,2026 Big Game Bonus Point Draw Results,LIMITED_ENTRY_PRONGHORN,PRO,Buck Pronghorn Bonus Point,Buck Pronghorn Bonus Point,Pronghorn,Buck,,,,Resident,Adult,standard,Bonus,27,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,PRO|Resident|standard|Bonus|27|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. BISON.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_BISON,BIS,Bison Bonus Point,Bison Bonus Point,Bison,Either Sex,O.I.L.,,,Nonresident,Adult,standard,Bonus,31,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,BIS|Nonresident|standard|Bonus|31|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DBS,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep Bonus Point,Deer,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,32,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,DBS|Resident|standard|Bonus|32|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DBS,Desert Bighorn Sheep Bonus Point,Desert Bighorn Sheep Bonus Point,Deer,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,33,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,DBS|Resident|standard|Bonus|33|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. MTN GOAT.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_MTN_GOAT,GOA,Mountain Goat Bonus Point,Mountain Goat Bonus Point,Mountain Goat,Either Sex,O.I.L.,,,Nonresident,Adult,standard,Bonus,29,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,GOA|Nonresident|standard|Bonus|29|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. MTN GOAT.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_MTN_GOAT,GOA,Mountain Goat Bonus Point,Mountain Goat Bonus Point,Mountain Goat,Either Sex,O.I.L.,,,Nonresident,Adult,standard,Bonus,30,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,GOA|Nonresident|standard|Bonus|30|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. MTN GOAT.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_MTN_GOAT,GOA,Mountain Goat Bonus Point,Mountain Goat Bonus Point,Mountain Goat,Either Sex,O.I.L.,,,Nonresident,Adult,standard,Bonus,31,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,GOA|Nonresident|standard|Bonus|31|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. MTN GOAT.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_MTN_GOAT,GOA,Mountain Goat Bonus Point,Mountain Goat Bonus Point,Mountain Goat,Either Sex,O.I.L.,,,Resident,Adult,standard,Bonus,30,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,GOA|Resident|standard|Bonus|30|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_ROCKY_MTN_SHEEP,RMB,Rocky Mountain Sheep Bonus Point,Rocky Mountain Sheep Bonus Point,Rocky Mountain Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,24,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,RMB|Nonresident|standard|Bonus|24|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_ROCKY_MTN_SHEEP,RMB,Rocky Mountain Sheep Bonus Point,Rocky Mountain Sheep Bonus Point,Rocky Mountain Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,25,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,RMB|Nonresident|standard|Bonus|25|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_ROCKY_MTN_SHEEP,RMB,Rocky Mountain Sheep Bonus Point,Rocky Mountain Sheep Bonus Point,Rocky Mountain Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,28,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,RMB|Nonresident|standard|Bonus|28|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_ROCKY_MTN_SHEEP,RMB,Rocky Mountain Sheep Bonus Point,Rocky Mountain Sheep Bonus Point,Rocky Mountain Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,29,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,RMB|Nonresident|standard|Bonus|29|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_ROCKY_MTN_SHEEP,RMB,Rocky Mountain Sheep Bonus Point,Rocky Mountain Sheep Bonus Point,Rocky Mountain Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,30,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,RMB|Nonresident|standard|Bonus|30|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. ROCKY MTN SHEEP.pdf,1,2026 Big Game Bonus Point Draw Results,OIL_ROCKY_MTN_SHEEP,RMB,Rocky Mountain Sheep Bonus Point,Rocky Mountain Sheep Bonus Point,Rocky Mountain Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,31,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,RMB|Nonresident|standard|Bonus|31|POINT_PURCHASE_REFERENCE
POINT_PURCHASE_REFERENCE,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__TURKEY DRAW RESULTS.pdf,1,2026 Turkey Draw Results,TURKEY,TKY,Turkey Bonus Point,Turkey Bonus Point,Turkey,Bearded,Turkey,,,Nonresident,Youth,youth,Bonus,5,0,0,0,0,0,0,,N/A,,,DO_NOT_PROMOTE_TO_HUNT_CODE_SCORING,"Generic point-purchase family page, not a hunt-code keyed draw-result row.",,,,PDF_ONLY_DENSE_LADDER_ADDED,TKY|Nonresident|youth|Bonus|5|POINT_PURCHASE_REFERENCE
