year,forecast_year,hunt_code,hunt_name,species,sportsman_species,sex_type,hunt_type,hunt_class,residency,points,draw_pool,sportsman_source_year,sportsman_permit_count,sportsman_applicants,sportsman_odds_text,sportsman_odds_denominator,p_sportsman_draw,p_draw,p_draw_pct,p_bonus_pool,p_random_pool,p_preference_draw,source_years_used,source_year_count,latest_source_year,earliest_source_year,source_dataset,model_strategy,draw_system_type,sportsman_valid,sportsman_model_note,draw_outlook,sportsman_residency_scope,sportsman_source_file,season_dates,weapon,algorithm_status,target_scope,modeled_by_engine,reason,model_version,rule_version,public_permits_2025,public_permits_2026,max_point_permits_2025,max_point_permits_2026,random_permits_2025,random_permits_2026,applicants_above,applicants_at_level,p_draw_mean,p_max_pool_mean,p_random_mean,point_pool_zone,quota_source_status,quota_source_year,quota_source_file,quota_2026_total,quota_2026_max_pool,quota_2026_random_pool,projected_2026_max_cutoff_point,projected_2026_random_pool_start_point,is_2026_max_point_pool,is_2026_mixed_cutoff,is_2026_random_pool,data_cutoff_date,reason_codes,applicant_rollover_source_year,retention_rate_raw,retention_rate_smoothed,forecast_applicants_at_level,forecast_applicants_above,rolled_forward_total_applicants,status,trend,bear_draw_subtype,permit_availability_type,harvest_objective_unit_count,harvest_objective_take_quota,harvest_objective_remaining_quota,harvest_objective_status,unit_status,availability_reason,probability_model,rule_status,p_availability,availability_pct,closure_risk,sellout_or_closure_risk,p_bonus_pool_pct,p_random_pool_pct,bear_bonus_valid,bear_bonus_note,availability_status,data_quality_flags,guaranteed_at_2025,guaranteed_at_2026,random_draw_odds_2026,gap,delta_gap,permit_type,permit_status,season_start,season_end,season_status,unit_name,closure_reason,preference_model_valid,preference_model_note,bonus_special_valid,bonus_special_note,private_lands_allocation_valid,private_lands_allocation_note,permits_allotted,permits_remaining,permits_sold,permits_sold_or_used,allocation_status,sellout_risk,sale_date,unit,private_land_only_flag,turkey_bonus_valid,turkey_bonus_note
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,4,standard,,,,,,,0.013360,1.336,0.000000,0.013360,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,60,11,0.013360,0.000000,0.013360,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,11,60,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,5,standard,,,,,,,0.016021,1.602,0.000000,0.016021,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,55,5,0.016021,0.000000,0.016021,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,5,55,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,6,standard,,,,,,,0.018679,1.868,0.000000,0.018679,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,48,7,0.018679,0.000000,0.018679,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,7,48,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,7,standard,,,,,,,0.021333,2.133,0.000000,0.021333,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,40,8,0.021333,0.000000,0.021333,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,8,40,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,8,standard,,,,,,,0.023983,2.398,0.000000,0.023983,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,33,7,0.023983,0.000000,0.023983,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,7,33,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,9,standard,,,,,,,0.026630,2.663,0.000000,0.026630,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,31,2,0.026630,0.000000,0.026630,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,2,31,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,10,standard,,,,,,,0.029273,2.927,0.000000,0.029273,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,26,5,0.029273,0.000000,0.029273,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,5,26,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,11,standard,,,,,,,0.031913,3.191,0.000000,0.031913,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,22,4,0.031913,0.000000,0.031913,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,4,22,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,12,standard,,,,,,,0.034549,3.455,0.000000,0.034549,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,19,3,0.034549,0.000000,0.034549,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,3,19,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,13,standard,,,,,,,0.037181,3.718,0.000000,0.037181,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,13,6,0.037181,0.000000,0.037181,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,6,13,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,14,standard,,,,,,,0.039810,3.981,0.000000,0.039810,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,7,6,0.039810,0.000000,0.039810,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,6,7,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,15,standard,,,,,,,0.042435,4.244,0.000000,0.042435,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,5,2,0.042435,0.000000,0.042435,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,2,5,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,16,standard,,,,,,,0.045057,4.506,0.000000,0.045057,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,RANDOM CHANCE ONLY,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,3,2,0.045057,0.000000,0.045057,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,2,3,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,17,standard,,,,,,,0.523838,52.384,0.500000,0.047675,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,MAY DRAW IN 5-10 YEARS,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,1,2,0.523838,0.500000,0.047675,max_pool_cutoff_mixed,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,True,True,False,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|MIXED_MAX_POINT_CUTOFF,2025,0.750685,0.785445,2,1,97,MIXED CUTOFF,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,18,standard,,,,,,,1.000000,100.000,1.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,GREEN LIGHT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,0,1,1.000000,1.000000,0.000000,max_pool_guaranteed,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,True,False,False,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|MODELED_100_CONFIRMED,2025,0.750685,0.785445,1,,97,MAX POOL,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,19,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,,,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,20,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,,,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,21,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,,,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,22,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,,,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,23,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,,,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,24,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,,,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,25,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,,,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,DB1047,"Multi-season Limited-entry Buck Deer - South Slope, Diamond Mtn - Any Legal Weapon",,,,Limited Entry,,Resident,26,standard,,,,,,,0.000000,0.000,0.000000,0.000000,,"2021,2022,2023,2024,2025",5,2025,2021,,,BONUS_LE_BIG_GAME,,,POINT CREEP DEFEAT,,,,,MODELED_BONUS,TARGET,True,Modeled by engine.utah_bonus_predictive.,hybrid_ml_v2.1.0,utah_bonus_rules_v1.1.0,3,4,2,2,1,2,0,0,0.000000,0.000000,0.000000,random_pool,official,2026,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,4,2,2,17.0,16,False,False,True,2026-05-22,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED,2025,0.750685,0.785445,,,97,RANDOM ONLY,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
