hunt_code,residency,points,field,pdf_value,canonical_value,pdf_source_file,pdf_hunt_name,canonical_hunt_name
DA1049,Nonresident,12,eligible_applicants,1,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,12,regular_permits,1,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,12,total_permits,1,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,10,eligible_applicants,2,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,10,regular_permits,2,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,10,total_permits,2,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,9,eligible_applicants,1,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,9,regular_permits,1,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,9,total_permits,1,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,8,eligible_applicants,8,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,8,regular_permits,8,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,8,total_permits,8,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,7,eligible_applicants,64,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,7,regular_permits,59,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,7,total_permits,59,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,7,eligible_applicants,4,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,7,regular_permits,4,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,7,total_permits,4,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,6,eligible_applicants,343,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,6,regular_permits,267,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,6,total_permits,267,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,6,eligible_applicants,18,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,6,regular_permits,16,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,6,total_permits,16,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,5,eligible_applicants,918,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,5,regular_permits,629,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,5,total_permits,629,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,5,eligible_applicants,50,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,5,regular_permits,21,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,5,total_permits,21,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,4,eligible_applicants,1972,2,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,4,regular_permits,1002,2,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,4,total_permits,1002,2,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,4,eligible_applicants,114,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,4,regular_permits,55,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,4,total_permits,55,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,3,eligible_applicants,3536,8,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,3,regular_permits,1154,8,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Resident,3,total_permits,1154,8,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,3,eligible_applicants,188,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,3,regular_permits,67,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
DA1049,Nonresident,3,total_permits,67,0,23_antlerless_drawing_odds_report.pdf,"Antlerless Deer - South Slope, Ashley Valley - Archery","South Slope, Ashley Valley"
