"timestamp_utc","status","local_path","bucket","object_key","size_bytes","sha256","wrangler_output"
"2026-06-13T10:57:19.4930662Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\manual_large_20260613\data_model_runtime_drafts_draw_reality_engine_v2.csv","uoga-data","data_model_runtime_drafts_draw_reality_engine_v2.csv","91981112","0fe5c3212f04e6c39ac7414daafd68d9df3af9b2a99545abddd84ee83c4f45ad","?? wrangler 4.95.0 ??????????????????? Resource location: remote   Creating object ""data_model_runtime_drafts_draw_reality_engine_v2.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T10:57:30.8415905Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\manual_large_20260613\data_model_runtime_drafts_draw_reality_engine_v2_rows_added.csv","uoga-data","data_model_runtime_drafts_draw_reality_engine_v2_rows_added.csv","91981112","0fe5c3212f04e6c39ac7414daafd68d9df3af9b2a99545abddd84ee83c4f45ad","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""data_model_runtime_drafts_draw_reality_engine_v2_rows_added.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T10:57:37.7086657Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\manual_large_20260613\processed_data_draw_reality_engine_v2.csv","uoga-data","processed_data_draw_reality_engine_v2.csv","95041150","ba3792aa78bc54901702608619cd6612d3065ee70b1dd73eff3fb9661023eff6","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""processed_data_draw_reality_engine_v2.csv"" in bucket ""uoga-data"". Upload complete."
