"timestamp_utc","status","local_path","bucket","object_key","size_bytes","sha256","wrangler_output"
"2026-06-13T11:01:32.5490366Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\hunt_research_2026_ladder.json.gz","uoga-data","hunt_research_2026_ladder.json.gz","3571223","f1eec3969ec79e3a1b696aac070328fbdbcc17e86ab8abb0091b92a522aba08b","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""hunt_research_2026_ladder.json.gz"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:01:39.3617626Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\hunt_research_2026_ladder_bonus_max_random.json","uoga-data","hunt_research_2026_ladder_bonus_max_random.json","110232489","3a6f29968519dc68860073c600be33c24ef996b6b07eca5c96e3e28a4934af1e","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""hunt_research_2026_ladder_bonus_max_random.json"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:01:41.6562619Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\hunt_research_2026_ladder_bonus_max_random.json.gz","uoga-data","hunt_research_2026_ladder_bonus_max_random.json.gz","2058078","ccaf3bd56276cedcf47fc2b1f9fa5b2359e41a2996caafab1bcdd2051a8c811f","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""hunt_research_2026_ladder_bonus_max_random.json.gz"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:01:47.3754413Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\hunt_research_2026_ladder_preference.json","uoga-data","hunt_research_2026_ladder_preference.json","47341008","0d9803202d7a5705489e820d2723f827543ed4be12cb30df71014bdd5153c9f4","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""hunt_research_2026_ladder_preference.json"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:01:49.4245101Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\hunt_research_2026_ladder_preference.json.gz","uoga-data","hunt_research_2026_ladder_preference.json.gz","795343","8c75f368fd79ebebfdddcb1b8914cc5f548e47337e9aee7d60295518c82dde12","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""hunt_research_2026_ladder_preference.json.gz"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:01:52.0591067Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\hunt_research_2026_summary.json","uoga-data","hunt_research_2026_summary.json","8664097","18b12907dd2bc137b567e9d22bdb8764bac10e2fc59fec8c48dbae00568956cf","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""hunt_research_2026_summary.json"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:01:53.9945102Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\hunt_research_2026_summary.json.gz","uoga-data","hunt_research_2026_summary.json.gz","295678","ce59e9df7445bc12faaaab27286dee4c6ffcdfaca1d655025a2f23f278f373bb","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""hunt_research_2026_summary.json.gz"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:01:56.1090614Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\hunt_unit_reference_linked.csv","uoga-data","hunt_unit_reference_linked.csv","2729910","9619d1fd5978ec6e28a07abfd227a832149f4288651de5337e4110db8569dc2a","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""hunt_unit_reference_linked.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:02:00.2328426Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\ml_draw_predictions_v1.csv","uoga-data","ml_draw_predictions_v1.csv","48351537","62fbdb8e35490090073b1e911d37c9c6a31d53b7cb2818b5ee69017fa5b1b1c6","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""ml_draw_predictions_v1.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:02:09.4382050Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\point_ladder_view.csv","uoga-data","point_ladder_view.csv","143562099","b4ffbf108bd377d57dc8f8a6f2eb2f3288a0991350156f619967da4e980b092f","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""point_ladder_view.csv"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:02:20.0443833Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\statewide_composite_boundaries_2026.geojson","uoga-data","statewide_composite_boundaries_2026.geojson","87146863","706ddeca76d41688c9443ed6dff8e15b242ea74c8114a48b25cc7862a293df43","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""statewide_composite_boundaries_2026.geojson"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:02:24.1226713Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\hunt_research_2026_split\hunt_research_2026.details.json","uoga-data","hunt_research_2026_split/hunt_research_2026.details.json","33963444","382b89b4f53708b8a5a7c3da119781a4f4dc7023a7cfd2fd3f0ad25e7f4d61cb","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""hunt_research_2026_split/hunt_research_2026.details.json"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:02:26.2713124Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\hunt_research_2026_split\hunt_research_2026.index.json","uoga-data","hunt_research_2026_split/hunt_research_2026.index.json","998272","e32753e3d13a37a24a11d09c3b3234116a5ac1be7a57e9038c7ccdd1c8c675bf","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""hunt_research_2026_split/hunt_research_2026.index.json"" in bucket ""uoga-data"". Upload complete."
"2026-06-13T11:02:32.9360641Z","UPLOADED","pipeline\R2_OFFLOAD\incoming\processed_data\public_contracts\hunt_odds_history.json","uoga-data","public_contracts/hunt_odds_history.json","113951774","6deba17909890592f8ae6b1fab2123fb574e0985f0eacb53f134cb4ce0d8c3cf","?? wrangler 4.95.0 (update available 4.100.0) ?????????????????????????????????????????????? Resource location: remote   Creating object ""public_contracts/hunt_odds_history.json"" in bucket ""uoga-data"". Upload complete."
