row_number,hunt_code,column,old_value,new_value,source_type,source_detail
351,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
352,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
353,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
354,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
355,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
356,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
357,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
358,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
359,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
360,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
361,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
362,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
363,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
364,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
365,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
366,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
367,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
368,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
369,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
370,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
371,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
372,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
373,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
374,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
375,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
376,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
377,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
378,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
379,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
380,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
381,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
382,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
383,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
384,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
385,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
386,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
387,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
388,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
389,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
390,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
391,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
392,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
393,BI6507,boundary_id,,822,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Book Cliffs, Wild Horse Bench/Nine Mile, Anthro | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__O.I.L - BISON DRAW RESULTS.pdf page 7"
24194,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24194,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24194,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24195,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24195,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24195,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24196,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24196,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24196,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24197,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24197,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24197,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24198,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24198,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24198,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24199,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24199,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24199,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24200,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24200,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24200,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24201,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24201,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24201,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24202,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24202,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24202,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24203,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24203,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24203,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24204,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24204,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24204,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
24205,GO6809,sex,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24205,GO6809,sex_type,,Either Sex,USER_APPROVED_SPECIES_DEFAULT,user_directed_species_default_mountain_goat_either_sex
24205,GO6809,boundary_id,,157,OFFICIAL_BOUNDARY_GEOJSON_EXACT_NAME_MATCH,"Ogden, Willard Peak | data\hunt-boundaries-lite.geojson | data_truth\draw_results_truth\raw_pdfs\2019_PERMITS=2020_MODEL\2019_PERMITS=2020_MODEL__0.I.L MOUNTAIN GOAT DRAW RESULTS.pdf page 9"
