actual_draw_year,model_target_year,boundary_id,hunt_code,hunt_name,sex_type,species,hunt_type,weapon,season,draw_design,points,record_type,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,resident_success_ratio,resident_p_draw,resident_p_draw_percent,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,nonresident_success_ratio,nonresident_p_draw,nonresident_p_draw_percent,total_eligible_applicants,total_bonus_permits,total_regular_permits,total_permits,total_success_ratio,total_p_draw,total_p_draw_percent,permits_year_res,permits_year_nr,permits_year_total,permits_2020_res,permits_2020_nr,permits_2020_total,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,source_residencies,source_row_count,collapse_conflict_count,source_year,year,model_year,truth_year,permits_year,draw_source_file,source_path,source_pdf,official_page,raw_hunt_name,unit,sex,hunt_draw_class,hunt_class,row_type,successful_applicants,unsuccessful_applicants,candidate_promotion_status,qa_notes
2020,2021,755,PD1017,"Box Elder, West",Antlerless,Pronghorn,General Season,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,198,0,25,25,1 in 7.9,0.1262626263,12.62626263,20,0,4,4,1 in 5.0,0.2,20,218,0,29,29,1 in 7.5,0.1330275229,12.62626263,25,4,29,25,4,29,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,205,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,205,"Box Elder, West",,Antlerless,ANTLERLESS_PRONGHORN,Youth,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,453,PD1018,Mt Dutton/paunsaugunt,Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,439,0,8,8,1 in 54.9,0.01822323462,1.82232346,36,0,1,1,1 in 36.0,0.02777777778,2.77777778,475,0,9,9,1 in 52.8,0.01894736842,1.82232346,8,1,9,8,1,9,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,206,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,206,Mt Dutton/paunsaugunt,,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,721,PD1022,Tl Bar Ranch,Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,25,0,2,2,1 in 12.5,0.08,8,0,0,0,0,,,,25,0,2,2,1 in 12.5,0.08,8,2,,2,2,0,2,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,207,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,207,Tl Bar Ranch,,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,806,PD1023,George Creek,Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,32,0,3,3,1 in 10.7,0.09375,9.375,0,0,0,0,,,,32,0,3,3,1 in 10.7,0.09375,9.375,3,,3,3,0,3,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,208,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,208,George Creek,,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,829,PD1024,Snowville Flat,Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,82,0,2,2,1 in 41.0,0.0243902439,2.43902439,0,0,0,0,,,,82,0,2,2,1 in 41,0.0243902439,2.43902439,2,,2,2,0,2,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,209,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,209,Snowville Flat,,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,11,DA1030,"Nine Mile, Price River Valley",Antlerless,Deer,General Season,Archery,,Preference,TOTAL,hunt_total_draw_result,73,0,20,20,1 in 3.7,0.2739726027,27.39726027,0,0,0,0,,,,73,0,20,20,1 in 3.6,0.2739726027,27.39726027,20,,20,20,0,20,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,21,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,21,"Nine Mile, Price River Valley",,Antlerless,ANTLERLESS_DEER,Youth,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_DEER; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,824,PD1025,Cottonwood Ridge,Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,79,0,5,5,1 in 15.8,0.06329113924,6.32911392,0,0,0,0,,,,79,0,5,5,1 in 15.8,0.06329113924,6.32911392,5,,5,5,0,5,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,210,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,210,Cottonwood Ridge,,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,826,PD1026,Pahvant Ensign,Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,33,0,5,5,1 in 6.6,0.1515151515,15.15151515,0,0,0,0,,,,33,0,5,5,1 in 6.6,0.1515151515,15.15151515,5,,5,5,0,5,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,211,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,211,Pahvant Ensign,,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,81,PD1027,"Fillmore, Oak Creek South",Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,283,0,36,36,1 in 7.9,0.1272084806,12.72084806,24,0,4,4,1 in 6.0,0.1666666667,16.66666667,307,0,40,40,1 in 7.7,0.1302931596,12.72084806,36,4,40,36,4,40,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,212,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,212,"Fillmore, Oak Creek South",,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,,PD1028,"San Rafael, North-mounds Reef",Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,228,0,8,8,1 in 28.5,0.0350877193,3.50877193,9,0,1,1,1 in 9.0,0.1111111111,11.11111111,237,0,9,9,1 in 26.3,0.03797468354,3.50877193,8,1,9,8,1,9,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,213,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,213,"San Rafael, North-mounds Reef",,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,,PD1029,"San Rafael, North-mounds Reef",Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,140,0,8,8,1 in 17.5,0.05714285714,5.71428571,16,0,1,1,1 in 16.0,0.0625,6.25,156,0,9,9,1 in 17.3,0.05769230769,5.71428571,8,1,9,8,1,9,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,214,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,214,"San Rafael, North-mounds Reef",,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,813,PD1030,"San Rafael, North-cleveland",Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,271,0,8,8,1 in 33.9,0.0295202952,2.95202952,7,0,1,1,1 in 7.0,0.1428571429,14.28571429,278,0,9,9,1 in 30.9,0.03237410072,2.95202952,8,1,9,8,1,9,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,215,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,215,"San Rafael, North-cleveland",,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,558,PD1031,Westlake,Antlerless,Pronghorn,CWMU,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,383,0,5,5,1 in 76.6,0.01305483029,1.30548303,0,0,0,0,,,,383,0,5,5,1 in 76.6,0.01305483029,1.30548303,5,,5,5,0,5,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,216,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,216,Westlake,,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,581,PD1032,Antelope Creek,Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,60,0,5,5,1 in 12.0,0.08333333333,8.33333333,0,0,0,0,,,,60,0,5,5,1 in 12,0.08333333333,8.33333333,5,,5,5,0,5,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,217,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,217,Antelope Creek,,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,110,PD1033,"Central Mtns, Poison Springs Bench",Antlerless,Pronghorn,General Season,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,68,0,8,8,1 in 8.5,0.1176470588,11.76470588,3,0,1,1,1 in 3.0,0.3333333333,33.33333333,71,0,9,9,1 in 7.9,0.1267605634,11.76470588,8,1,9,8,1,9,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,218,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,218,"Central Mtns, Poison Springs Bench",,Antlerless,ANTLERLESS_PRONGHORN,Youth,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,81,PD1034,"Fillmore, Oak Creek South",Antlerless,Pronghorn,General Season,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,513,0,36,36,1 in 14.3,0.0701754386,7.01754386,28,0,4,4,1 in 7.0,0.1428571429,14.28571429,541,0,40,40,1 in 13.5,0.07393715342,7.01754386,36,4,40,36,4,40,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,219,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,219,"Fillmore, Oak Creek South",,Antlerless,ANTLERLESS_PRONGHORN,Youth,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,21,DA1031,"Oquirrh-stansbury, Settlement Cyn",Antlerless,Deer,General Season,Archery,,Preference,TOTAL,hunt_total_draw_result,417,0,40,40,1 in 10.4,0.09592326139,9.59232614,6,0,0,0,,0,0,423,0,40,40,1 in 10.6,0.09456264775,9.59232614,40,,40,40,0,40,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,22,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,22,"Oquirrh-stansbury, Settlement Cyn",,Antlerless,ANTLERLESS_DEER,Youth,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_DEER; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,81,PD1035,"Fillmore, Oak Creek South",Antlerless,Pronghorn,General Season,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,514,0,36,36,1 in 14.3,0.07003891051,7.00389105,10,0,4,4,1 in 2.5,0.4,40,524,0,40,40,1 in 13.1,0.07633587786,7.00389105,36,4,40,36,4,40,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,220,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,220,"Fillmore, Oak Creek South",,Antlerless,ANTLERLESS_PRONGHORN,Youth,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,628,PD1036,Beaver,Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,377,0,22,22,1 in 17.1,0.05835543767,5.83554377,45,0,3,3,1 in 15.0,0.06666666667,6.66666667,422,0,25,25,1 in 16.9,0.05924170616,5.83554377,22,3,25,22,3,25,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,221,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,221,Beaver,,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,140,PD1037,"North Slope, Three Corners",Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,193,0,4,4,1 in 48.3,0.0207253886,2.07253886,11,0,1,1,1 in 11.0,0.09090909091,9.09090909,204,0,5,5,1 in 40.8,0.02450980392,2.07253886,4,1,5,4,1,5,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,222,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,222,"North Slope, Three Corners",,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,142,PD1038,"North Slope, West Daggett",Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,89,0,8,8,1 in 11.1,0.08988764045,8.98876404,3,0,1,1,1 in 3.0,0.3333333333,33.33333333,92,0,9,9,1 in 10.2,0.09782608696,8.98876404,8,1,9,8,1,9,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,223,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,223,"North Slope, West Daggett",,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,718,PD1039,"Panguitch Lake/zion, North",Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,413,0,29,29,1 in 14.2,0.07021791768,7.02179177,78,0,4,4,1 in 19.5,0.05128205128,5.12820513,491,0,33,33,1 in 14.9,0.06720977597,7.02179177,29,4,33,29,4,33,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,224,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,224,"Panguitch Lake/zion, North",,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,,PD1040,"South Slope, Bonanza/diamond Mtn",Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,359,0,15,15,1 in 23.9,0.04178272981,4.17827298,9,0,2,2,1 in 4.5,0.2222222222,22.22222222,368,0,17,17,1 in 21.6,0.04619565217,4.17827298,15,2,17,15,2,17,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,225,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,225,"South Slope, Bonanza/diamond Mtn",,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
2020,2021,201,PD1041,Heist,Antlerless,Pronghorn,Limited Entry,Any Legal Weapon,,Preference,TOTAL,hunt_total_draw_result,20,0,4,4,1 in 5.0,0.2,20,0,0,0,0,,,,20,0,4,4,1 in 5,0.2,20,4,,4,4,0,4,20_antlerless_drawing_odds_report(1).pdf,2020_PERMITS=2021_MODEL_REBUILT_FIXED,2020_SOURCE_FIRST_REBUILD_V2,20_antlerless_drawing_odds_report(1).pdf,226,,SOURCE_FIRST_REBUILT,REMAINING_PARENT_FILES,OK,,PENDING_REPO_VALIDATION,,nonresident; resident,2,0,2020,2020,2021,2020,2021,20_antlerless_drawing_odds_report(1).pdf,,20_antlerless_drawing_odds_report(1).pdf,226,Heist,,Antlerless,ANTLERLESS_PRONGHORN,Adult,hunt_total_draw_result,,,REBUILT_FIXED_2020_READY_FOR_PROMOTION,rebuilt_bucket=ANTLERLESS_PRONGHORN; source_group=REMAINING_PARENT_FILES; original_row_type=TOTAL_ROW; parser_family=DWR_ROTATED_POINT_TABLE
