actual_draw_year,model_target_year,boundary_id,hunt_code,hunt_name,sex_type,species,hunt_type,weapon,season,draw_design,points,record_type,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,resident_success_ratio,resident_p_draw,resident_p_draw_percent,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,nonresident_success_ratio,nonresident_p_draw,nonresident_p_draw_percent,total_eligible_applicants,total_bonus_permits,total_regular_permits,total_permits,total_success_ratio,total_p_draw,total_p_draw_percent,permits_2026_res,permits_2026_nr,permits_2026_total,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,source_residencies,source_row_count,collapse_conflict_count
2026,2027,28,DA1001,"Box Elder, West Bear River",Antlerless,Deer,General Season,"Archery, Muzzleloader, Shotgun",Aug 18 2026 - Aug 30 2026,Preference,,hunt_planner_permit_quota,,,,,,,,,,,,,,,,,,0,,,,0,0,0,DWR_HUNT_PLANNER_ANTLERLESS,2026_HUNT_PLANNER_PERMIT_TABLE,DWR_HUNT_PLANNER_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,,PERMIT_QUOTA_ROW,NON_SCORABLE_QUOTA_ALLOTMENT,DWR_HUNT_PLANNER_2026_ANTLERLESS_REFRESH_20260621,LIVE_DWR_HUNT_PLANNER_REFRESH,DWR_HUNTBOUNDARY_HUNTTABLEDATA,quota_only_not_draw_result,2026 Hunt Planner antlerless/female-equivalent permit/quota row; not a draw-result point row.,total,1,0
2026,2027,28,DA1002,"Box Elder, West Bear River",Antlerless,Deer,General Season,"Archery, Muzzleloader, Shotgun",Nov 24 2026 - Nov 29 2026,Preference,,hunt_planner_permit_quota,,,,,,,,,,,,,,,,,,0,,,,0,0,0,DWR_HUNT_PLANNER_ANTLERLESS,2026_HUNT_PLANNER_PERMIT_TABLE,DWR_HUNT_PLANNER_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,,PERMIT_QUOTA_ROW,NON_SCORABLE_QUOTA_ALLOTMENT,DWR_HUNT_PLANNER_2026_ANTLERLESS_REFRESH_20260621,LIVE_DWR_HUNT_PLANNER_REFRESH,DWR_HUNTBOUNDARY_HUNTTABLEDATA,quota_only_not_draw_result,2026 Hunt Planner antlerless/female-equivalent permit/quota row; not a draw-result point row.,total,1,0
2026,2027,115,DA1003,"Monroe/Plateau, Sevier Valley",Antlerless,Deer,General Season,"Archery, Muzzleloader, Shotgun",Sept 01 2026 - Sept 30 2026,Preference,,hunt_planner_permit_quota,,,,,,,,,,,,,,,,,,0,,,,0,0,0,DWR_HUNT_PLANNER_ANTLERLESS,2026_HUNT_PLANNER_PERMIT_TABLE,DWR_HUNT_PLANNER_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,,PERMIT_QUOTA_ROW,NON_SCORABLE_QUOTA_ALLOTMENT,DWR_HUNT_PLANNER_2026_ANTLERLESS_REFRESH_20260621,LIVE_DWR_HUNT_PLANNER_REFRESH,DWR_HUNTBOUNDARY_HUNTTABLEDATA,quota_only_not_draw_result,2026 Hunt Planner antlerless/female-equivalent permit/quota row; not a draw-result point row.,total,1,0
2026,2027,169,DA1009,"Pine Valley, Enterprise",Antlerless,Deer,General Season,Any Legal Weapon,Aug 01 2026 - Aug 12 2026,Preference,,hunt_planner_permit_quota,,,,,,,,,,,,,,,,,,0,,,,0,0,0,DWR_HUNT_PLANNER_ANTLERLESS,2026_HUNT_PLANNER_PERMIT_TABLE,DWR_HUNT_PLANNER_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,,PERMIT_QUOTA_ROW,NON_SCORABLE_QUOTA_ALLOTMENT,DWR_HUNT_PLANNER_2026_ANTLERLESS_REFRESH_20260621,LIVE_DWR_HUNT_PLANNER_REFRESH,DWR_HUNTBOUNDARY_HUNTTABLEDATA,quota_only_not_draw_result,2026 Hunt Planner antlerless/female-equivalent permit/quota row; not a draw-result point row.,total,1,0
2026,2027,806,DA1011,George Creek,Antlerless,Deer,CWMU,Any Legal Weapon,Contact Operator for 2026 season dates,Preference,,hunt_planner_permit_quota,,,,,,,,,,,,,,,,,,0,,,,0,0,0,DWR_HUNT_PLANNER_ANTLERLESS,2026_HUNT_PLANNER_PERMIT_TABLE,DWR_HUNT_PLANNER_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,,PERMIT_QUOTA_ROW,NON_SCORABLE_QUOTA_ALLOTMENT,DWR_HUNT_PLANNER_2026_ANTLERLESS_REFRESH_20260621,LIVE_DWR_HUNT_PLANNER_REFRESH,DWR_HUNTBOUNDARY_HUNTTABLEDATA,quota_only_not_draw_result,2026 Hunt Planner antlerless/female-equivalent permit/quota row; not a draw-result point row.,total,1,0
2026,2027,589,DA1012,Junction Valley,Antlerless,Deer,CWMU,Any Legal Weapon,Contact Operator for 2026 season dates,Preference,,hunt_planner_permit_quota,,,,,,,,,,,,,,,,,,0,,,,0,0,0,DWR_HUNT_PLANNER_ANTLERLESS,2026_HUNT_PLANNER_PERMIT_TABLE,DWR_HUNT_PLANNER_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,,PERMIT_QUOTA_ROW,NON_SCORABLE_QUOTA_ALLOTMENT,DWR_HUNT_PLANNER_2026_ANTLERLESS_REFRESH_20260621,LIVE_DWR_HUNT_PLANNER_REFRESH,DWR_HUNTBOUNDARY_HUNTTABLEDATA,quota_only_not_draw_result,2026 Hunt Planner antlerless/female-equivalent permit/quota row; not a draw-result point row.,total,1,0
2026,2027,533,DA1013,Mt Carmel,Antlerless,Deer,CWMU,Any Legal Weapon,Contact Operator for 2026 season dates,Preference,,hunt_planner_permit_quota,,,,,,,,,,,,,,,,,,0,,,,0,0,0,DWR_HUNT_PLANNER_ANTLERLESS,2026_HUNT_PLANNER_PERMIT_TABLE,DWR_HUNT_PLANNER_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,,PERMIT_QUOTA_ROW,NON_SCORABLE_QUOTA_ALLOTMENT,DWR_HUNT_PLANNER_2026_ANTLERLESS_REFRESH_20260621,LIVE_DWR_HUNT_PLANNER_REFRESH,DWR_HUNTBOUNDARY_HUNTTABLEDATA,quota_only_not_draw_result,2026 Hunt Planner antlerless/female-equivalent permit/quota row; not a draw-result point row.,total,1,0
2026,2027,840,DA1018,"Pine Valley, New Harmony",Antlerless,Deer,General Season,"Archery, Muzzleloader, Shotgun",Aug 01 2026 - Aug 12 2026,Preference,,hunt_planner_permit_quota,,,,,,,,,,,,,,,,,,0,,,,0,0,0,DWR_HUNT_PLANNER_ANTLERLESS,2026_HUNT_PLANNER_PERMIT_TABLE,DWR_HUNT_PLANNER_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,,PERMIT_QUOTA_ROW,NON_SCORABLE_QUOTA_ALLOTMENT,DWR_HUNT_PLANNER_2026_ANTLERLESS_REFRESH_20260621,LIVE_DWR_HUNT_PLANNER_REFRESH,DWR_HUNTBOUNDARY_HUNTTABLEDATA,quota_only_not_draw_result,2026 Hunt Planner antlerless/female-equivalent permit/quota row; not a draw-result point row.,total,1,0
2026,2027,77,DA1027,"East Canyon, Davis-North Salt Lake",Antlerless,Deer,General Season,Any Legal Weapon,Aug 01 2026 - Sept 15 2026,Preference,,hunt_planner_permit_quota,,,,,,,,,,,,,,,,,,0,,,,0,0,0,DWR_HUNT_PLANNER_ANTLERLESS,2026_HUNT_PLANNER_PERMIT_TABLE,DWR_HUNT_PLANNER_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,,PERMIT_QUOTA_ROW,NON_SCORABLE_QUOTA_ALLOTMENT,DWR_HUNT_PLANNER_2026_ANTLERLESS_REFRESH_20260621,LIVE_DWR_HUNT_PLANNER_REFRESH,DWR_HUNTBOUNDARY_HUNTTABLEDATA,quota_only_not_draw_result,2026 Hunt Planner antlerless/female-equivalent permit/quota row; not a draw-result point row.,total,1,0
2026,2027,11,DA1030,"Nine Mile, Price River Valley",Antlerless,Deer,General Season,Archery,Aug 15 2026 - Sept 11 2026,Preference,,hunt_planner_permit_quota,,,,,,,,,,,,,,,,,,0,,,,0,0,0,DWR_HUNT_PLANNER_ANTLERLESS,2026_HUNT_PLANNER_PERMIT_TABLE,DWR_HUNT_PLANNER_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,,PERMIT_QUOTA_ROW,NON_SCORABLE_QUOTA_ALLOTMENT,DWR_HUNT_PLANNER_2026_ANTLERLESS_REFRESH_20260621,LIVE_DWR_HUNT_PLANNER_REFRESH,DWR_HUNTBOUNDARY_HUNTTABLEDATA,quota_only_not_draw_result,2026 Hunt Planner antlerless/female-equivalent permit/quota row; not a draw-result point row.,total,1,0
2026,2027,21,DA1031,"Oquirrh-Stansbury, Settlement Cyn",Antlerless,Deer,General Season,Archery,Aug 15 2026 - Sept 11 2026,Preference,,hunt_planner_permit_quota,,,,,,,,,,,,,,,,,,0,,,,0,0,0,DWR_HUNT_PLANNER_ANTLERLESS,2026_HUNT_PLANNER_PERMIT_TABLE,DWR_HUNT_PLANNER_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,,PERMIT_QUOTA_ROW,NON_SCORABLE_QUOTA_ALLOTMENT,DWR_HUNT_PLANNER_2026_ANTLERLESS_REFRESH_20260621,LIVE_DWR_HUNT_PLANNER_REFRESH,DWR_HUNTBOUNDARY_HUNTTABLEDATA,quota_only_not_draw_result,2026 Hunt Planner antlerless/female-equivalent permit/quota row; not a draw-result point row.,total,1,0
2026,2027,23,DA1033,"San Juan, Monticello",Antlerless,Deer,General Season,Archery,Aug 01 2026 - Sept 14 2026,Preference,,hunt_planner_permit_quota,,,,,,,,,,,,,,,,,,0,,,,0,0,0,DWR_HUNT_PLANNER_ANTLERLESS,2026_HUNT_PLANNER_PERMIT_TABLE,DWR_HUNT_PLANNER_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Deer&gender=Antlerless,,PERMIT_QUOTA_ROW,NON_SCORABLE_QUOTA_ALLOTMENT,DWR_HUNT_PLANNER_2026_ANTLERLESS_REFRESH_20260621,LIVE_DWR_HUNT_PLANNER_REFRESH,DWR_HUNTBOUNDARY_HUNTTABLEDATA,quota_only_not_draw_result,2026 Hunt Planner antlerless/female-equivalent permit/quota row; not a draw-result point row.,total,1,0
