source_file,source_sheet,hunt_name,hunt_code,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,hunt_class,harvest_success_prior_year_pct,average_harvest_age,current_age_3yr_avg,avg_days_hunted_prior_year
2026_ELK_BULL_CONSERVATION_PERMIT.xlsx,Sheet,Box Elder Grouse Creek,EB3128,Bull,Elk,Multiseason,Conservation,"Any Legal Weapon: Sept 16-20, 2026 & Oct 3 - 15, 2026 | Muzz: Sept 21-Oct 2, 2026",,,,MAX / RANDOM DRAW,100,5.3,5.3,10
2026_ELK_BULL_CONSERVATION_PERMIT.xlsx,Sheet,Box Elder Pilot Mtn,EB3209,Bull,Elk,Multiseason,Conservation,"Archery: Aug 15-Sept 6, 2026 | Any Legal Weapon: Sept 12-Oct 2, 2026",,,,MAX / RANDOM DRAW,100,6.5,,13
