source_file,source_sheet,hunt_name,hunt_code,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,hunt_class,harvest_success_prior_year_pct,average_harvest_age,current_age_3yr_avg,avg_days_hunted_prior_year
2026_TURKEY_EITHER_SEX.xlsx,Sheet,Northern Region - Private land only,TK1001,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,2060,MAX / RANDOM DRAW,,,,
2026_TURKEY_EITHER_SEX.xlsx,Sheet,Southeastern Region - Select areas only,TK1019,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,66,MAX / RANDOM DRAW,,,,
2026_TURKEY_EITHER_SEX.xlsx,Sheet,Central Region - Private land only,TK1020,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Feb 28, 2026",,,800,MAX / RANDOM DRAW,,,,
2026_TURKEY_EITHER_SEX.xlsx,Sheet,Southern Region - Select areas only,TK1022,Either Sex,Turkey,Any Legal Weapon,Fall Management,"Oct 1, 2025 - Jan 4, 2026",,,155,MAX / RANDOM DRAW,,,,
