source_file,source_sheet,hunt_name,hunt_code,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,hunt_class,harvest_success_prior_year_pct,average_harvest_age,current_age_3yr_avg,avg_days_hunted_prior_year
2026_MOOSE_BULL.xlsx,Sheet,Wasatch Mtns/Central Mtns,MB6011,Bull,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,19,3,22,PREFERENCE DRAW,87,,3.6,11
2026_MOOSE_BULL.xlsx,Sheet,Box Elder,MB6012,Bull,Moose,Any Legal Weapon,Once-in-a-lifetime,Sept 12 2026 - Oct 31 2026,2,0,2,PREFERENCE DRAW,100,,,4.5
2026_MOOSE_BULL.xlsx,Sheet,Beaver Hollow CWMU,MB6201,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,PREFERENCE DRAW,,,,
2026_MOOSE_BULL.xlsx,Sheet,Causey Spring CWMU,MB6202,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,PREFERENCE DRAW,100,4.9,,1.7
2026_MOOSE_BULL.xlsx,Sheet,Deseret CWMU,MB6206,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,PREFERENCE DRAW,100,4.9,,3.3
2026_MOOSE_BULL.xlsx,Sheet,East Fork Chalk Creek CWMU,MB6208,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,PREFERENCE DRAW,100,3.5,,4.3
2026_MOOSE_BULL.xlsx,Sheet,Grass Valley/Clark Canyon CWMU,MB6211,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,4,0,4,PREFERENCE DRAW,100,3.5,,1.8
2026_MOOSE_BULL.xlsx,Sheet,Skull Crack CWMU,MB6219,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,PREFERENCE DRAW,100,4.9,,2.3
2026_MOOSE_BULL.xlsx,Sheet,Strawberry Ridge CWMU,MB6222,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,PREFERENCE DRAW,100,4.9,,2.7
2026_MOOSE_BULL.xlsx,Sheet,Hardscrabble CWMU,MB6251,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,PREFERENCE DRAW,100,4.4,,5.5
2026_MOOSE_BULL.xlsx,Sheet,Woodruff Creek South CWMU,MB6256,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,PREFERENCE DRAW,100,4.9,,4.3
2026_MOOSE_BULL.xlsx,Sheet,Jacob's Creek CWMU,MB6258,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,PREFERENCE DRAW,100,4.4,,2.5
2026_MOOSE_BULL.xlsx,Sheet,Junction Valley CWMU,MB6262,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,PREFERENCE DRAW,100,5.5,,3
2026_MOOSE_BULL.xlsx,Sheet,Little Pole Canyon CWMU,MB6265,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,PREFERENCE DRAW,,4,,
2026_MOOSE_BULL.xlsx,Sheet,Weber Florence Creek/Stillman Creek CWMU,MB6266,Bull,Moose,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,0,3,PREFERENCE DRAW,100,3.5,,4
