source_file,source_sheet,hunt_name,hunt_code,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,hunt_class,harvest_success_prior_year_pct,average_harvest_age,current_age_3yr_avg,avg_days_hunted_prior_year
2026_ELK_GENERAL_SPIKE_ONLY.xlsx,Sheet,Spike Only Units,EB1003,Bull,Elk,Any Legal Weapon,General Season - Spike Bull,Oct 04 2025 - Oct 16 2025,,,,O.T.C.,15.6,,,4.8
2026_ELK_GENERAL_SPIKE_ONLY.xlsx,Sheet,Spike Only Units,EB1004,Bull,Elk,Muzzleloader,General Season - Spike Bull,Oct 29 2025 - Nov 06 2025,,,,O.T.C.,13.4,,,4.6
2026_ELK_GENERAL_SPIKE_ONLY.xlsx,Sheet,Spike Only Elk Units - Multiseason,EB1009,Bull,Elk,Multiseason,General Season - Spike Bull,"Spike Archery: Aug 16-Sept 5, 2025 (Paunsaugunt closed to archery) Any Bull Archery: Aug 16-Sept 17, 2025 | ALW: Oct 4 - 16, 2025 | Muzz: Oct 29-Nov 6, 2025",,,,O.T.C.,25.1,,,8.9
