source_file,source_sheet,hunt_name,hunt_code,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,hunt_class,harvest_success_prior_year_pct,average_harvest_age,current_age_3yr_avg,avg_days_hunted_prior_year
2026_ELK_BULL_ALL.xlsx,Sheet,Monroe,EB3088,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,10,1,11,MAX / RANDOM DRAW,83.3,8.3,8.3,5.5
2026_ELK_BULL_ALL.xlsx,Sheet,Mt Dutton,EB3089,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,12,1,13,MAX / RANDOM DRAW,66.7,8,7.8,4.4
2026_ELK_BULL_ALL.xlsx,Sheet,North Slope Three Corners,EB3091,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,4,0,4,MAX / RANDOM DRAW,75,4.8,5.3,5.3
2026_ELK_BULL_ALL.xlsx,Sheet,Panguitch Lake,EB3093,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,10,1,11,MAX / RANDOM DRAW,75,7.9,7.8,6.2
2026_ELK_BULL_ALL.xlsx,Sheet,Fishlake/Thousand Lakes,EB3096,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,50,6,56,MAX / RANDOM DRAW,76.4,6.6,7.1,5.3
2026_ELK_BULL_ALL.xlsx,Sheet,San Juan Bull Elk,EB3097,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,17,2,19,MAX / RANDOM DRAW,76.5,7.9,7.9,6.5
2026_ELK_BULL_ALL.xlsx,Sheet,Diamond Mtn,EB3098,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,15,2,17,MAX / RANDOM DRAW,66.7,7.1,7.3,6.5
2026_ELK_BULL_ALL.xlsx,Sheet,Wasatch Mtns,EB3100,Bull,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,78,9,87,MAX / RANDOM DRAW,65.7,5.2,5.3,5.3
2026_ELK_BULL_ALL.xlsx,Sheet,Beaver East,EB3102,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,MAX / RANDOM DRAW,100,9.6,9.1,3.7
2026_ELK_BULL_ALL.xlsx,Sheet,Book Cliffs Little Creek Roadless,EB3104,Bull,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",1,0,1,MAX / RANDOM DRAW,100,8.7,7.7,1
