source_file,source_sheet,hunt_name,hunt_code,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,hunt_class,harvest_success_prior_year_pct,average_harvest_age,current_age_3yr_avg,avg_days_hunted_prior_year
2026_DEER_GENERAL_SEASON.xlsx,Sheet,North Slope,DB1513,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,620,,620,O.T.C.,13.3,,,8.8
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Ogden,DB1514,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,540,,540,O.T.C.,19.9,,,9.3
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Panguitch Lake,DB1516,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,500,,500,O.T.C.,36.7,,,8.5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Pine Valley,DB1517,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,600,,600,O.T.C.,26.5,,,8.5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Boulder/Kaiparowits,DB1518,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,720,,720,O.T.C.,32,,,7.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Fishlake,DB1519,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,260,,260,O.T.C.,25.6,,,7
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"San Juan, Abajo Mtns",DB1521,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,560,,560,O.T.C.,37.6,,,6.4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Vernal/Bonanza,DB1522,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,420,,420,O.T.C.,39.4,,,10.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Yellowstone,DB1523,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,280,,280,O.T.C.,30.2,,,10.4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Southwest Desert,DB1524,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,100,,100,O.T.C.,17.2,,,8.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"Wasatch Mtns, East",DB1525,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,1300,,1300,O.T.C.,20.3,,,8
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"Wasatch Mtns, West",DB1526,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,1580,,1580,O.T.C.,18.1,,,8.4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Zion,DB1529,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,675,,675,O.T.C.,38.8,,,7.6
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Box Elder,DB1531,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,2080,,2080,O.T.C.,33.8,,,4.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Manti/San Rafael,DB1533,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,5400,,5400,O.T.C.,47.3,,,4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Nebo,DB1534,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,3180,,3180,O.T.C.,45.3,,,4.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Fillmore,DB1536,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,920,,920,O.T.C.,58.8,,,4.3
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Kamas,DB1538,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,400,,400,O.T.C.,25.5,,,4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,La Sal Mtns,DB1539,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,1080,,1080,O.T.C.,53.8,,,3.9
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Monroe,DB1540,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,660,,660,O.T.C.,76,,,3.8
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Mt Dutton,DB1541,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,240,,240,O.T.C.,55.3,,,3.9
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Nine Mile,DB1542,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,560,,560,O.T.C.,53.5,,,4.4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,North Slope,DB1543,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,1240,,1240,O.T.C.,40.9,,,4.3
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Ogden,DB1544,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,1620,,1620,O.T.C.,37.5,,,3.8
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Panguitch Lake,DB1546,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,1000,,1000,O.T.C.,60.3,,,4.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Pine Valley,DB1547,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,1200,,1200,O.T.C.,38.9,,,5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Fishlake,DB1549,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,520,,520,O.T.C.,52.6,,,4.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"San Juan, Abajo Mtns",DB1551,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,1680,,1680,O.T.C.,51.4,,,3.9
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Vernal/Bonanza,DB1552,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,700,,700,O.T.C.,78.3,,,3.4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Yellowstone,DB1553,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,840,,840,O.T.C.,63.1,,,3.7
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Southwest Desert,DB1554,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,300,,300,O.T.C.,43.3,,,4.8
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"Wasatch Mtns, East",DB1555,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,3900,,3900,O.T.C.,42.8,,,3.9
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"Wasatch Mtns, West",DB1556,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,4740,,4740,O.T.C.,28.2,,,3.7
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Zion,DB1559,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,1350,,1350,O.T.C.,62.2,,,4.3
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Box Elder,DB1561,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,1040,,1040,O.T.C.,24.1,,,4.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Manti/San Rafael,DB1563,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,1800,,1800,O.T.C.,29.1,,,4.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Nebo,DB1564,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,1060,,1060,O.T.C.,21.7,,,4.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Fillmore,DB1566,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,460,,460,O.T.C.,38.2,,,4.6
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Kamas,DB1568,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,200,,200,O.T.C.,21.9,,,4.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,La Sal Mtns,DB1569,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,360,,360,O.T.C.,53.7,,,4.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Monroe,DB1570,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,220,,220,O.T.C.,62,,,4.3
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Mt Dutton,DB1571,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,80,,80,O.T.C.,28.6,,,4.6
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Nine Mile,DB1572,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,280,,280,O.T.C.,24.9,,,4.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,North Slope,DB1573,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,620,,620,O.T.C.,23.2,,,4.6
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Ogden,DB1574,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,540,,540,O.T.C.,21.2,,,4.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Panguitch Lake,DB1576,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,500,,500,O.T.C.,40.8,,,4.3
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Pine Valley,DB1577,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,600,,600,O.T.C.,32.6,,,4.4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Fishlake,DB1579,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,260,,260,O.T.C.,42.5,,,4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"San Juan, Abajo Mtns",DB1581,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,560,,560,O.T.C.,44.5,,,4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Vernal/Bonanza,DB1582,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,280,,280,O.T.C.,62.5,,,3.9
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Yellowstone,DB1583,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,280,,280,O.T.C.,43.6,,,4.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Southwest Desert,DB1584,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,100,,100,O.T.C.,27.4,,,5.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"Wasatch Mtns, East",DB1585,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,1300,,1300,O.T.C.,27.5,,,4.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"Wasatch Mtns, West",DB1586,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,1580,,1580,O.T.C.,19.7,,,4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Zion,DB1589,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,675,,675,O.T.C.,43.7,,,3.8
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Fillmore,DB1591,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,460,,460,O.T.C.,48.6,,,3.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Kamas,DB1592,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,200,,200,O.T.C.,19.6,,,3.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Nine Mile,DB1593,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,280,,280,O.T.C.,36.5,,,3.3
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Panguitch Lake,DB1594,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,500,,500,O.T.C.,53.4,,,3.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Pine Valley,DB1595,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,600,,600,O.T.C.,35.4,,,3.6
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Fishlake,DB1596,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,260,,260,O.T.C.,49.7,,,3.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Zion,DB1597,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,675,,675,O.T.C.,49.3,,,3.5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,North Slope,DB1598,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,620,,620,O.T.C.,31,,,3.3
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Chalk Creek,DB1599,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,880,,880,O.T.C.,43,,,3.8
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Chalk Creek,DB1600,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,440,,440,O.T.C.,18.8,,,8.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Chalk Creek,DB1601,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,440,,440,O.T.C.,32,,,2.9
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Chalk Creek,DB1602,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,440,,440,O.T.C.,25.3,,,4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,East Canyon,DB1603,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,760,,760,O.T.C.,32.7,,,3.8
2026_DEER_GENERAL_SEASON.xlsx,Sheet,East Canyon,DB1604,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,380,,380,O.T.C.,15.5,,,8.8
2026_DEER_GENERAL_SEASON.xlsx,Sheet,East Canyon,DB1605,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,380,,380,O.T.C.,23.7,,,3
2026_DEER_GENERAL_SEASON.xlsx,Sheet,East Canyon,DB1606,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,380,,380,O.T.C.,7.4,,,3.6
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Morgan-South Rich,DB1607,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,640,,640,O.T.C.,30,,,3.4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Morgan-South Rich,DB1608,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,320,,320,O.T.C.,13.9,,,8.5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Morgan-South Rich,DB1609,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,320,,320,O.T.C.,20.8,,,3
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Morgan-South Rich,DB1610,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,320,,320,O.T.C.,12.1,,,4.8
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"Beaver, East",DB1611,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,440,,440,O.T.C.,29.5,,,7.6
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"Beaver, East",DB1612,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,440,,440,O.T.C.,33.8,,,4.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"Beaver, East",DB1613,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,1320,,1320,O.T.C.,49.9,,,4.3
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"Beaver, West",DB1614,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,130,,130,O.T.C.,28.2,,,9.5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"Beaver, West",DB1615,Buck,Deer,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,130,,130,O.T.C.,39.2,,,4.5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"Beaver, West",DB1616,Buck,Deer,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,390,,390,O.T.C.,51.8,,,4.7
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"West Desert, Swasey",DB1617,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,80,,80,O.T.C.,38.2,,,9.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"West Desert, Swasey",DB1618,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,80,,80,O.T.C.,22.2,,,4.4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"West Desert, Swasey",DB1619,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,240,,240,O.T.C.,23.2,,,4.5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Oquirrh/Tintic,DB1620,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,450,,450,O.T.C.,27.1,,,8.9
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Oquirrh/Tintic,DB1621,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,450,,450,O.T.C.,33.4,,,4.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Oquirrh/Tintic,DB1622,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,1350,,1350,O.T.C.,47.1,,,4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Cedar/Stansbury,DB1623,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,250,,250,O.T.C.,25.8,,,7.9
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Cedar/Stansbury,DB1624,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,250,,250,O.T.C.,22.5,,,4.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Cedar/Stansbury,DB1625,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,750,,750,O.T.C.,37,,,4.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Cache,DB1627,Buck,Deer,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,3480,,3480,O.T.C.,27.7,,,4.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Cache,DB1628,Buck,Deer,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,1160,,1160,O.T.C.,25.9,,,4.3
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Boulder/Kaiparowits,DB1629,Buck,Deer,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,960,,960,O.T.C.,40.9,,,4.5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Boulder/Kaiparowits,DB1630,Buck,Deer,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,720,,720,O.T.C.,32.4,,,4.5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Box Elder,DB1631,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,1040,,1040,O.T.C.,28.3,,,3.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Box Elder,DB1770,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,688,,688,O.T.C.,37.2,,,9.9
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Cache,DB1771,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,588,,588,O.T.C.,23.1,,,9.9
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Manti/San Rafael,DB1772,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,573,,573,O.T.C.,39.2,,,9.7
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Nebo,DB1773,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,349,,349,O.T.C.,39.6,,,10.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Fillmore,DB1775,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,42,,42,O.T.C.,43.3,,,10.6
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Kamas,DB1777,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,55,,55,O.T.C.,33.3,,,9
2026_DEER_GENERAL_SEASON.xlsx,Sheet,La Sal Mtns,DB1778,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,67,,67,O.T.C.,47.7,,,9.4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Monroe,DB1779,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,45,,45,O.T.C.,56.4,,,8.5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Mt Dutton,DB1780,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,26,,26,O.T.C.,57.4,,,7.2
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Nine Mile,DB1781,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,62,,62,O.T.C.,40.4,,,11.6
2026_DEER_GENERAL_SEASON.xlsx,Sheet,North Slope,DB1782,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,340,,340,O.T.C.,31.5,,,8.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Ogden,DB1783,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,297,,297,O.T.C.,30,,,11.6
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Panguitch Lake,DB1785,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,112,,112,O.T.C.,40.4,,,11.5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Pine Valley,DB1786,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,228,,228,O.T.C.,45.1,,,10.1
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Boulder/Kaiparowits,DB1787,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,70,,70,O.T.C.,23.5,,,9.4
2026_DEER_GENERAL_SEASON.xlsx,Sheet,Fishlake,DB1788,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,49,,49,O.T.C.,39.6,,,8.5
2026_DEER_GENERAL_SEASON.xlsx,Sheet,"San Juan, Abajo Mtns",DB1790,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,261,,261,O.T.C.,32.1,,,8.9
