source_file,source_sheet,hunt_name,hunt_code,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,hunt_class,harvest_success_prior_year_pct,average_harvest_age,current_age_3yr_avg,avg_days_hunted_prior_year
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,East Fork Chalk Creek CWMU,EA1132,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,30,0,30,PREFERENCE DRAW,26.2,,,3.3
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Ensign Ranches CWMU,EA1134,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,60,0,60,PREFERENCE DRAW,65.5,,,2
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Folley Ridge CWMU,EA1135,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,20,0,20,PREFERENCE DRAW,63.2,,,1.7
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Grass Valley/Clark Canyon CWMU,EA1136,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,50,0,50,PREFERENCE DRAW,46.3,,,3.3
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Grazing Pasture CWMU,EA1137,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,PREFERENCE DRAW,86.7,,,2.6
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Guildersleeve CWMU,EA1138,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,20,0,20,PREFERENCE DRAW,60,,,2.4
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Hardscrabble CWMU,EA1139,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,PREFERENCE DRAW,22.2,,,4.1
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Heaston East CWMU,EA1140,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,24,0,24,PREFERENCE DRAW,100,,,1.3
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Hiawatha CWMU,EA1141,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,12,0,12,PREFERENCE DRAW,58.3,,,3
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Indian Head CWMU,EA1142,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,12,0,12,PREFERENCE DRAW,83.3,,,3.2
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Circle E Ranch CWMU,EA1143,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,21,0,21,PREFERENCE DRAW,97.1,,,2
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Johnson Mountain Ranch CWMU,EA1145,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,20,0,20,PREFERENCE DRAW,81,,,1.7
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Jump Creek CWMU,EA1146,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,PREFERENCE DRAW,92.3,,,2.7
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Little Red Creek CWMU,EA1147,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,PREFERENCE DRAW,66.7,,,2.1
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Minnie Maud Ridge CWMU,EA1149,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,PREFERENCE DRAW,28.6,,,3.1
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Moon Ranch CWMU,EA1151,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,PREFERENCE DRAW,33.3,,,3
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Old Woman Plateau CWMU,EA1153,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,4,0,4,PREFERENCE DRAW,100,,,3
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Preston Nutter Ranch CWMU,EA1156,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,21,0,21,PREFERENCE DRAW,80,,,2.1
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Redd Ranches CWMU,EA1157,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,35,0,35,PREFERENCE DRAW,61.3,,,2.5
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Cactus Ranch LLC CWMU,EA1158,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,7,0,7,PREFERENCE DRAW,25,,,4.7
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Roan Cliffs CWMU,EA1159,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,PREFERENCE DRAW,100,,,1.5
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Sand Creek CWMU,EA1160,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,PREFERENCE DRAW,75,,,1.8
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Scofield Canyons CWMU,EA1161,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,PREFERENCE DRAW,100,,,2
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Scofield East CWMU,EA1162,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,14,0,14,PREFERENCE DRAW,69.2,,,1.9
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Scofield West CWMU,EA1163,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,19,0,19,PREFERENCE DRAW,74.2,,,3
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,SJ Ranch CWMU,EA1164,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,PREFERENCE DRAW,83.3,,,3.3
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Skull Crack CWMU,EA1165,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,PREFERENCE DRAW,92.9,,,1.1
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Soldier Summit CWMU,EA1166,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,16,0,16,PREFERENCE DRAW,46.7,,,2.4
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,South Canyon CWMU,EA1167,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,12,0,12,PREFERENCE DRAW,80,,,1.9
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Spring Creek/Dodge CWMU,EA1168,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,PREFERENCE DRAW,63.2,,,3.7
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Strawberry Ridge CWMU,EA1170,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,PREFERENCE DRAW,90,,,2
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Summit Point CWMU,EA1171,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,PREFERENCE DRAW,66.7,,,3.8
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Three C CWMU,EA1172,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,PREFERENCE DRAW,61.5,,,11.5
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Two Bear CWMU,EA1174,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,60,0,60,PREFERENCE DRAW,71.4,,,1.7
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Wallsburg CWMU,EA1175,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,PREFERENCE DRAW,28.6,,,2.3
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Woodruff Creek South CWMU,EA1177,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,8,0,8,PREFERENCE DRAW,37.5,,,1.9
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Pahvant Ensign CWMU,EA1192,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,6,0,6,PREFERENCE DRAW,16.7,,,2
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Bear Springs CWMU,EA1198,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,2,0,2,PREFERENCE DRAW,100,,,2
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Double R Ranch CWMU,EA1200,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,PREFERENCE DRAW,100,,,2.1
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Mountain Sky Ranch CWMU,EA1201,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,PREFERENCE DRAW,90,,,3.2
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Avintaquin Canyon CWMU,EA1233,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,4,0,4,PREFERENCE DRAW,0,,,4.5
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Royal Ivory Outfitters CWMU,EA1234,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,15,0,15,PREFERENCE DRAW,43.8,,,1.9
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Sharp Mountain CWMU,EA1235,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,10,0,10,PREFERENCE DRAW,30,,,3.6
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Little Pole Canyon CWMU,EA1256,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,9,0,9,PREFERENCE DRAW,33.3,,,2.4
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Tunnel Hollow CWMU,EA1257,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,PREFERENCE DRAW,60,,,2.7
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Diamond Mountain CWMU,EA1259,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,2,0,2,PREFERENCE DRAW,50,7.1,,2.5
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,West Ridge CWMU,EA1260,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,PREFERENCE DRAW,20,,,4
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Blackhawk CWMU,EA1261,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,5,0,5,PREFERENCE DRAW,33.3,,,1.6
2026_ELK_ANTLERLESS_CWMU.xlsx,Sheet,Weber Florence Creek/Stillman Creek CWMU,EA1263,Antlerless,Elk,Any Legal Weapon,CWMU,Contact operator for 2025 season dates,35,0,35,PREFERENCE DRAW,55.3,,,4
