file_label,file_path,hunt_code,boundary_id_filled,mapping_source,rows_filled,sample_hunt_name,sample_species,sample_sex_type,sample_weapon,sample_hunt_type
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1027,859,local_db_unique,2,"East Canyon, Davis-north Salt Lake",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1036,105,dwr_kml_exact_name,2,"Kamas, West Hills",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1042,120,dwr_kml_exact_name,1,"Morgan-south Rich, East Lost Creek",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1045,123,dwr_kml_exact_name,1,"Morgan-south Rich, South Weber",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1046,124,dwr_kml_exact_name,1,"Morgan-south Rich, West Lost Creek",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1047,630,local_db_unique,2,Mt Dutton,Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1048,630,local_db_unique,2,Mt Dutton,Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1050,693,dwr_kml_exact_name,2,"Mt Dutton, East",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1051,693,dwr_kml_exact_name,2,"Mt Dutton, East",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1052,860,local_db_unique,2,"Nine Mile, Avintaquin-west Anthro",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1059,137,dwr_kml_exact_name,2,"North Slope, Manila-phil Pico",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1062,142,local_db_unique,2,"North Slope, West Daggett",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1091,206,local_db_unique,2,"South Slope, Diamond Mtn",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1092,880,local_db_unique,2,"South Slope, Little Mtn-buckskin Hills",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1093,880,local_db_unique,2,"South Slope, Little Mtn-buckskin Hills",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1098,613,local_db_unique,2,"South Slope, Yellowstone",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1099,613,local_db_unique,2,"South Slope, Yellowstone",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1100,613,local_db_unique,2,"South Slope, Yellowstone",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1148,569,local_db_unique,2,Lone Tree Tunnel Hollow,Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1152,572,dwr_kml_exact_name,1,Mountain Top,Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1155,738,local_db_unique,2,Powder Mountain,Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1183,685,local_db_unique,1,"Beaver, East",Elk,Antlerless,Muzzleloader,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1184,831,local_db_unique,2,"Beaver, North",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1185,45,local_db_unique,2,"Central Mtns, Ferron Canyon Southeast",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1191,831,local_db_unique,2,"Beaver, North",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1197,185,local_db_unique,2,"San Juan, Ridge",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1202,805,local_db_unique,1,West Willow Creek Ranch,Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1210,617,local_db_unique,1,"La Sal, La Sal Mtns - Taylor Flat",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1212,625,local_db_unique,2,Southwest Desert,Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1213,625,local_db_unique,2,Southwest Desert,Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1215,483,local_db_unique,2,"Southwest Desert, Northwest Part",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1216,483,local_db_unique,2,"Southwest Desert, Northwest Part",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EA1218,116,dwr_kml_current_family,2,"West Desert, Tintic",Elk,Antlerless,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3004,36,local_db_unique,1,"Cache, North",Elk,Bull,Archery,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3007,616,local_db_unique,1,"Central Mtns, Nebo",Elk,Bull,Archery,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3017,455,local_db_unique,1,"Plateau, Boulder/kaiparowits",Elk,Bull,Archery,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3029,867,local_db_unique,1,"Box Elder, Grouse Creek",Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3030,867,local_db_unique,1,"Box Elder, Grouse Creek",Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3034,36,local_db_unique,1,"Cache, North",Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3035,36,local_db_unique,1,"Cache, North",Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3040,616,local_db_unique,1,"Central Mtns, Nebo",Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3041,616,local_db_unique,1,"Central Mtns, Nebo",Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3054,622,local_db_unique,1,Oquirrh-stansbury,Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3055,622,local_db_unique,1,Oquirrh-stansbury,Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3061,455,local_db_unique,1,"Plateau, Boulder/kaiparowits",Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3062,455,local_db_unique,1,"Plateau, Boulder/kaiparowits",Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3082,36,local_db_unique,1,"Cache, North",Elk,Bull,Muzzleloader,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3085,616,local_db_unique,1,"Central Mtns, Nebo",Elk,Bull,Muzzleloader,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3095,455,local_db_unique,1,"Plateau, Boulder/kaiparowits",Elk,Bull,Muzzleloader,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3106,36,local_db_unique,1,"Cache, North",Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3109,616,local_db_unique,1,"Central Mtns, Nebo",Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3119,455,local_db_unique,1,"Plateau, Boulder/kaiparowits",Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3123,625,local_db_unique,1,Southwest Desert,Elk,Bull,Southwest Desert -An y Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3535,569,local_db_unique,1,Lone Tree Tunnel Hollow,Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3539,572,dwr_kml_exact_name,1,Mountain Top,Elk,Bull,Any Legal Weapon,CWMU
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,EB3542,738,local_db_unique,1,Powder Mountain,Elk,Bull,Any Legal Weapon,Limited Entry
reference,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\outputs\2019 non-scorable reference rows.csv,MB6216,738,local_db_unique,1,Powder Mountain,Moose,Bull,Any Legal Weapon,Limited Entry
